Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9)
183,20:40:32:388,9.77E-05,2.04E-05,0.001818333,8.01E-05,0.034977891,0.025286187,0.305267151,0.707502219,0.72291915,8.727431577
184,20:40:32:916,-7.36E-06,1.78E-05,0.00191598,0.000168834,0.035913932,0.025896954,0.312558412,0.70570344,0.721083791,8.7029851
185,20:40:33:442,5.13E-05,-0.000103911,0.001982584,0.000163362,0.035204411,0.025654733,0.30771319,0.70974798,0.728736318,8.740756608
186,20:40:33:969,5.18E-06,-3.82E-05,0.001845114,0.000170023,0.034622682,0.025250452,0.302602374,0.711255962,0.729303759,8.740003746
187,20:40:34:496,-9.94E-05,-2.53E-05,0.001856253,0.000226886,0.03466639,0.025265362,0.302890389,0.710454994,0.728814323,8.73729249
188,20:40:35:022,3.64E-05,6.75E-05,0.001853646,0.000174782,0.034283596,0.025094276,0.299862556,0.715259046,0.731961598,8.746531606
189,20:40:35:549,-7.34E-05,1.04E-05,0.001923802,0.00016931,0.035147298,0.025467484,0.306052575,0.708794634,0.724592939,8.707712646
190,20:40:36:075,-7.83E-06,1.16E-05,0.001873792,0.000223555,0.034210301,0.025017454,0.299469023,0.712797188,0.731284236,8.753767449
191,20:40:36:601,-1.19E-05,1.52E-05,0.001841322,0.000234976,0.034120302,0.024769302,0.297532397,0.708873387,0.725940296,8.720098531
192,20:40:37:128,-8.31E-06,-3.27E-05,0.001765248,0.000110785,0.033705742,0.02449373,0.29463032,0.709364391,0.726693092,8.741250196
193,20:40:37:654,-5.47E-06,7.68E-05,0.001694393,0.000131006,0.032054513,0.023356468,0.279927831,0.713218713,0.728648354,8.732868021
194,20:40:38:181,2.11E-06,1.21E-05,0.001622121,0.000125059,0.031241455,0.022614387,0.271776068,0.708795045,0.723858316,8.69921302
195,20:40:38:709,7.53E-05,0.000106845,0.00173918,0.000183585,0.031933514,0.023192959,0.279236453,0.71032156,0.726288965,8.744307
196,20:40:39:235,1.09E-05,-6.10E-05,0.001647949,0.00016241,0.030241545,0.022023626,0.264155744,0.709754372,0.728257302,8.734862806
197,20:40:39:762,4.23E-05,-1.39E-05,0.001467406,0.000116256,0.02990759,0.021771731,0.261965729,0.709921292,0.727966759,8.759172158
198,20:40:40:289,-2.42E-05,-4.85E-06,0.001701976,0.000245207,0.030633285,0.0223309,0.267368485,0.710740822,0.72897504,8.728038185
199,20:40:40:815,2.65E-05,3.83E-05,0.001716668,0.000140047,0.031454675,0.022816589,0.274477901,0.709471178,0.725379876,8.726140004
200,20:40:41:342,-4.33E-05,-6.99E-06,0.00164866,0.000117446,0.029998333,0.021791814,0.261630184,0.710090535,0.726434186,8.721490838
201,20:40:41:868,-0.000125942,3.18E-05,0.00167591,0.000140998,0.029953079,0.021892708,0.262218997,0.713532624,0.730900086,8.754325185
202,20:40:42:394,-2.23E-05,-4.68E-05,0.001703872,0.000190008,0.030713368,0.022499233,0.268862506,0.713120863,0.732555047,8.753924515
203,20:40:42:921,1.39E-05,6.95E-05,0.001692734,0.00021499,0.030778202,0.022421683,0.268447516,0.712284141,0.7284923,8.722001315
204,20:40:43:447,0.000119284,-1.52E-06,0.001661692,3.16E-05,0.031189706,0.022653878,0.272555792,0.7105263,0.726325459,8.738645616
205,20:40:43:975,-5.16E-05,6.68E-05,0.001583499,9.22E-05,0.030504833,0.022118398,0.266708853,0.709599616,0.725078486,8.743167163
206,20:40:44:502,-1.40E-05,4.16E-05,0.001640129,0.000116494,0.030824684,0.022363761,0.268654588,0.71037871,0.72551468,8.715566616
207,20:40:45:028,-6.75E-05,1.44E-05,0.00171572,0.000150515,0.031860254,0.02325093,0.278199305,0.713007099,0.729778534,8.731860834
208,20:40:45:555,-2.44E-05,6.16E-05,0.001703635,0.000180254,0.032251197,0.023452788,0.281522242,0.711072587,0.727191242,8.729047967
209,20:40:46:082,-4.59E-05,-8.18E-05,0.001826391,0.000141712,0.032118717,0.023365224,0.2818441,0.70740699,0.727464419,8.77507335
210,20:40:46:608,-1.38E-05,2.85E-05,0.001773068,0.000131958,0.03201752,0.023247617,0.27914744,0.710424438,0.726090499,8.71858417
211,20:40:47:134,-3.93E-05,2.94E-05,0.001740128,0.000140523,0.031560349,0.022959219,0.27582056,0.710812288,0.72747038,8.739464923
212,20:40:47:661,4.00E-06,7.68E-05,0.001716905,0.000125059,0.032029691,0.023214254,0.279510327,0.709746326,0.724772949,8.726600662
213,20:40:48:187,1.32E-05,1.21E-05,0.001722355,0.000195243,0.032140199,0.023327598,0.280844445,0.708284076,0.725807501,8.738105295
214,20:40:48:713,-1.16E-05,-5.51E-05,0.001712639,0.000231169,0.031819212,0.023255425,0.279494657,0.709690671,0.730861142,8.783833496
215,20:40:49:240,-7.33E-07,8.73E-05,0.001674488,0.000160269,0.032133755,0.023364751,0.280229231,0.712034099,0.727109266,8.720712375
216,20:40:49:766,4.71E-06,-2.15E-05,0.001799137,0.000120063,0.032815444,0.023830346,0.287196487,0.708469612,0.726193019,8.751869567
217,20:40:50:294,6.06E-05,-4.34E-05,0.001786814,9.25E-05,0.033271277,0.024196917,0.290976667,0.709754045,0.727261447,8.745581633
218,20:40:50:819,9.45E-06,3.66E-05,0.001731834,0.000197146,0.032503075,0.023747958,0.284319795,0.713056385,0.730637266,8.747473791
219,20:40:51:347,-0.000134936,-1.99E-06,0.00182805,6.18E-05,0.033707889,0.024575469,0.294763594,0.712637983,0.729071738,8.744647069
220,20:40:51:873,6.51E-05,7.92E-05,0.001842507,0.000188343,0.034476766,0.025008921,0.299666454,0.711100233,0.725384768,8.691837774
221,20:40:52:400,-7.36E-06,-8.90E-06,0.001821177,0.000136478,0.034963556,0.025529739,0.306872325,0.711469112,0.730181413,8.776919723
222,20:40:52:927,4.24E-06,-3.72E-05,0.001935179,0.000136716,0.034843389,0.02534985,0.304231495,0.71029014,0.727536877,8.731397931
223,20:40:53:453,3.76E-05,-3.66E-06,0.00192712,0.000189295,0.035217316,0.025618275,0.307885379,0.70970444,0.727434052,8.742443088
224,20:40:53:980,1.40E-06,-8.58E-05,0.001941815,9.96E-05,0.035894083,0.026097073,0.314255456,0.708560515,0.72705781,8.755076862
225,20:40:54:506,-3.88E-05,-6.28E-06,0.001893937,0.000262814,0.037044641,0.026923081,0.323645179,0.708583473,0.726773981,8.736626219
226,20:40:55:032,7.26E-05,-7.89E-05,0.001888012,0.000133147,0.036354287,0.026475397,0.317779029,0.710082464,0.728260663,8.741170643
227,20:40:55:559,-6.65E-05,6.49E-05,0.00180364,6.37E-05,0.035089233,0.025371861,0.30615016,0.708656056,0.723066852,8.724903113
228,20:40:56:087,-2.68E-05,1.54E-05,0.001750555,0.000162648,0.034792985,0.025275301,0.302790463,0.710962731,0.726448185,8.702629563
229,20:40:56:612,1.44E-05,-4.22E-05,0.00174629,0.00012601,0.032796575,0.023851418,0.286945471,0.709187031,0.727253324,8.749251129
230,20:40:57:140,4.02E-05,3.33E-05,0.001705767,0.000262338,0.032772691,0.023875332,0.28610299,0.710869876,0.728513015,8.729920697
231,20:40:57:667,1.13E-05,-7.01E-05,0.001523319,3.35E-05,0.029548749,0.021585569,0.258117184,0.713399388,0.730507046,8.7353
232,20:40:58:193,-1.92E-06,-5.30E-05,0.001618093,0.000109595,0.02865457,0.020906766,0.250577805,0.711371641,0.729613671,8.744776187
233,20:40:58:719,1.28E-05,-9.72E-05,0.001532559,7.11E-05,0.028006104,0.020338832,0.245071982,0.707427312,0.726228539,8.750663131
234,20:40:59:246,-1.02E-05,2.44E-05,0.001545353,6.32E-05,0.028827359,0.021015803,0.252147514,0.712875427,0.729022842,8.746812769
235,20:40:59:773,5.56E-05,5.64E-05,0.001544879,0.000133147,0.027607275,0.020167948,0.241860744,0.713421758,0.73053019,8.760761157
236,20:41:00:299,9.92E-06,8.66E-07,0.001478304,2.06E-05,0.028148054,0.020540244,0.246117117,0.713799165,0.729721619,8.743663628
237,20:41:00:825,-4.74E-05,0.000107083,0.001500811,0.000229504,0.028229518,0.020363888,0.2458418,0.706252983,0.721368612,8.708678702
238,20:41:01:351,2.25E-05,3.06E-05,0.001504128,0.000200715,0.028717248,0.02094792,0.250806033,0.712069544,0.729454305,8.733637599
239,20:41:01:878,0.000131594,-6.34E-05,0.00159819,5.15E-05,0.027877985,0.020255159,0.244406463,0.708017345,0.726564664,8.767005966
240,20:41:02:406,-7.34E-05,6.18E-05,0.001523793,0.000163362,0.029393124,0.021423532,0.256468444,0.712982407,0.728862047,8.725457214
241,20:41:02:931,-2.44E-05,-1.28E-06,0.001631599,6.23E-05,0.030345184,0.022111308,0.265638713,0.711777945,0.728659535,8.753900275
242,20:41:03:459,-1.56E-05,3.72E-06,0.001708611,5.20E-05,0.032007973,0.023084836,0.278388004,0.707064186,0.721221408,8.697458009
243,20:41:03:985,1.28E-05,-5.53E-05,0.001738943,0.000149087,0.032244751,0.02354675,0.28158639,0.712250723,0.730250624,8.732782204
244,20:41:04:512,3.05E-06,1.85E-05,0.001856253,0.000207852,0.033648476,0.024552487,0.294767402,0.711220011,0.729676051,8.76020079
245,20:41:05:038,-0.000109612,-3.18E-06,0.001838241,0.000132672,0.034812573,0.025323107,0.304465236,0.710167416,0.727412666,8.745841168
246,20:41:05:565,-1.33E-05,-5.30E-05,0.001930912,6.18E-05,0.036100958,0.026283256,0.315470519,0.711141662,0.728048728,8.738563748
247,20:41:06:091,3.55E-05,4.37E-05,0.001773068,0.000126248,0.035654975,0.025949289,0.311688517,0.711555807,0.72778873,8.741795971
248,20:41:06:618,-5.23E-06,3.30E-05,0.001927357,0.000100317,0.035621504,0.025863092,0.311507543,0.709843066,0.726052758,8.744929443
249,20:41:07:144,0.000106974,-4.82E-05,0.001882561,0.000177161,0.036329884,0.026414979,0.317585881,0.708905847,0.72708679,8.741725602
250,20:41:07:671,-1.28E-05,7.35E-05,0.001796767,0.000125297,0.035097835,0.025338727,0.305929728,0.707343393,0.721945576,8.716484244
251,20:41:08:197,3.43E-05,6.35E-05,0.001800322,0.000161221,0.033523456,0.024280527,0.292383093,0.708820286,0.724284726,8.721746729
252,20:41:08:725,-2.49E-05,1.54E-05,0.001745105,9.41E-05,0.033582385,0.02428408,0.292867972,0.707694093,0.723119579,8.720880665
253,20:41:09:250,-1.38E-05,-5.53E-05,0.001807195,0.000242352,0.033482661,0.024395414,0.292934887,0.708979671,0.728598419,8.748853231
254,20:41:09:776,-2.01E-05,-2.53E-05,0.001749844,0.000114115,0.033002482,0.024122076,0.289836855,0.711852246,0.730917025,8.782274358
255,20:41:10:304,-3.57E-06,-5.84E-05,0.001713113,0.000130768,0.033059341,0.023943287,0.287879063,0.707641401,0.724251781,8.707949138
256,20:41:10:831,6.79E-05,4.97E-05,0.001820703,0.000215942,0.033181193,0.024096262,0.289759414,0.709357585,0.726202414,8.732640076
257,20:41:11:357,7.36E-05,1.54E-05,0.001680412,4.08E-05,0.033522979,0.024393756,0.293080971,0.711885998,0.727672673,8.742688773
258,20:41:11:883,-3.67E-05,-0.000105102,0.001765248,0.000158366,0.033098523,0.023987804,0.288620407,0.70652062,0.72473939,8.720038797
259,20:41:12:410,9.92E-06,-1.28E-06,0.001804351,5.68E-05,0.033979948,0.02464442,0.297402617,0.708675043,0.725263621,8.752297558
260,20:41:12:937,-1.97E-05,3.40E-05,0.00172354,0.000152656,0.032987671,0.02398212,0.287561182,0.711253922,0.727002537,8.717232019
261,20:41:13:463,0.000125202,-6.61E-05,0.001815489,6.61E-05,0.033007499,0.024013378,0.287924637,0.710847237,0.727512792,8.72300669
262,20:41:13:990,-0.000113162,7.33E-05,0.001770225,0.000104361,0.033095895,0.024081816,0.289684151,0.71167293,0.727637554,8.752872493
263,20:41:14:516,7.12E-05,-1.39E-05,0.001787999,0.000160031,0.033717195,0.024527846,0.294804395,0.709761209,0.727458084,8.743443615
264,20:41:15:042,-7.79E-05,-3.41E-05,0.001792264,1.23E-05,0.034019331,0.024649633,0.29740398,0.708388148,0.724577242,8.742205375
265,20:41:15:569,-9.73E-06,-3.99E-05,0.001714772,8.27E-05,0.033307572,0.024226997,0.29126971,0.710069481,0.727372055,8.744849792
266,20:41:16:095,3.93E-05,4.18E-05,0.001797715,0.000278518,0.032922933,0.02415097,0.288598964,0.714292894,0.733560696,8.765894654
267,20:41:16:623,-1.78E-05,2.83E-05,0.001757665,0.000141236,0.032376531,0.023489709,0.282526286,0.709441151,0.725516541,8.726268017
268,20:41:17:150,-7.69E-05,-7.51E-05,0.001814067,0.000127438,0.032769347,0.023843368,0.286446232,0.709287803,0.727611948,8.741285998
269,20:41:17:676,-2.04E-05,-5.03E-05,0.001626386,0.000250917,0.032964021,0.023966255,0.286938153,0.709214119,0.72704284,8.704585947
270,20:41:18:203,7.17E-05,-9.37E-06,0.001828287,0.000170261,0.03370431,0.024530215,0.295090044,0.70957127,0.72780649,8.755261414
271,20:41:18:729,6.98E-05,7.06E-05,0.001743209,0.000126486,0.033250009,0.024136286,0.290031433,0.710896404,0.725903133,8.722747383
272,20:41:19:256,-6.87E-05,5.14E-05,0.001628993,0.00041558,0.031160614,0.022829361,0.272542321,0.712478253,0.732635126,8.746371887
273,20:41:19:782,2.15E-05,-8.84E-05,0.001558147,0.000171213,0.029758752,0.021720462,0.260111902,0.710425658,0.729884863,8.740685953
274,20:41:20:309,1.94E-05,5.23E-05,0.001546538,0.000142426,0.029771849,0.021638957,0.260019352,0.710753738,0.726826123,8.733732198
275,20:41:20:835,-3.03E-05,-1.10E-05,0.001788709,0.000176209,0.031218323,0.022553616,0.272077659,0.705691262,0.722448039,8.715319613
276,20:41:21:361,-2.01E-05,1.44E-05,0.00152782,9.89E-05,0.031484253,0.022970573,0.27546152,0.712735903,0.72958927,8.749183856
277,20:41:21:888,3.71E-05,-5.37E-05,0.001727332,0.000152656,0.032639904,0.023754823,0.284828336,0.710122961,0.727784724,8.726384133
278,20:41:22:414,-1.47E-05,2.18E-05,0.001825206,0.000172878,0.033676392,0.024434265,0.293358228,0.709677639,0.725560653,8.711094262
279,20:41:22:940,9.87E-05,6.34E-06,0.001864785,0.000191674,0.034902396,0.025360974,0.305384258,0.708731533,0.726625599,8.74966464
280,20:41:23:467,-4.00E-05,-0.000101054,0.001775201,0.000139809,0.034869428,0.025362394,0.30539876,0.707948574,0.727353321,8.758353016
281,20:41:23:995,-5.16E-05,2.66E-05,0.00190958,5.77E-05,0.034752616,0.025418962,0.304346309,0.714950394,0.731425839,8.757507803
282,20:41:24:522,-6.72E-05,2.25E-05,0.001930201,0.000194529,0.034901201,0.025375175,0.304267305,0.710687595,0.72705735,8.717960829
283,20:41:25:048,8.78E-05,-1.03E-05,0.001922142,0.00017502,0.034339227,0.025022195,0.299856282,0.71134262,0.728676713,8.732179166
284,20:41:25:574,2.29E-05,-3.18E-06,0.001713113,0.000134575,0.033313535,0.024369593,0.291194202,0.714294965,0.731522281,8.74101788
285,20:41:26:101,-3.81E-06,-6.63E-05,0.001673066,7.34E-05,0.033013233,0.023933579,0.287967771,0.708276582,0.724969252,8.722798297
286,20:41:26:627,-2.35E-05,-1.34E-05,0.001646053,8.79E-05,0.032569218,0.023720733,0.284161075,0.712174666,0.728317544,8.724835595
287,20:41:27:154,6.91E-05,-2.53E-05,0.001727095,3.25E-05,0.033211061,0.024224391,0.290217346,0.713154044,0.729407342,8.738575087
288,20:41:27:680,4.50E-07,-6.96E-05,0.001806247,0.00013291,0.03410407,0.024802006,0.29771455,0.70954752,0.727244771,8.729590105
289,20:41:28:207,-2.13E-05,3.99E-05,0.001765485,0.000124345,0.034517601,0.025070615,0.301232654,0.710656564,0.726313934,8.726928998
290,20:41:28:733,-2.91E-05,-4.60E-05,0.001932097,0.000563848,0.034525004,0.025324053,0.301844269,0.710624989,0.733498921,8.74277283
291,20:41:29:259,3.34E-05,-3.25E-07,0.001803166,0.000186915,0.033698106,0.024563859,0.294210555,0.711643881,0.728938877,8.730774235
292,20:41:29:786,-4.48E-05,8.87E-05,0.001800796,0.000148373,0.033955364,0.024730201,0.295881528,0.713686419,0.728314991,8.713837524
293,20:41:30:312,2.84E-05,-6.44E-05,0.001856964,0.000195243,0.033391534,0.024316295,0.291252327,0.710097171,0.728217347,8.722340325
294,20:41:30:840,4.50E-05,-5.34E-05,0.001697473,0.000234738,0.033419683,0.024317716,0.291586738,0.709149435,0.727646523,8.725000246
295,20:41:31:367,-1.35E-05,-3.66E-06,0.001756243,0.000204521,0.032563965,0.023654924,0.284482059,0.708605533,0.726414109,8.736100178
296,20:41:31:893,8.42E-05,-2.53E-05,0.001609563,7.63E-05,0.031759321,0.023124109,0.27698028,0.712015604,0.72810463,8.721227951
297,20:41:32:420,-6.37E-05,3.01E-06,0.001823547,0.000138857,0.03307511,0.023911558,0.287046575,0.708507805,0.722947207,8.678628118
298,20:41:32:946,4.76E-05,6.35E-05,0.001821177,0.000412487,0.033185494,0.024343062,0.291448181,0.71239023,0.733545266,8.782397019
299,20:41:33:473,5.84E-05,-6.10E-05,0.001756006,9.41E-05,0.033545882,0.024346141,0.292225952,0.709400451,0.725756479,8.71123174
300,20:41:33:999,1.65E-05,-5.91E-05,0.001723777,0.000137668,0.033085383,0.02412255,0.289959142,0.70998019,0.729099918,8.763965143
301,20:41:34:526,2.36E-05,-3.49E-05,0.001776623,0.001192147,0.032853661,0.024326717,0.287153382,0.709833509,0.74045681,8.740376934
302,20:41:35:052,0.000121888,-4.08E-05,0.001717379,0.000226411,0.032419745,0.023642614,0.284112597,0.709344206,0.729265893,8.763566658
303,20:41:35:578,2.27E-05,-4.53E-05,0.001555778,0.000263766,0.031557963,0.023043671,0.276139452,0.710169056,0.730201477,8.750230533
304,20:41:36:105,4.52E-05,3.96E-06,0.001545827,0.000145519,0.030680238,0.022152433,0.267539913,0.705714476,0.722042418,8.720268514
305,20:41:36:631,-6.98E-05,-2.60E-05,0.001683019,0.000100555,0.031142253,0.022542739,0.271724644,0.707350005,0.723863458,8.725272463
306,20:41:37:158,1.94E-05,-7.53E-05,0.001692497,0.000172878,0.03216741,0.023301568,0.28111768,0.705610071,0.724384321,8.739207687
307,20:41:37:686,-1.28E-05,2.37E-05,0.001717142,0.000133147,0.031449666,0.022845444,0.274608263,0.710081582,0.726412925,8.731674939
308,20:41:38:212,5.68E-05,-2.06E-05,0.001621884,0.000119111,0.031823268,0.023219696,0.278165786,0.712266621,0.72964524,8.740956
309,20:41:38:737,7.08E-06,-3.06E-05,0.00165956,9.39E-05,0.032160727,0.023348185,0.279849182,0.710461498,0.725984385,8.701581399
310,20:41:39:265,1.16E-06,-7.08E-05,0.001717853,3.66E-05,0.031889367,0.02312056,0.278761979,0.707864315,0.725024119,8.741533873
311,20:41:39:791,-9.40E-05,-4.46E-05,0.001696526,9.32E-05,0.031835438,0.023271516,0.279120657,0.712381157,0.730994061,8.767608629
312,20:41:40:318,8.03E-06,-2.60E-05,0.001774016,0.000170975,0.032536027,0.02370866,0.284693119,0.71027349,0.728689463,8.750088685
313,20:41:40:845,-1.19E-05,2.09E-05,0.001792027,0.000111023,0.032294405,0.023548643,0.282624084,0.712236565,0.729186465,8.751487506
314,20:41:41:371,4.66E-05,-2.70E-05,0.001590845,0.000101269,0.031545797,0.022908598,0.276034763,0.708606934,0.726201278,8.750286558
315,20:41:41:897,-7.51E-05,2.40E-05,0.001704109,0.000138857,0.031358315,0.02291191,0.275204395,0.71233132,0.730648623,8.776121923
316,20:41:42:424,-2.01E-05,2.02E-05,0.001669986,0.000279708,0.030862349,0.022499469,0.26940521,0.710779147,0.729026479,8.729251745
317,20:41:42:950,-7.55E-05,3.30E-05,0.001794634,0.000781887,0.030846615,0.022678708,0.269525248,0.710291451,0.735208979,8.737595566
318,20:41:43:476,6.20E-05,-4.60E-05,0.001655531,0.000152894,0.030464561,0.022195688,0.267083279,0.709158619,0.728574032,8.767015577
319,20:41:44:003,5.70E-05,-1.08E-05,0.001756717,0.000206901,0.031960959,0.023185861,0.278384489,0.708522514,0.725443228,8.710142054
320,20:41:44:531,8.61E-05,-6.53E-05,0.001723303,0.000211421,0.029699937,0.021784962,0.26033802,0.71281547,0.73350198,8.765608527
321,20:41:45:058,-4.50E-05,-3.53E-05,0.001485886,0.000150039,0.028862874,0.020884535,0.251742657,0.706214677,0.72357779,8.722023198
322,20:41:45:585,1.16E-05,-2.99E-05,0.001620226,0.000149801,0.030230824,0.021952493,0.263165231,0.709667116,0.726162587,8.705195426
323,20:41:46:111,-8.38E-05,9.44E-06,0.001604587,0.000149087,0.031307515,0.022823921,0.273534236,0.711954375,0.729023711,8.737015311
324,20:41:46:637,5.42E-05,-4.14E-06,0.001628756,0.000116494,0.03130346,0.02291049,0.274386414,0.713748113,0.731883635,8.765370029
325,20:41:47:164,5.68E-05,8.99E-05,0.001663588,6.20E-05,0.031531246,0.022843079,0.27500268,0.710670023,0.724458498,8.721592639
326,20:41:47:690,-2.80E-05,-5.63E-05,0.001540851,0.000169072,0.030728623,0.022355487,0.267334041,0.710530581,0.727513458,8.699838057
327,20:41:48:217,-7.67E-05,-0.000122484,0.00171572,0.000179064,0.030835888,0.022431613,0.270247629,0.706513977,0.727451493,8.764061835
328,20:41:48:743,-8.67E-05,2.77E-06,0.001561701,4.35E-05,0.029952841,0.021793941,0.261784935,0.711637432,0.727608466,8.739903286
329,20:41:49:271,6.53E-05,-3.87E-05,0.001547249,0.000220938,0.029558986,0.021539506,0.258021852,0.709992614,0.728695717,8.729049545
330,20:41:49:798,4.99E-05,-3.13E-05,0.001584684,0.000127438,0.029716843,0.021584388,0.259560468,0.708854021,0.726335168,8.734456427
331,20:41:50:324,-3.10E-05,2.63E-05,0.001748422,7.84E-05,0.031223331,0.022719621,0.27269752,0.711936771,0.727648868,8.733774233
332,20:41:50:850,-1.73E-05,5.16E-05,0.001712639,8.65E-05,0.032069311,0.023262997,0.278903164,0.711606036,0.725397486,8.696886814
333,20:41:51:377,-8.78E-05,2.44E-05,0.001664773,0.000135527,0.031437025,0.022815879,0.274086365,0.709966557,0.725764583,8.718584844
334,20:41:51:904,-3.91E-05,-5.41E-05,0.001660508,0.000159793,0.030896677,0.022448399,0.269545166,0.708769267,0.72656355,8.724082781
335,20:41:52:430,1.63E-06,1.51E-07,0.00176193,0.00011126,0.031500474,0.022979089,0.275724532,0.71206258,0.729483929,8.753028109
336,20:41:52:956,2.48E-05,-1.29E-05,0.001591792,0.000121014,0.030838987,0.022483628,0.27019942,0.710905016,0.729065058,8.761617903
337,20:41:53:483,2.58E-05,-6.04E-06,0.001697,0.000179302,0.032282708,0.023410188,0.281826502,0.707876683,0.725161853,8.729952421
338,20:41:54:009,-7.06E-05,-3.27E-05,0.001714298,9.01E-05,0.032605754,0.023582727,0.284568483,0.70676449,0.723268881,8.727554057
339,20:41:54:536,8.50E-06,-2.91E-05,0.001765011,0.00011816,0.032847928,0.023847393,0.286589801,0.709284071,0.725993824,8.724745037
340,20:41:55:062,-4.67E-05,-2.58E-05,0.001597953,0.000131244,0.03186789,0.023258265,0.279034088,0.711592258,0.729833846,8.755963655
341,20:41:55:590,-1.90E-05,-5.49E-05,0.001769751,9.44E-05,0.031951174,0.023299201,0.280013782,0.710611169,0.729212685,8.763802626
342,20:41:56:115,3.55E-05,5.87E-06,0.001591318,0.000175971,0.030951032,0.02255338,0.270716091,0.710795231,0.728679398,8.746593309
343,20:41:56:643,-3.29E-05,-4.99E-05,0.001702687,0.000165979,0.031587783,0.02312056,0.276136214,0.71336096,0.731946282,8.741867649
344,20:41:57:169,-2.96E-05,8.71E-05,0.001706241,0.000158128,0.031270788,0.022817535,0.273766707,0.713168589,0.729675724,8.754710957
345,20:41:57:696,-6.77E-05,-1.04E-06,0.001616671,0.00013291,0.030783922,0.02228173,0.267618235,0.708627766,0.723810624,8.693441669
346,20:41:58:223,6.27E-05,-3.37E-05,0.001680886,2.99E-05,0.030215577,0.02193737,0.263341412,0.710599592,0.726028482,8.715418932
347,20:41:58:750,-0.000131386,9.20E-06,0.00155483,0.000110785,0.029523037,0.021482817,0.258182529,0.7106927,0.727662834,8.745120916
348,20:41:59:276,-1.66E-05,7.33E-05,0.001635627,9.67E-05,0.029598507,0.021518011,0.258704618,0.711656615,0.726996501,8.740461653
349,20:41:59:802,-1.61E-05,-5.77E-05,0.001647712,0.000163838,0.030959853,0.022539429,0.271375068,0.708381663,0.728021175,8.765386096
350,20:42:00:328,1.56E-05,5.61E-05,0.001675436,0.000159555,0.031018504,0.022554089,0.270837616,0.711018717,0.727117241,8.731485494
351,20:42:00:855,5.30E-05,-7.96E-05,0.00155175,3.73E-05,0.030388787,0.022094054,0.265677135,0.709541956,0.727046269,8.742604175
352,20:42:01:381,-4.28E-06,1.13E-05,0.001695341,0.000128151,0.031803702,0.023009132,0.276708664,0.708336806,0.723473404,8.700517481
353,20:42:01:908,-3.29E-05,-2.13E-05,0.001731123,0.000110785,0.03071599,0.022225944,0.268000959,0.707024756,0.723595223,8.725128471
354,20:42:02:436,-1.47E-05,3.68E-05,0.001671645,0.000138619,0.030738157,0.02228173,0.267697908,0.709661006,0.724888294,8.708977186
355,20:42:02:962,5.89E-06,-6.41E-05,0.001671408,0.000187867,0.030423337,0.022077274,0.265855831,0.706707325,0.725669036,8.738549265
356,20:42:03:489,9.68E-06,-1.84E-05,0.001557674,0.000193577,0.030974396,0.02247819,0.270302843,0.708040216,0.725702269,8.726654098
357,20:42:04:015,6.55E-05,-3.25E-07,0.001681834,0.000259245,0.031597325,0.022991863,0.276885504,0.70801181,0.727652214,8.762941305
358,20:42:04:542,6.74E-05,-5.77E-05,0.001643921,9.94E-05,0.031387413,0.022757224,0.273930976,0.707883341,0.725043013,8.727414926
359,20:42:05:068,-7.03E-05,4.21E-05,0.001625439,0.000160745,0.031321109,0.02289204,0.273603541,0.714285877,0.730882183,8.735435945
360,20:42:05:595,3.41E-05,-3.20E-05,0.001720459,0.000180016,0.03117826,0.022810912,0.273381619,0.71206131,0.731628768,8.768341023
361,20:42:06:121,-2.30E-08,9.92E-06,0.001726147,9.63E-05,0.031601858,0.023060705,0.276856074,0.712349352,0.729726234,8.760753146
362,20:42:06:648,8.38E-05,2.53E-06,0.001715246,0.000119587,0.032491852,0.023539886,0.283295818,0.708551651,0.7244858,8.718980199
363,20:42:07:174,-9.38E-05,3.25E-06,0.001664536,0.000125772,0.031060944,0.02245431,0.270818753,0.706879717,0.722911379,8.718947899
364,20:42:07:700,-5.61E-05,-1.82E-05,0.001626149,0.000148373,0.031906071,0.023326414,0.279441704,0.712657198,0.731096426,8.758261207
365,20:42:08:227,1.49E-05,-9.13E-05,0.001775201,0.000143615,0.033114292,0.024149312,0.289001036,0.711051661,0.729271573,8.727380761
366,20:42:08:753,7.53E-05,-6.32E-05,0.00173136,0.000112926,0.033098523,0.02402214,0.289281023,0.707947294,0.72577678,8.739997853
367,20:42:09:281,3.34E-05,2.44E-05,0.001778519,5.75E-05,0.033371736,0.024199996,0.290979925,0.710341968,0.725164436,8.719352456
368,20:42:09:808,-5.28E-05,-4.89E-05,0.001756954,7.20E-05,0.032975249,0.024032322,0.288213585,0.711608693,0.728798821,8.740300594
369,20:42:10:334,7.62E-05,4.68E-06,0.001774016,0.000226173,0.031529814,0.023013864,0.276450607,0.710508974,0.729907999,8.767911039
370,20:42:10:861,1.40E-06,-5.34E-05,0.001490861,0.000137906,0.029222383,0.021190146,0.255595835,0.706580555,0.725134069,8.746577359
371,20:42:11:387,-4.96E-07,-6.49E-05,0.001534217,0.000111023,0.028852386,0.020936567,0.252105017,0.707551228,0.725644208,8.737752725
372,20:42:11:913,4.42E-05,-1.03E-05,0.001533507,0.00014647,0.028315991,0.020502653,0.247259846,0.706764177,0.724066244,8.732162953
