Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9)
594,15:08:16:878,5.66051E-07,-1.19E-05,0.005174971,0.000212475,0.098064135,0.071363446,0.861502064,0.709495803,0.727722175,8.78508807
595,15:08:17:404,3.32126E-05,9.54859E-06,0.00529709,0.000100659,0.098505833,0.071772949,0.864336048,0.711379003,0.728616227,8.774465613
596,15:08:17:931,-2.45E-05,-6.57E-05,0.005396456,0.000172029,0.101266653,0.073621396,0.88840131,0.709179526,0.727005322,8.772890972
597,15:08:18:459,-2.19E-05,2.8113E-05,0.005721659,0.00026006,0.10844148,0.078852431,0.952034652,0.709292955,0.727142703,8.779248087
598,15:08:18:985,6.18384E-05,1.16906E-05,0.006029645,0.000224609,0.113955133,0.082903601,1.001027783,0.709522082,0.727510901,8.78440278
599,15:08:19:512,3.77075E-05,-1.28E-05,0.006223786,0.000251733,0.116873006,0.084972236,1.02612845,0.709061971,0.727047579,8.779858435
600,15:08:20:039,-5.82E-06,-5.26E-05,0.006136442,0.000287899,0.114920876,0.083561228,1.008813481,0.708858874,0.727119655,8.778330908
601,15:08:20:565,1.99646E-05,1.33566E-05,0.006016118,0.000226274,0.112237663,0.081676009,0.986229285,0.70959928,0.727705896,8.786972765
602,15:08:21:092,-9.85E-05,6.54808E-05,0.005897233,0.000177501,0.110678972,0.080644802,0.972862084,0.710820542,0.728637073,8.789945044
603,15:08:21:618,2.25669E-05,2.73989E-05,0.005929503,0.000287899,0.109820891,0.079941594,0.964380012,0.70987778,0.727927017,8.781389397
604,15:08:22:146,-6.38E-05,-0.000110873,0.005949199,0.000168937,0.110438123,0.080312374,0.969131832,0.70915102,0.727216034,8.775337773
605,15:08:22:673,3.15566E-05,-6.64E-05,0.005911944,0.000220802,0.112366976,0.081748294,0.986684319,0.709274028,0.727511736,8.780910114
606,15:08:23:199,-5.82E-06,-5.26E-05,0.006005202,0.000177501,0.113405877,0.082471182,0.995072846,0.709484642,0.727221413,8.77443807
607,15:08:23:726,3.20297E-05,-1.07E-05,0.006087076,0.000327873,0.114553341,0.083469554,1.006293443,0.710168882,0.728652287,8.78449665
608,15:08:24:253,-5.57E-05,-4.76E-05,0.006139527,0.000218661,0.115250029,0.083816056,1.012227146,0.70906976,0.727254098,8.782879722
609,15:08:24:779,-1.79E-05,-8.18E-05,0.006080669,0.000228178,0.114437396,0.083318651,1.006092551,0.709300669,0.728071892,8.791641422
610,15:08:25:305,7.66304E-06,8.47602E-05,0.0061063,0.000318593,0.115022468,0.083846298,1.01066076,0.710888166,0.728955828,8.786637756
611,15:08:25:832,-5.62E-05,-1.57E-05,0.006110572,0.000239122,0.115307176,0.084034113,1.012704539,0.710660132,0.728784761,8.782667087
612,15:08:26:360,-9.93E-05,-6.28E-05,0.006238265,0.000195821,0.115770925,0.084274663,1.017207971,0.709606945,0.727943248,8.78638548
613,15:08:26:885,3.01372E-05,5.76263E-05,0.006163024,0.000234602,0.116282629,0.08449965,1.020208179,0.709354267,0.726674749,8.773521771
614,15:08:27:413,-5.83E-05,1.83547E-05,0.006114132,0.0001913,0.11611825,0.084412529,1.020321207,0.709034785,0.726953164,8.786915148
615,15:08:27:940,4.82424E-06,1.33566E-05,0.006131932,0.000174884,0.116466934,0.084809638,1.023092124,0.710374211,0.728186406,8.784399887
616,15:08:28:466,-1.03E-05,1.71647E-05,0.006162312,0.000275764,0.115780868,0.084346888,1.016925234,0.710405414,0.728504539,8.783188911
617,15:08:28:993,-4.72E-05,4.66777E-05,0.006119591,0.000147287,0.114315258,0.083149979,1.003790761,0.709975706,0.727374285,8.780899242
618,15:08:29:519,-1.08E-05,-4.42E-05,0.006036527,0.000220088,0.1125827,0.081883873,0.988746101,0.709144144,0.727321982,8.782398169
619,15:08:30:046,-3.85E-05,-1.12E-05,0.005788563,0.000197962,0.110119554,0.080190389,0.967117756,0.710239337,0.728212072,8.78243437
620,15:08:30:572,2.42229E-05,5.95304E-05,0.00590269,0.000205813,0.107580722,0.078316668,0.945197431,0.710198305,0.727980507,8.785936876
621,15:08:31:100,-3.42E-05,-2.21E-05,0.005601149,0.000301223,0.105030981,0.076459507,0.921879606,0.709732354,0.727970989,8.777215999
622,15:08:31:627,-1.46E-05,-0.000114919,0.005482313,0.000238885,0.10436281,0.075964338,0.916298903,0.709263729,0.72788705,8.779937102
623,15:08:32:154,1.07384E-05,-9.25E-06,0.005549438,0.000236029,0.104383575,0.076015836,0.917785851,0.709678419,0.728235601,8.792435489
624,15:08:32:680,-7.02E-05,-1.40E-06,0.005619889,0.000228654,0.103964881,0.075629421,0.912780883,0.709499533,0.727451615,8.779704021
625,15:08:33:207,-3.21E-05,-1.04E-05,0.005677296,0.00022913,0.10523112,0.076640578,0.924767226,0.709957692,0.72830716,8.787963324
626,15:08:33:733,-5.74E-05,2.31148E-05,0.005708848,0.000266484,0.107063521,0.078141464,0.941949732,0.711119084,0.729860776,8.798045558
627,15:08:34:259,-5.72E-05,6.71469E-05,0.005654048,0.000283854,0.105624138,0.077029079,0.928748092,0.710917279,0.72927534,8.792953117
628,15:08:34:786,-1.56E-06,7.16692E-05,0.005512435,0.000257919,0.104121563,0.075826374,0.915614837,0.709997407,0.728248525,8.793710106
629,15:08:35:314,-4.13E-05,-5.59E-05,0.005573158,0.000212475,0.103206521,0.075039758,0.906739129,0.708652439,0.727083499,8.785676765
630,15:08:35:841,1.45235E-05,-4.16E-05,0.005357799,0.000205575,0.100872893,0.073601244,0.88752763,0.710709027,0.729643435,8.798475059
631,15:08:36:367,3.64141E-06,-1.45E-05,0.005197022,0.000225085,0.097014914,0.070599642,0.853386318,0.708953718,0.727719473,8.796444598
632,15:08:36:894,3.84172E-05,-6.16E-06,0.005085821,0.000263867,0.093966308,0.068336864,0.826350416,0.708443916,0.727248574,8.794113894
633,15:08:37:421,-2.98E-06,-4.47E-07,0.004789979,0.000277191,0.090736938,0.066120593,0.797161191,0.710158541,0.728706457,8.785409854
634,15:08:37:947,-2.14E-05,9.78659E-06,0.004803963,0.000186542,0.091138094,0.066422857,0.800627561,0.710753456,0.728815518,8.784774069
635,15:08:38:473,0.000106316,-1.23E-05,0.004914658,0.000261488,0.092132945,0.066897335,0.807775864,0.708352408,0.7260957,8.767502896
636,15:08:39:000,6.89358E-05,0.000104516,0.004831932,0.000237457,0.09064299,0.065958286,0.795250462,0.710468987,0.727671126,8.773435912
637,15:08:39:528,-0.000102808,-2.26E-05,0.004665552,0.000203672,0.087399547,0.063691617,0.76882804,0.709873234,0.728740809,8.796705084
638,15:08:40:054,7.17748E-05,6.16725E-05,0.004565548,0.000232698,0.085486643,0.062181825,0.749361192,0.710214043,0.727386447,8.765827837
639,15:08:40:581,-4.34E-05,-0.000121106,0.004455839,0.000181546,0.083012903,0.060478141,0.730211726,0.7090665,0.728539046,8.796364188
640,15:08:41:108,5.40313E-05,3.0493E-05,0.004507967,0.00035381,0.083952668,0.061100137,0.737102712,0.709238948,0.727792682,8.779979642
641,15:08:41:634,5.16655E-05,-5.57E-05,0.004645882,0.000208668,0.087191352,0.063472756,0.766254406,0.709228648,0.727970775,8.788192759
642,15:08:42:161,-7.48E-06,1.05006E-05,0.004835013,0.000221516,0.089823588,0.065458469,0.789279494,0.710433321,0.728744755,8.786995824
643,15:08:42:687,-2.57E-05,-7.83E-06,0.004816762,0.00015942,0.09009347,0.065604254,0.792413079,0.709696454,0.728179899,8.795455238
644,15:08:43:215,7.9582E-05,-2.76E-05,0.004668159,0.000196772,0.088510307,0.064501595,0.77748549,0.710404574,0.728746712,8.784123757
645,15:08:43:740,4.859E-05,-1.64E-06,0.004625739,0.000199865,0.087056904,0.063398204,0.765715875,0.70957943,0.728238671,8.795578933
646,15:08:44:268,7.20114E-05,-4.50E-05,0.004622658,0.000228892,0.087555109,0.063707786,0.76901842,0.709082132,0.727630708,8.783250133
647,15:08:44:795,5.00094E-05,9.31059E-06,0.004782631,0.000254588,0.088789656,0.06470715,0.778864143,0.710903952,0.728769014,8.772014418
648,15:08:45:321,-0.000138525,-2.62E-05,0.004686644,0.000310503,0.088538999,0.06449918,0.77719715,0.70989924,0.728483277,8.778020547
649,15:08:45:848,5.87628E-05,-8.85E-05,0.004635929,0.000206289,0.086654158,0.063074729,0.761587382,0.708913148,0.727890395,8.788815252
650,15:08:46:375,0.000117673,-2.95E-05,0.004393526,0.000261726,0.084259181,0.061193711,0.738932508,0.708188935,0.726255697,8.769756537
651,15:08:46:901,-8.53E-07,-4.00E-05,0.004399923,0.000220564,0.082818408,0.060120546,0.726804388,0.707723036,0.725932164,8.775879765
652,15:08:47:427,-6.83E-05,-6.97E-05,0.004322926,0.000236505,0.082124419,0.059741643,0.720434879,0.709054471,0.727452853,8.77248073
653,15:08:47:954,-7.24E-06,4.69157E-05,0.004431435,0.000238885,0.082273636,0.059925175,0.722183561,0.710521762,0.72836425,8.777824813
654,15:08:48:482,0.000133288,-7.83E-06,0.004274598,0.000226037,0.081655871,0.059401642,0.716736746,0.709328148,0.727463205,8.777528629
655,15:08:49:008,-3.28E-05,-4.54E-05,0.004324584,0.000222706,0.080555773,0.058633409,0.70837985,0.708794276,0.727861052,8.793657183
656,15:08:49:535,-0.000168327,8.09519E-05,0.004256831,0.000263391,0.080128709,0.058396999,0.703639717,0.710892852,0.72878996,8.781368426
657,15:08:50:062,-8.46E-05,-5.97E-05,0.004281705,0.000212237,0.080677893,0.058780923,0.70826021,0.71006068,0.728587728,8.778863461
658,15:08:50:588,-0.000101152,7.04791E-05,0.004217981,0.000152045,0.080692305,0.058885786,0.709706684,0.711749907,0.729757153,8.795221403
659,15:08:51:115,-3.66E-05,-6.28E-05,0.004267491,0.000188207,0.080188522,0.058328568,0.70408302,0.708921528,0.727392985,8.780346695
660,15:08:51:641,-9.10E-05,9.59472E-05,0.004258489,0.000259346,0.079605195,0.057963121,0.699057908,0.710365657,0.728132388,8.781561426
661,15:08:52:169,6.4802E-06,-3.45E-05,0.00422343,0.000138484,0.079686206,0.058052724,0.700520597,0.710022512,0.728516596,8.79098945
662,15:08:52:696,-8.06E-05,-3.07E-05,0.004321978,0.000231747,0.08069206,0.05868306,0.708783229,0.70865881,0.727247019,8.783803832
663,15:08:53:222,2.23303E-05,2.33528E-05,0.004299946,0.000234364,0.081601841,0.059396586,0.716889828,0.709600443,0.727882919,8.785216406
664,15:08:53:749,-4.11E-05,2.43049E-05,0.004276256,0.000246736,0.080832519,0.058856375,0.709952967,0.709866075,0.728127444,8.783011796
665,15:08:54:276,-2.00E-05,4.73917E-05,0.004321978,0.000235554,0.080680336,0.058794904,0.709348914,0.710309118,0.728738961,8.792091727
666,15:08:54:802,-2.14E-05,1.16906E-05,0.004364385,0.000239836,0.081519455,0.059340733,0.715999972,0.709623846,0.727933382,8.783179028
667,15:08:55:328,-6.45E-05,7.42533E-07,0.004358936,0.000225085,0.082690091,0.060225353,0.725927626,0.710192804,0.728326127,8.778895031
668,15:08:55:855,8.2421E-05,-2.11E-06,0.004475505,0.000136819,0.083635731,0.060947496,0.734441186,0.710889018,0.72872557,8.781428439
669,15:08:56:383,-5.17E-05,2.31148E-05,0.004434278,0.000133251,0.083311315,0.060751242,0.732585682,0.711060371,0.729207577,8.793351618
670,15:08:56:908,3.39223E-05,1.59747E-05,0.00427744,0.000112791,0.082429481,0.059895788,0.722314747,0.709832595,0.726630664,8.762820554
671,15:08:57:436,-3.22E-06,-4.04E-05,0.004371019,0.000174408,0.082534206,0.060118137,0.724984178,0.710014195,0.728402676,8.784044967
672,15:08:57:963,-4.87E-06,5.3104E-05,0.004375046,0.00023936,0.082810345,0.06011645,0.726710826,0.70830213,0.725953382,8.775604363
673,15:08:58:490,-4.58E-05,9.76134E-05,0.004500859,0.000167747,0.083286138,0.060473803,0.730361473,0.709348555,0.726096855,8.769304123
674,15:08:59:016,-3.46E-06,1.07386E-05,0.004363201,0.000248402,0.08327905,0.060489951,0.730411717,0.708566535,0.726352556,8.770653852
675,15:08:59:542,-6.54E-05,3.97754E-05,0.004486879,0.000203434,0.082712607,0.060365596,0.726708237,0.711740076,0.7298234,8.785942882
676,15:09:00:069,-2.69E-05,5.04532E-07,0.004353013,0.000217233,0.082818896,0.060383188,0.726968216,0.711029762,0.72909916,8.77780614
677,15:09:00:595,3.77075E-05,4.55055E-06,0.004391394,0.000577512,0.083345047,0.060738465,0.731446178,0.709092894,0.728759141,8.77612052
678,15:09:01:123,4.22024E-05,3.38251E-05,0.004492328,0.00029813,0.084192881,0.06134663,0.738867778,0.710525718,0.728643918,8.775893785
679,15:09:01:650,-0.000123623,-1.52E-05,0.004457024,0.000220802,0.084213186,0.061331675,0.740045797,0.709727685,0.728290636,8.787766251
680,15:09:02:177,8.14747E-05,6.19105E-05,0.00449375,0.000278619,0.08361128,0.060879261,0.73413084,0.710112711,0.728122577,8.780284673
681,15:09:02:703,-5.58E-06,-6.64E-06,0.004440675,0.000293847,0.083130204,0.060576478,0.729877284,0.71013817,0.72869396,8.779928918
682,15:09:03:230,-8.44E-05,9.31059E-06,0.004395896,0.000193679,0.082906121,0.060235955,0.72727812,0.708943975,0.726556185,8.77230906
683,15:09:03:756,-0.000103517,5.26455E-06,0.004407031,7.92484E-05,0.082536164,0.060008281,0.72505919,0.709439936,0.727054404,8.784745465
684,15:09:04:282,1.14481E-05,-4.09E-05,0.004273887,0.000198676,0.082484778,0.060102236,0.723722084,0.710542542,0.728646388,8.774007757
685,15:09:04:809,-1.65E-05,-2.35E-06,0.004425985,0.000235316,0.082508513,0.060148975,0.724891065,0.710505166,0.729003264,8.785651779
686,15:09:05:337,-2.55E-05,5.74055E-06,0.004570524,0.000211047,0.083215256,0.0602574,0.729150675,0.706865647,0.724114821,8.762223529
687,15:09:05:864,-6.35E-05,-6.49E-05,0.004356093,0.000142291,0.082370027,0.060114523,0.724318372,0.710985231,0.72981065,8.793470147
688,15:09:06:390,0.000102531,-4.66E-05,0.004399212,0.00014348,0.081768587,0.059686252,0.719398965,0.711041358,0.729941101,8.797987037
689,15:09:06:917,4.62242E-05,-0.00010302,0.004354198,0.000178453,0.081264764,0.059340011,0.714338642,0.711045238,0.73020591,8.790262959
690,15:09:07:444,5.29737E-06,3.45392E-05,0.004320793,0.000201769,0.081304356,0.059155862,0.71412057,0.709621472,0.727585396,8.783300198
691,15:09:07:970,-0.000102571,1.76407E-05,0.004265833,0.000232461,0.079729887,0.058063082,0.70120666,0.70951226,0.728247387,8.794778101
692,15:09:08:496,7.60333E-05,6.02444E-05,0.004238116,0.000177977,0.078274692,0.05709111,0.687887305,0.711446215,0.729368689,8.788118957
693,15:09:09:023,-1.43E-05,5.50255E-06,0.004091021,0.00023936,0.078168012,0.0568144,0.686114009,0.708686359,0.72682416,8.777426858
694,15:09:09:549,6.91724E-05,5.14379E-05,0.004149762,0.000205337,0.076624715,0.055693178,0.672783932,0.709070603,0.726830471,8.780247053
695,15:09:10:077,-0.000103754,8.30941E-05,0.003993679,0.00027505,0.074934175,0.054404496,0.657001511,0.708656428,0.726030487,8.767715248
