Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9),Column1
424,19:14:07:292,-3.21308E-05,3.22906E-05,0.00246175,0.000223954,0.044286748,0.032159651,0.387110473,0.709120261,0.726168703,8.741000109,
425,19:14:07:818,3.22508E-05,7.52379E-06,0.002488308,0.000275348,0.045306493,0.032994062,0.395307687,0.711081159,0.728241354,8.725188395,
426,19:14:08:345,3.05939E-05,-2.84346E-05,0.002720007,0.000201351,0.047736542,0.034734902,0.417099944,0.710284824,0.727637582,8.73754004,
427,19:14:08:871,2.68066E-05,5.92013E-05,0.002664983,0.000214675,0.049532465,0.035997785,0.432259723,0.710823744,0.726751321,8.72679608,
428,19:14:09:398,1.95308E-06,2.08597E-05,0.002670437,0.000256312,0.050148242,0.036486031,0.437257425,0.711181589,0.727563503,8.71929714,
429,19:14:09:924,9.87671E-05,7.25379E-05,0.002805396,0.000224192,0.051026716,0.037303059,0.447281784,0.713543778,0.731049564,8.765639163,
430,19:14:10:452,-5.14782E-06,7.08708E-05,0.003003005,0.000344353,0.053575218,0.038939358,0.467643675,0.710053318,0.726816607,8.728731221,
431,19:14:10:977,2.42648E-06,4.18984E-06,0.002995413,0.000329124,0.054150099,0.039531134,0.472541643,0.712727271,0.730028832,8.726514794,
432,19:14:11:505,3.74583E-05,4.70557E-05,0.003030526,0.000265354,0.056047809,0.040872729,0.490004826,0.712258636,0.729247571,8.742622308,
433,19:14:12:031,-2.78704E-05,-2.03381E-05,0.00324052,0.000319843,0.058521821,0.042593044,0.511949518,0.709675236,0.72781474,8.748010754,
434,19:14:12:556,0.000140431,3.25287E-05,0.003128043,0.000408841,0.058448074,0.042674776,0.510847321,0.712171176,0.730131429,8.740190893,
435,19:14:13:084,0.000188015,-2.43864E-05,0.003147263,0.000325316,0.05762851,0.041973581,0.503432793,0.710585107,0.728347504,8.735828739,
436,19:14:13:610,1.97055E-05,6.15828E-05,0.002984262,0.000388376,0.054584612,0.039707064,0.47687046,0.709969526,0.727440613,8.7363534,
437,19:14:14:137,4.59798E-05,3.4672E-05,0.002892928,0.000292955,0.052211264,0.038010403,0.456191666,0.710816645,0.72801155,8.737418584,
438,19:14:14:664,0.000104922,0.000107071,0.002796383,0.000277965,0.050426295,0.036754967,0.440574675,0.712559051,0.728884938,8.737002704,
439,19:14:15:190,0.000103028,3.49102E-05,0.002545931,0.000304615,0.048619237,0.035369597,0.424292591,0.710505031,0.727481533,8.726846008,
440,19:14:15:717,4.43228E-05,4.63412E-05,0.002599052,0.00020373,0.047394256,0.034428888,0.413662623,0.710350963,0.726435879,8.728117324,
441,19:14:16:243,-2.24265E-05,-6.08198E-05,0.002534074,0.000207061,0.046718924,0.034122016,0.408311228,0.71238447,0.730368192,8.739739585,
442,19:14:16:769,-0.000105975,-1.17653E-05,0.002673995,0.000198972,0.04629578,0.033767684,0.405213549,0.71153532,0.729390124,8.752710348,
443,19:14:17:296,4.59798E-05,1.94308E-05,0.002577946,0.000167328,0.045994569,0.033496432,0.401796162,0.711780416,0.728269299,8.735730616,
444,19:14:17:822,2.4913E-05,8.42075E-05,0.002490679,0.000226095,0.045675441,0.033097177,0.398534909,0.708913149,0.72461647,8.725365311,
445,19:14:18:350,5.94722E-05,-3.93885E-05,0.002464358,0.000228474,0.044047292,0.032143241,0.385562708,0.711142496,0.72974386,8.753380578,
446,19:14:18:875,5.94722E-05,2.91947E-05,0.002261641,0.00015234,0.042588244,0.031004236,0.372829018,0.71092854,0.727999854,8.754270648,
447,19:14:19:403,1.80486E-05,-2.58151E-05,0.002257848,0.000209678,0.041923016,0.030546576,0.365937393,0.711302171,0.728634976,8.728794532,
448,19:14:19:930,4.95304E-05,-1.50992E-05,0.002321859,0.000385996,0.041836269,0.030448991,0.365382226,0.708778073,0.72781325,8.733623576,
449,19:14:20:456,8.196E-05,1.56206E-05,0.002424286,0.000296762,0.04193404,0.03059549,0.366289312,0.711743067,0.7296099,8.734892107,
450,19:14:20:983,6.11292E-05,0.000108976,0.00236169,0.000260595,0.041878443,0.030392249,0.36530398,0.71002774,0.725725373,8.722959817,
451,19:14:21:509,2.89987E-06,2.94328E-05,0.002348887,0.000270589,0.041357618,0.030168636,0.361186023,0.712064677,0.729457782,8.733240458,
452,19:14:22:036,4.59798E-05,1.18103E-05,0.002316169,0.000213009,0.042018398,0.030496714,0.367100192,0.708674363,0.725794293,8.736653618,
453,19:14:22:562,-3.35509E-05,6.72985E-05,0.002202611,0.000266544,0.041478098,0.0301665,0.362971842,0.709774113,0.727287453,8.750927861,
454,19:14:23:088,5.73418E-05,-3.43055E-06,0.002272546,0.000245367,0.040702293,0.029534153,0.353851183,0.709688515,0.725613995,8.693642517,
455,19:14:23:615,8.196E-05,-3.96267E-05,0.002382555,0.000247271,0.041428275,0.030098145,0.361208137,0.709063035,0.72651213,8.718879388,
456,19:14:24:141,5.00038E-05,4.4436E-05,0.002217783,0.000687308,0.039939298,0.029245993,0.34898389,0.710632352,0.732261081,8.737857482,
457,19:14:24:667,7.24914E-05,3.65772E-05,0.002154964,0.000291052,0.037769499,0.027570621,0.33045,0.711597514,0.729970523,8.749123233,
458,19:14:25:194,2.66317E-06,2.15741E-05,0.002177958,0.000230378,0.038648104,0.028117477,0.337342025,0.710507634,0.727525392,8.728553052,
459,19:14:25:720,-1.08285E-05,1.94308E-05,0.002266856,0.000216816,0.039498257,0.028666058,0.344851981,0.70882875,0.725755023,8.730815261,
460,19:14:26:248,0.000116285,-4.51036E-05,0.002293646,0.000274158,0.041537505,0.03023486,0.362778983,0.709479176,0.727893034,8.733769287,
461,19:14:26:775,-5.76929E-05,3.1338E-05,0.002261641,0.000207775,0.040188771,0.029318559,0.350941052,0.71274539,0.729521156,8.732316005,
462,19:14:27:301,-6.31366E-05,4.87227E-05,0.00222205,0.000259406,0.040424882,0.029309073,0.352389926,0.708710653,0.725025567,8.717154122,
463,19:14:27:828,-8.87284E-07,1.8002E-05,0.00222371,0.000264878,0.039140487,0.028598152,0.342557255,0.71223071,0.73065395,8.751992647,
464,19:14:28:355,0.000105395,8.68273E-05,0.002441832,0.000198496,0.041365522,0.030091025,0.361027321,0.711793533,0.727442159,8.727735212,
465,19:14:28:881,4.07722E-05,-7.34402E-05,0.002453214,0.000270589,0.042199122,0.030618761,0.368226718,0.707249092,0.725578157,8.7259331,
466,19:14:29:407,-3.47343E-05,6.94419E-05,0.002481905,0.000143299,0.042577214,0.031044621,0.37107099,0.714270145,0.729136971,8.715248336,
467,19:14:29:934,2.37295E-05,3.89587E-05,0.002310953,0.000188979,0.041290558,0.030104078,0.360203649,0.712997455,0.729078984,8.723632395,
468,19:14:30:460,9.711E-05,2.89565E-05,0.002200478,0.000289148,0.040017656,0.029207815,0.350278175,0.711389916,0.729873218,8.753090799,
469,19:14:30:987,-2.38466E-05,-1.28732E-06,0.002278473,0.000232281,0.040067741,0.029130278,0.34940959,0.710083948,0.727025715,8.720471347,
470,19:14:31:513,8.26702E-05,0.000147559,0.00214809,0.000158526,0.038296378,0.027850298,0.334808091,0.712250888,0.727230607,8.74255232,
471,19:14:32:041,8.64577E-05,-6.17723E-05,0.002296017,0.000183269,0.038633267,0.028165415,0.336964697,0.711531425,0.729045656,8.722138356,
472,19:14:32:568,-6.50587E-07,-3.89123E-05,0.002132919,0.000202302,0.038355708,0.027821829,0.333973563,0.708657963,0.725363449,8.707271417,
473,19:14:33:094,0.000101608,9.44484E-05,0.002170846,0.000185172,0.038669642,0.028093271,0.33783898,0.71070282,0.726494216,8.736542739,
474,19:14:33:621,0.000178545,2.10978E-05,0.00220996,0.000252981,0.03940988,0.028823496,0.344053013,0.714023275,0.731377404,8.730120814,
475,19:14:34:147,-2.90538E-05,8.71448E-06,0.002292224,0.000268923,0.040691502,0.029597489,0.355666286,0.709404925,0.727362894,8.740554427,
476,19:14:34:674,-7.09471E-05,7.51576E-05,0.002289853,0.00025893,0.040932767,0.0296409,0.355650075,0.709402673,0.724136243,8.688639883,
477,19:14:35:200,-1.41422E-05,8.47634E-06,0.002195263,0.000236326,0.040727712,0.029694041,0.356507751,0.710876249,0.729086894,8.753444138,
478,19:14:35:726,0.000101844,-5.41524E-05,0.002252395,0.000190882,0.040614769,0.029434533,0.354106842,0.707610688,0.724724857,8.718671733,
479,19:14:36:253,0.000161973,-6.58204E-05,0.00219147,0.000264878,0.04050136,0.029464418,0.353434321,0.709112319,0.727492063,8.726480309,
480,19:14:36:779,-4.2545E-05,-4.86755E-05,0.002227503,0.00024965,0.03977661,0.028835607,0.346818857,0.707241663,0.724938789,8.71916585,
481,19:14:37:306,7.16044E-06,6.03921E-05,0.002209012,0.00016828,0.039708092,0.02887598,0.34701285,0.71098807,0.72720644,8.739096517,
482,19:14:37:832,4.66899E-05,3.34813E-05,0.00222774,0.000177559,0.038606704,0.028171111,0.337309622,0.712994374,0.7296948,8.737073821,
483,19:14:38:360,-1.55624E-05,-6.91541E-05,0.00204024,0.000246319,0.038932206,0.02839351,0.340535489,0.710041952,0.729306476,8.74688397,
484,19:14:38:885,6.98876E-05,2.6337E-05,0.002154253,0.000297952,0.037726701,0.027348168,0.329722681,0.706791147,0.724902205,8.73976987,
485,19:14:39:413,-4.96456E-05,2.01452E-05,0.002165394,0.000204444,0.037864188,0.027626598,0.330194807,0.713102827,0.729623405,8.72050418,
486,19:14:39:939,0.000175704,3.37194E-05,0.001987149,0.000175893,0.03808612,0.027711992,0.332027701,0.711751595,0.727613945,8.717813864,
487,19:14:40:466,7.5332E-05,7.94444E-05,0.002220391,0.000187313,0.037395613,0.027085938,0.326431156,0.708592611,0.724307887,8.729129621,
488,19:14:40:993,5.26685E-06,0.000161374,0.002076267,0.000204444,0.037661431,0.027391327,0.329138471,0.712189393,0.727304472,8.739404329,
489,19:14:41:519,3.3671E-05,2.01452E-05,0.002151882,0.000284151,0.038089707,0.027833217,0.334423126,0.710920695,0.730728027,8.77988178,
490,19:14:42:046,-1.83407E-06,5.32476E-05,0.002122252,0.00020492,0.037765195,0.027520814,0.329733723,0.712279514,0.72873485,8.731153703,
491,19:14:42:572,2.60965E-05,-8.24888E-05,0.002106608,0.000272968,0.037452978,0.027256641,0.326700555,0.708904463,0.727756298,8.722952677,
492,19:14:43:098,-0.000100768,2.41937E-05,0.002125571,0.000261547,0.038627763,0.028161855,0.337100311,0.711796256,0.72905738,8.726891965,
493,19:14:43:625,9.80569E-05,6.42025E-05,0.002210909,0.00018541,0.038943696,0.028192233,0.339886936,0.708103504,0.723922892,8.727649607,
494,19:14:44:151,3.72216E-05,4.68175E-05,0.0020912,0.000316512,0.038583492,0.028191996,0.337666102,0.712128876,0.730675077,8.751569263,
495,19:14:44:679,-4.20103E-06,-7.4869E-05,0.002180565,0.000255837,0.038273652,0.027979608,0.335461798,0.710753302,0.73104097,8.764823346,
496,19:14:45:204,-7.75147E-06,-4.60561E-05,0.002148564,0.000301521,0.039167782,0.028471373,0.342187086,0.707923658,0.726907975,8.736442707,
497,19:14:45:732,6.98876E-05,4.72938E-05,0.002163735,0.000164711,0.038538027,0.02790202,0.336530505,0.707950056,0.72401268,8.732426985,
498,19:14:46:258,-3.23675E-05,1.65731E-05,0.002264011,0.00019683,0.040001361,0.029136917,0.350335305,0.710476919,0.728398154,8.758084707,
499,19:14:46:785,-3.99415E-05,3.58627E-05,0.002220628,0.000159001,0.039733247,0.029078116,0.34695078,0.715555178,0.731833377,8.732001761,
500,19:14:47:311,3.74583E-05,4.34834E-05,0.002300047,0.000227285,0.039412993,0.028541645,0.343455814,0.708187201,0.724168426,8.71427884,
501,19:14:47:838,6.58635E-05,-4.43892E-05,0.00219953,0.000253933,0.04068215,0.029540795,0.354978065,0.708233728,0.726136529,8.725646689,
502,19:14:48:364,-2.57401E-05,-4.89136E-05,0.002380895,0.000228474,0.040702533,0.029787044,0.355898299,0.713226807,0.731822862,8.743885864,
503,19:14:48:891,-3.72764E-06,7.61102E-05,0.002152593,0.00034007,0.04010345,0.029140948,0.349854109,0.709601594,0.726644426,8.723790901,
504,19:14:49:417,0.000120782,9.0876E-05,0.002281081,0.000223478,0.039171613,0.028497962,0.341176592,0.71237127,0.727515662,8.709791697,
505,19:14:49:944,1.66284E-05,5.82487E-05,0.00219384,0.000311039,0.038392313,0.027877108,0.33508077,0.708848157,0.726111708,8.727808885,
506,19:14:50:470,1.24299E-06,2.01452E-05,0.002252395,0.000221336,0.040072055,0.029132649,0.34937868,0.71054411,0.727006622,8.718761253,
507,19:14:50:996,2.06524E-05,-1.00984E-05,0.002161838,0.000299618,0.039547358,0.028858881,0.345488769,0.711261323,0.729729683,8.736077105,
508,19:14:51:523,5.59216E-05,6.94419E-05,0.002187677,0.000316274,0.040077567,0.02903947,0.349282615,0.708071488,0.724581671,8.715165164,
509,19:14:52:049,6.25495E-05,-3.62929E-05,0.002175587,0.000203016,0.04045437,0.029357453,0.353116613,0.708259904,0.725692993,8.728763183,
510,19:14:52:577,5.85254E-05,-1.36704E-05,0.002292698,0.000246557,0.040963704,0.029761183,0.356783407,0.709781088,0.726525666,8.709744733,
511,19:14:53:104,8.58063E-06,1.41917E-05,0.002229636,0.000152578,0.039631195,0.02879951,0.345926123,0.710403494,0.726687907,8.728632097,
512,19:14:53:631,9.87671E-05,-7.79645E-05,0.002150934,0.000108089,0.038921434,0.028242311,0.339730127,0.708463041,0.725623604,8.728612772,
513,19:14:54:157,-1.77193E-07,-4.60561E-05,0.002220865,0.000322699,0.039733247,0.028994662,0.347456345,0.710186576,0.729733025,8.744725742,
514,19:14:54:684,4.52697E-05,-0.000103205,0.002279421,0.000219909,0.040145391,0.029284884,0.350803595,0.710448479,0.729470645,8.738328109,
515,19:14:55:210,4.08336E-06,2.49081E-05,0.002338692,0.000229902,0.041008476,0.029826193,0.35837633,0.710038702,0.727317769,8.739079517,
516,19:14:55:736,7.93562E-05,-2.12906E-05,0.002309768,0.000218006,0.040753372,0.029647306,0.355680262,0.710136129,0.727481051,8.727627877,
517,19:14:56:263,-2.8107E-05,4.77701E-05,0.002111348,0.000163522,0.038724447,0.028156872,0.338671871,0.710464265,0.727108425,8.745686455,
518,19:14:56:791,3.79317E-05,4.7532E-05,0.002177247,0.000223954,0.038147829,0.02778648,0.332628056,0.712154734,0.728389558,8.719449131,
519,19:14:57:317,0.000102555,4.80083E-05,0.002276339,0.000319606,0.042823757,0.031218532,0.374612319,0.710885903,0.729000306,8.747768731,
520,19:14:57:844,3.79317E-05,-1.15272E-05,0.002611621,0.000225857,0.047010975,0.03417696,0.410681162,0.709695691,0.726999606,8.735857124,
521,19:14:58:371,-1.91128E-05,-9.17753E-05,0.002730918,0.000203016,0.04847539,0.035393412,0.423654045,0.711925182,0.730131549,8.73956959,
522,19:14:58:897,0.000100424,-9.15372E-05,0.00273495,0.000220147,0.047844086,0.03478988,0.417866497,0.709072094,0.727151101,8.733921557,
523,19:14:59:423,4.57431E-05,-4.36748E-05,0.002646009,0.000239419,0.048605297,0.035342449,0.424312731,0.709662241,0.727131625,8.729763166,
524,19:14:59:950,7.2018E-05,6.63459E-05,0.00288676,0.000303901,0.050290509,0.036580983,0.439268132,0.710526839,0.727393377,8.734612971,
525,19:15:00:476,3.62748E-05,5.15805E-05,0.002799703,0.00028891,0.050865076,0.03710493,0.444830354,0.712099166,0.729477536,8.745300146,
526,19:15:01:003,3.01205E-05,1.3001E-05,0.002917125,0.000271541,0.051032258,0.037150411,0.445606919,0.710896664,0.727978975,8.731867659,
527,19:15:01:529,-9.88172E-06,5.08661E-05,0.002791401,0.000208251,0.050063036,0.036334791,0.436960959,0.709781335,0.725780814,8.728215331,
528,19:15:02:055,0.000100424,1.80846E-06,0.002586957,0.000242988,0.046472609,0.033861368,0.406493193,0.710828386,0.728630667,8.746941551,
529,19:15:02:582,-7.75741E-05,7.80155E-05,0.002389668,0.000201113,0.043261111,0.031406494,0.377225813,0.710573151,0.725975209,8.719743936,
530,19:15:03:108,0.000102318,1.80846E-06,0.002448471,0.000347684,0.042877246,0.031275321,0.375443406,0.710078575,0.72941533,8.756238764,
531,19:15:03:635,6.96509E-05,8.4922E-05,0.002356948,0.000231092,0.040875683,0.029895716,0.357210006,0.714845127,0.731381445,8.738936603,
532,19:15:04:161,7.79359E-05,5.72961E-05,0.002217309,0.000218481,0.039124446,0.028498674,0.341803433,0.711718098,0.728410946,8.736313802,
533,19:15:04:689,0.000136406,-2.00173E-06,0.002179143,0.000195403,0.039202501,0.028428168,0.341452372,0.709000108,0.725162101,8.709964,
534,19:15:05:215,5.68684E-05,1.80846E-06,0.002209486,0.000330551,0.039141445,0.028506034,0.342540591,0.709041635,0.728282618,8.751352757,
535,19:15:05:742,-1.86394E-05,3.41957E-05,0.00213766,0.000155671,0.038572963,0.028076897,0.336828267,0.711659343,0.727890601,8.732237314,
536,19:15:06:269,8.38538E-05,2.89565E-05,0.002268753,0.000178748,0.039916055,0.02903141,0.348261636,0.711130026,0.727311597,8.724851139,
537,19:15:06:796,9.52163E-05,4.99135E-05,0.002416698,0.000203492,0.042095094,0.030612587,0.367625821,0.710820605,0.727224585,8.733222436,
538,19:15:07:322,0.000157712,-4.53417E-05,0.002420492,0.000251078,0.042645558,0.030954588,0.372340164,0.707892698,0.725857262,8.731042042,
539,19:15:07:848,4.95304E-05,9.5401E-05,0.002329446,0.000232043,0.043292067,0.031530555,0.377776827,0.71255571,0.728321772,8.726236794,
540,19:15:08:375,6.63369E-05,2.84803E-05,0.002435193,0.000231567,0.043197764,0.031326647,0.376206805,0.709320945,0.72519142,8.708941716,
541,19:15:08:901,1.95308E-06,-8.01076E-05,0.002467678,0.000247033,0.044136871,0.032009354,0.384633956,0.707655426,0.72522935,8.714572325,
542,19:15:09:427,-1.31954E-05,-5.81192E-06,0.002427605,0.000195403,0.044461634,0.032418442,0.387775814,0.712599324,0.729132942,8.721582715,
543,19:15:09:954,0.000130251,-3.86741E-05,0.002539054,0.000326268,0.04596695,0.033354773,0.399999322,0.708517272,0.725625112,8.701889509,
544,19:15:10:480,5.89988E-05,-2.84346E-05,0.002575811,0.000241323,0.044709599,0.03251384,0.390424168,0.709602072,0.727222802,8.732446118,
545,19:15:11:008,3.60381E-05,0.000104689,0.002435193,0.000286769,0.043412778,0.031541488,0.378089953,0.711141854,0.72654848,8.709185788,
546,19:15:11:535,2.42648E-06,4.39597E-05,0.002573914,0.000353871,0.044452264,0.032401789,0.388292836,0.711052006,0.72891202,8.735051975,
547,19:15:12:061,5.16608E-05,1.18103E-05,0.002606404,0.000331027,0.046607654,0.033962432,0.406886086,0.71096385,0.728687872,8.730027169,
548,19:15:12:588,7.05977E-05,-6.24867E-05,0.002727834,0.000340783,0.050605204,0.036950884,0.442043021,0.711523773,0.730179521,8.735129719,
549,19:15:13:114,4.78735E-05,3.65772E-05,0.00287395,0.000291052,0.05092891,0.037150887,0.444772668,0.712404196,0.72946558,8.733206133,
550,19:15:13:641,7.0361E-05,7.44431E-05,0.002898621,0.000329124,0.050807267,0.036956597,0.44333624,0.710793191,0.727388019,8.725843061,
551,19:15:14:167,-3.92314E-05,-1.2956E-05,0.002765784,0.00032722,0.050115988,0.036457713,0.437653403,0.709591668,0.727466717,8.732809992,
552,19:15:14:694,6.82306E-05,2.65751E-05,0.002763412,0.000323175,0.049487963,0.03607428,0.43306976,0.710741621,0.728950602,8.751012079,
553,19:15:15:220,-3.00006E-05,1.415E-07,0.00271052,0.00031556,0.049326568,0.035881741,0.430962412,0.709587071,0.727432351,8.736922714,
554,19:15:15:746,0.000102791,-5.29617E-05,0.00266522,0.000336976,0.048325892,0.035216957,0.421653157,0.710509261,0.728738891,8.725201731,
555,19:15:16:273,3.01205E-05,-6.7011E-05,0.002704353,0.000368387,0.048132613,0.034976257,0.419782428,0.708205815,0.726664426,8.721372158,
556,19:15:16:801,2.51497E-05,1.18103E-05,0.002697712,0.000220623,0.048886291,0.035491297,0.426234779,0.709799877,0.72599692,8.718901982,
557,19:15:17:327,4.81102E-05,-2.98634E-05,0.002709097,0.000262737,0.048270287,0.03516005,0.422103384,0.710244875,0.728399444,8.744579875,
558,19:15:17:854,2.32561E-05,-3.58166E-05,0.00270127,0.000296762,0.050087105,0.036408219,0.437059484,0.709298993,0.72689806,8.725988156,
559,19:15:18:380,9.16655E-05,1.39536E-05,0.002862801,0.000276061,0.050443631,0.036785435,0.44167461,0.711096372,0.72923845,8.755805329,
560,19:15:18:907,0.000121019,-3.34775E-07,0.002837182,0.000381713,0.05224296,0.038002062,0.456817692,0.708906222,0.727410192,8.744100473,
561,19:15:19:434,-4.65687E-05,3.87205E-05,0.002783099,0.000335072,0.050711409,0.036907317,0.442889167,0.710424076,0.727791198,8.73352131,
562,19:15:19:960,-4.08882E-05,-1.28732E-06,0.002921632,0.00020373,0.051607728,0.037524809,0.450704764,0.710377147,0.727116089,8.733280456,
563,19:15:20:486,-1.98228E-05,-2.77202E-05,0.002809903,0.000278203,0.049999016,0.036425828,0.436567518,0.710900616,0.728530889,8.731522204,
564,19:15:21:013,1.59183E-05,-4.12935E-05,0.002633202,0.000234185,0.046807852,0.034171965,0.40898627,0.712172237,0.730047709,8.737556833,
565,19:15:21:541,7.98296E-05,-1.31941E-05,0.002566562,0.000311991,0.046392359,0.033880629,0.405625205,0.711843211,0.730306228,8.743362344,
566,19:15:22:067,5.40279E-05,2.75277E-05,0.002513918,0.000301045,0.045192259,0.032930392,0.393642889,0.712135212,0.728673293,8.710405174,
567,19:15:22:594,0.000116048,3.10998E-05,0.002394173,0.000194213,0.042394264,0.030855776,0.370627078,0.710879604,0.72782903,8.742387383,
568,19:15:23:120,4.07722E-05,-4.29604E-05,0.00226733,0.000518077,0.040760326,0.02960674,0.35624976,0.705335006,0.726361707,8.740110643,
569,19:15:23:647,1.82853E-05,-8.66955E-06,0.002235326,0.000282248,0.038864943,0.028252754,0.339245124,0.708978585,0.726947019,8.728820835,
570,19:15:24:174,6.51533E-05,-4.51036E-05,0.002217783,0.000218957,0.038717028,0.028246583,0.338077838,0.711514291,0.729564874,8.732019428,
571,19:15:24:700,6.75204E-05,-4.29604E-05,0.00223343,0.000171849,0.038807258,0.028231631,0.338854604,0.710004172,0.727483266,8.731732672,
572,19:15:25:226,-4.79888E-05,-2.3672E-05,0.002119645,0.000402178,0.038455238,0.027924323,0.335641002,0.706753348,0.726151354,8.728095885,
573,19:15:25:753,-1.79293E-05,8.55913E-07,0.002197396,0.000270827,0.038690463,0.02821834,0.338473087,0.71075711,0.72933581,8.748230521,
574,19:15:26:279,0.000104922,3.87205E-05,0.002202611,0.000354109,0.039042566,0.028413687,0.340687963,0.709859166,0.727761789,8.726064921,
575,19:15:26:806,-2.52668E-05,-6.74872E-05,0.002157808,0.000240371,0.037722397,0.027466977,0.328740313,0.710203165,0.728134468,8.714724925,
576,19:15:27:332,6.75204E-05,0.000126839,0.002129126,0.000227047,0.037100189,0.026899857,0.322515186,0.711107433,0.725059847,8.693087415,
577,19:15:27:860,-7.44973E-05,3.72916E-05,0.002241016,0.000219433,0.038357622,0.027973676,0.334750518,0.712622202,0.729285967,8.727092498,
578,19:15:28:387,6.58635E-05,1.08577E-05,0.002180565,0.000271065,0.040147068,0.029203073,0.350034082,0.710316009,0.727402373,8.718795582,
579,19:15:28:913,4.29026E-05,4.30072E-05,0.002360505,0.000324127,0.042450608,0.03087739,0.37058489,0.709902099,0.72737216,8.729789938,
580,19:15:29:439,-1.17753E-05,-2.15288E-05,0.002364535,0.000238705,0.042303161,0.030917533,0.369552873,0.712993325,0.730856317,8.735821693,
581,19:15:29:966,0.000125517,5.56291E-05,0.002316169,0.00023014,0.042273435,0.03066388,0.36874049,0.709265353,0.725369971,8.722747327,
582,19:15:30:493,7.13079E-05,0.000109691,0.002390854,0.000295573,0.043421658,0.031628246,0.37961075,0.711576027,0.728397918,8.742428648,
583,19:15:31:019,6.96509E-05,-2.9149E-05,0.002571305,0.000282486,0.045853362,0.03346886,0.400122292,0.712194359,0.729910699,8.726127668,
584,19:15:31:546,8.85881E-05,4.15783E-05,0.002793536,0.00032841,0.049993962,0.036401539,0.436238015,0.711116384,0.7281187,8.725814049,
585,19:15:32:072,1.66284E-05,3.94349E-05,0.002736373,0.000343401,0.050124653,0.036498881,0.438829958,0.709830277,0.728162261,8.754772932,
586,19:15:32:600,4.29026E-05,-1.03365E-05,0.002552097,0.000402178,0.049408345,0.035991351,0.432055339,0.709458369,0.728446801,8.74458237,
587,19:15:33:125,2.42029E-05,3.75298E-05,0.00273068,0.000339594,0.048170881,0.03512267,0.421314163,0.711042093,0.729126596,8.746241677,
588,19:15:33:653,-4.5622E-05,-2.15288E-05,0.002689174,0.000341735,0.048415444,0.035172432,0.421679569,0.709262951,0.726471324,8.709608673,
589,19:15:34:180,1.11843E-05,3.39576E-05,0.002656919,0.000330313,0.049177944,0.035875546,0.429822643,0.711744875,0.729504804,8.740150719,
590,19:15:34:706,3.7695E-05,-9.86022E-06,0.002772663,0.000282724,0.049274138,0.035911764,0.430230692,0.711316258,0.728815659,8.73136917,
591,19:15:35:233,0.000128121,8.30168E-05,0.002851889,0.000253695,0.049425663,0.035949412,0.430802077,0.711801116,0.727343037,8.716161848,
592,19:15:35:759,0.000116995,-4.62124E-06,0.002842638,0.000436684,0.050869893,0.037108026,0.444370391,0.710728323,0.729469303,8.735429982,
593,19:15:36:286,-2.95272E-05,-3.55785E-05,0.002963385,0.000415029,0.053963179,0.039191536,0.470438864,0.708354471,0.726264402,8.717775247,
594,19:15:36:812,8.69311E-05,-1.15272E-05,0.003118315,0.000322937,0.056179521,0.040882748,0.491080478,0.709824699,0.72771622,8.741272152,
595,19:15:37:338,2.06524E-05,4.34834E-05,0.003114281,0.000259882,0.055758075,0.040651606,0.487035835,0.712403008,0.729071183,8.734803545,
596,19:15:37:865,2.0179E-05,4.87227E-05,0.003053066,0.00034697,0.056153708,0.040973646,0.490626122,0.712340656,0.72966946,8.737199065,
597,19:15:38:391,7.34383E-05,-7.1059E-05,0.003110247,0.000402416,0.056709917,0.041290777,0.495532379,0.709222993,0.728105051,8.738019908,
598,19:15:38:917,8.12499E-05,2.6337E-05,0.003173127,0.00041598,0.058915795,0.042852362,0.514260179,0.709831371,0.727349297,8.728731961,
599,19:15:39:444,9.52743E-06,-4.01029E-05,0.003194246,0.000397181,0.059152155,0.043095249,0.516268853,0.71055015,0.728549094,8.727811338,
600,19:15:39:972,-2.45567E-05,-4.9628E-05,0.003226519,0.000372432,0.060236912,0.043953896,0.526380719,0.711345544,0.72968374,8.738507648,
601,19:15:40:498,0.000177598,0.000108024,0.003440588,0.000408127,0.061581281,0.044943456,0.538480798,0.71252889,0.729823345,8.744228639,
602,19:15:41:025,0.000136406,-8.58224E-05,0.003372708,0.000385758,0.060937059,0.044458232,0.531645689,0.711435992,0.729576273,8.724505267,
603,19:15:41:551,3.41445E-05,-0.000126063,0.003294864,0.000408603,0.059796682,0.043586942,0.521890595,0.710072861,0.728919073,8.727751778,
604,19:15:42:078,-6.28999E-05,-1.39085E-05,0.003197568,0.000267258,0.057432358,0.041823611,0.502046889,0.710721225,0.728223822,8.741533701,
605,19:15:42:605,1.30779E-05,1.10959E-05,0.003070623,0.000315084,0.057335745,0.041791375,0.500578661,0.711734324,0.728888675,8.730655957,
606,19:15:43:131,9.66366E-05,-2.10525E-05,0.003177161,0.000372432,0.056245141,0.04102208,0.491626636,0.710998941,0.729344414,8.740784066,
607,19:15:43:657,5.11874E-05,4.94372E-05,0.003070861,0.000791574,0.05505311,0.040115139,0.480818667,0.708276477,0.728662545,8.73372398,
608,19:15:44:184,9.09553E-05,5.51528E-05,0.002989245,0.000389566,0.053557378,0.03908202,0.467629045,0.712292816,0.729722429,8.731365477,
