Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9)
153,15:57:32:597,1.67368E-05,2.98835E-05,0.008142542,0.000383941,0.148809012,0.108311097,1.306319857,0.709912173,7.2785307741304928e-001,8.778499649
154,15:57:33:124,5.90814E-05,2.65514E-05,0.008067316,0.000418922,0.148438299,0.108039638,1.302103118,0.710058103,7.2784206221333381e-001,8.772015868
155,15:57:33:651,1.05863E-05,8.46257E-05,0.008140169,0.000318742,0.14791034,0.107910221,1.297841496,0.712127695,7.2956508895325534e-001,8.774514974
156,15:57:34:177,-5.97E-06,-6.53E-05,0.008121659,0.000349676,0.148952133,0.108451169,1.307359299,0.709935759,7.2809410144864595e-001,8.777043162
157,15:57:34:703,1.3425E-05,8.55777E-05,0.008237948,0.000416781,0.150679763,0.109655881,1.321644983,0.71023589,7.2774126422135443e-001,8.771217584
158,15:57:35:230,5.90814E-05,0.000104619,0.008099352,0.000355862,0.151520078,0.110242704,1.329257408,0.710246316,7.2757818878484548e-001,8.772813647
159,15:57:35:758,-1.40E-05,-5.06E-05,0.008202822,0.000248313,0.151323069,0.110180449,1.329072017,0.710049643,7.2811402680238024e-001,8.783009906
160,15:57:36:285,2.80916E-05,5.65402E-05,0.008351403,0.000324929,0.151307411,0.110232328,1.328189614,0.710862033,7.2853224432563224e-001,8.778086963
161,15:57:36:812,7.56412E-05,-4.79E-05,0.008138982,0.000349914,0.151045046,0.109963823,1.32615991,0.709827744,7.2802005413845794e-001,8.779896745
162,15:57:37:338,9.14916E-05,-5.86E-05,0.008181463,0.000365857,0.151070295,0.110029769,1.327185322,0.709836041,7.2833490651845345e-001,8.785216977
163,15:57:37:865,2.38335E-05,1.60794E-05,0.008210417,0.000417733,0.151614049,0.11029508,1.330704486,0.709481969,7.2747268814830635e-001,8.776920712
164,15:57:38:391,-2.68E-05,4.70198E-05,0.008241271,0.000376327,0.152528426,0.111124056,1.339320354,0.710601748,7.2854653585663109e-001,8.780791833
165,15:57:38:919,4.91456E-05,-3.65E-05,0.00844849,0.000403216,0.154271663,0.11238865,1.353998434,0.710365958,7.2851130314887769e-001,8.776715124
166,15:57:39:444,-5.04E-05,5.74922E-05,0.008504278,0.000430583,0.155434471,0.1131033,1.364581977,0.709717363,7.2765905572756440e-001,8.779146426
167,15:57:39:972,-4.29E-05,7.84373E-05,0.008474129,0.000358242,0.156048374,0.113546527,1.369537305,0.710072403,7.2763671840668975e-001,8.776363845
168,15:57:40:498,5.26941E-05,3.94036E-05,0.008404574,0.0004639,0.154224812,0.112333051,1.354297727,0.710165854,7.2837210700828847e-001,8.78132198
169,15:57:41:025,9.64012E-06,8.17695E-05,0.008236049,0.000433915,0.151041259,0.109960118,1.326498483,0.709990015,7.2801378086855362e-001,8.782358485
170,15:57:41:552,-3.13E-06,4.98759E-05,0.007940369,0.000388701,0.147347104,0.107236495,1.292330434,0.710218166,7.2778149113934709e-001,8.770653759
171,15:57:42:078,-3.58E-05,6.27284E-05,0.00787536,0.000475799,0.14544477,0.105862839,1.275980552,0.70999929,7.2785593729925346e-001,8.772955899
172,15:57:42:605,-4.41E-05,4.65545E-06,0.007827198,0.000360621,0.145115394,0.105548413,1.274196622,0.709269209,7.2734125238064018e-001,8.780575119
173,15:57:43:131,9.62231E-05,-4.63E-05,0.007992569,0.00033635,0.146858234,0.106817053,1.288301437,0.709488925,7.2734806930478813e-001,8.772415399
174,15:57:43:658,-5.45E-05,-1.13E-05,0.00792898,0.000299231,0.146286189,0.106496172,1.283549276,0.710281841,7.2799881233516672e-001,8.774234187
175,15:57:44:184,6.54687E-05,3.70236E-05,0.008035755,0.000364429,0.148057628,0.107784023,1.298026484,0.710586389,7.2798696723059320e-001,8.767035531
176,15:57:44:712,-4.59E-05,-2.75E-05,0.008297997,0.000410356,0.151495071,0.110131291,1.328622754,0.709119002,7.2696286371713215e-001,8.770072488
177,15:57:45:239,-2.87E-05,-1.39E-05,0.008286841,0.000357052,0.152394935,0.111036777,1.338051064,0.710513241,7.2861199186125991e-001,8.780154423
178,15:57:45:766,9.59866E-05,2.58374E-05,0.008129015,0.000372281,0.148966269,0.108523926,1.308704831,0.710298221,7.2851341479494769e-001,8.785242707
179,15:57:46:292,2.1468E-05,2.03749E-06,0.00784167,0.000301134,0.145168813,0.105727299,1.273828297,0.710598842,7.2830587004183800e-001,8.774806843
180,15:57:46:819,0.000175479,9.62885E-05,0.007988536,0.000370378,0.144653887,0.105493472,1.271207723,0.711196213,7.2928197101908665e-001,8.787926472
181,15:57:47:345,-6.49E-05,1.06054E-05,0.00797335,0.000301848,0.147478936,0.10736557,1.293743088,0.710448564,7.2800612977200752e-001,8.772392327
182,15:57:47:873,3.23497E-05,-8.20E-05,0.008177191,0.000296851,0.151285692,0.109922577,1.326931577,0.708805649,7.2658938044786325e-001,8.771031527
183,15:57:48:398,7.98423E-06,-6.27E-05,0.008386296,0.000350389,0.153447893,0.111717213,1.346293578,0.710071575,7.2804657949558471e-001,8.773620504
184,15:57:48:926,-4.97E-05,3.32155E-05,0.008503091,0.000383703,0.155034422,0.112835032,1.360368636,0.710073986,7.2780632100557041e-001,8.774623198
185,15:57:49:453,9.03088E-05,8.67678E-05,0.008214452,0.000473181,0.152657634,0.111240522,1.340618469,0.710599202,7.2869281930327368e-001,8.781863267
186,15:57:49:979,-9.28E-06,6.27284E-05,0.008139457,0.000390128,0.15118064,0.109985804,1.327013783,0.709735077,7.2751249562529652e-001,8.777670113
187,15:57:50:506,-1.48E-06,5.84544E-06,0.008071112,0.000338968,0.14831316,0.108071194,1.302275811,0.710648482,7.2866894506771962e-001,8.780581668
188,15:57:51:032,1.7683E-05,2.27548E-06,0.007872275,0.000360146,0.144093144,0.104948902,1.265623299,0.710116137,7.2834069930696554e-001,8.783369287
189,15:57:51:559,1.60271E-05,1.75074E-05,0.007646437,0.000419398,0.140845918,0.102574598,1.236143124,0.710202969,7.2827526353898331e-001,8.776563345
190,15:57:52:085,7.02001E-05,5.89202E-05,0.007676087,0.000264492,0.141804945,0.103247456,1.244467171,0.710659216,7.2809489071377798e-001,8.775908139
191,15:57:52:612,-7.48E-05,3.08355E-05,0.007807745,0.000461044,0.144806525,0.105349112,1.270712176,0.709484526,7.2751633184972975e-001,8.775241145
192,15:57:53:140,3.11669E-05,-0.000151696,0.007944403,0.000331829,0.146405761,0.106593338,1.285334609,0.709513342,7.2806792109033003e-001,8.779262504
193,15:57:53:667,-1.35E-05,-6.29E-06,0.007928031,0.000277578,0.14691467,0.107059815,1.28968607,0.71089533,7.2872107088854920e-001,8.778470339
194,15:57:54:193,-1.31E-05,5.60744E-06,0.007956978,0.000348248,0.146126527,0.106505789,1.283944636,0.710553045,7.2886005785104990e-001,8.786526715
195,15:57:54:720,5.85524E-06,5.70162E-05,0.007882952,0.000432011,0.145259279,0.105882556,1.275492839,0.710814866,7.2892111688032057e-001,8.780801122
196,15:57:55:246,7.68241E-05,3.32155E-05,0.007758638,0.000339682,0.142661838,0.103849534,1.251907166,0.710224599,7.2794192850929285e-001,8.775347211
197,15:57:55:773,-6.11E-05,7.15349E-05,0.007449582,0.00028662,0.139151152,0.101341303,1.22144787,0.71074228,7.2828216908402021e-001,8.7778495
198,15:57:56:299,1.50809E-05,-5.80E-07,0.007349509,0.000224282,0.134483377,0.097952614,1.181235447,0.710448851,7.2836224212363077e-001,8.783505234
199,15:57:56:827,3.80272E-05,6.46325E-05,0.00711075,0.000260685,0.129069756,0.094108157,1.132998195,0.711561565,7.2912632852394688e-001,8.778185016
200,15:57:57:354,-6.79E-05,-4.01E-05,0.006767767,0.000291141,0.12528753,0.091420319,1.100247676,0.711370867,7.2968410434834696e-001,8.78178119
201,15:57:57:880,0.000101901,3.74996E-05,0.006892194,0.000220237,0.124688432,0.090875534,1.094445409,0.711279458,7.2882089169437891e-001,8.777441447
202,15:57:58:407,3.72626E-06,-1.94E-05,0.006849058,0.000296613,0.12569053,0.091324116,1.101704856,0.709095492,7.2657913164980559e-001,8.765217648
203,15:57:58:934,1.77954E-07,-0.000102913,0.00685285,0.000281623,0.125151818,0.09102088,1.097774282,0.70919086,7.2728372209367698e-001,8.771540862
204,15:57:59:460,0.000129581,2.34574E-05,0.006704019,0.000267109,0.124534098,0.090769107,1.093377661,0.711019005,7.2886950767531111e-001,8.779745263
205,15:57:59:987,1.24788E-05,-2.58E-05,0.006942918,0.000208341,0.126958184,0.092402935,1.113534086,0.710334398,7.2782181049345052e-001,8.770872834
