id,Time,x,y,z
PositionLog252, 16:29:29.035,35821,32733,20613
PositionLog253, 16:29:31.042,35834,32681,20613
PositionLog254, 16:29:33.058,35844,32637,20613
PositionLog255, 16:29:36.048,35859,32561,20613
PositionLog256, 16:29:38.049,35868,32516,20613
PositionLog257, 16:29:40.066,35879,32463,20613
PositionLog258, 16:29:42.077,35887,32417,20613
PositionLog259, 16:29:44.104,35897,32363,20613
PositionLog260, 16:29:47.103,35910,32293,20613
PositionLog261, 16:29:49.124,35919,32241,20613
PositionLog262, 16:29:51.150,35927,32194,20613
PositionLog263, 16:29:53.196,35936,32141,20613
PositionLog264, 16:29:56.185,35949,32071,20613
PositionLog265, 16:29:59.329,35963,31989,20613
PositionLog266, 16:30:02.232,35974,31926,20613
PositionLog267, 16:30:05.235,35987,31851,20613
