"","log.a","log.b","log.c"
"466",-4.30274588261223,-4.53847677850414,-5.67232473912196
"467",-3.66387631581776,-3.76660172866799,-5.22430183175152
"468",-3.96375291834798,-4.08078726688528,-5.63264617114167
"469",-3.73979550014612,-3.81647944031317,-5.20175609343382
"470",-3.82231326289117,-4.00482918739138,-5.85146373422528
"471",-3.99262027763075,-4.3511917120813,-5.32313331520845
"472",-4.01537635305625,-4.06383771145242,-5.34283600204052
"473",-4.06560507590096,-4.29249634333763,-5.84212625112644
"474",-3.96346095297463,-3.98714221004009,-5.63918752643961
"475",-4.45511103128359,-4.88562782085034,-5.58526590726196
"476",-3.89310877084531,-4.2878546334479,-5.19123294381382
"477",-4.03932990213316,-4.16388220861047,-5.91207424767833
"478",-4.02340629920604,-4.4023890262996,-5.67897700270322
"479",-4.16771515940684,-4.1953387880336,-5.4204542313664
"480",-4.05419792118252,-4.46259684456824,-5.49492246654478
"481",-3.99202200902055,-4.29099442138925,-5.50840158063593
"482",-4.06134828955782,-4.07933598565754,-5.45551190710652
"483",-4.30065698392769,-4.55997736619927,-5.87034428789682
"484",-4.08821782736254,-4.37676206165096,-5.78518762967634
"485",-4.33398440258503,-4.54648059058769,-5.359593797959
"486",-3.70799072583359,-3.73720508462975,-5.47978493960771
"487",-4.01486202580077,-4.30914663210688,-5.85175154693146
"488",-3.78709704935634,-3.80454208418144,-5.53756055681676
"489",-4.05935421622239,-4.36587653786734,-5.63208496285286
"490",-4.18883821146002,-4.38308558750279,-5.61049711222724
"491",-3.72772000900173,-3.99413507279657,-5.51478451217734
"492",-4.07581973780955,-4.18260210057123,-5.57311415004378
"493",-3.67408807538789,-3.71050533183643,-5.40221038842949
"494",-3.88457734414134,-4.09327289308659,-5.18920001234809
"495",-3.90130361036953,-4.13641729127506,-5.25482877513087
"496",-3.62385810960685,-3.67420064206573,-5.37619309850069
"497",-4.15323335662198,-4.36328053357964,-5.5012115184674
"498",-3.86958283164622,-4.02532541545382,-5.59566710561435
"499",-4.10456358443071,-4.16118282142869,-5.50382420058446
"500",-3.8852282022005,-4.17698253816649,-5.28869142339237
"501",-3.62602465756062,-3.82322066789611,-5.50850952646843
"502",-4.35569179457167,-4.56789377915216,-5.90706919904869
"503",-3.97064136583508,-4.06790038353486,-5.15443958848609
"504",-4.0926922051452,-4.30009489758744,-6.03582493027178
"505",-3.67452966659297,-4.06985844253842,-5.15337293850426
"506",-4.01586754299152,-4.13054664310359,-5.48883636920302
"507",-4.09660360250644,-4.40408322503977,-5.58433649447884
"508",-4.14940428196027,-4.17183013142794,-5.60098249320476
"509",-3.91143746253965,-4.16658388837765,-5.40083837936562
"510",-3.88756252174288,-4.10201679033532,-5.34462845493264
"511",-4.02395149271944,-4.09000954602639,-4.98196059673088
"512",-3.85682167863351,-3.98115820185557,-5.13490860692976
"513",-3.98078775250652,-4.41765537227932,-5.31623621409384
"514",-3.85959397840392,-4.22963359051697,-5.71402531893144
"515",-4.00993433556596,-4.32657872005767,-5.63470689736204
"516",-3.29022334812039,-3.42925073014567,-5.50943805511265
"517",-4.03984312986005,-4.283189498929,-5.43199575393211
"518",-3.66891697999243,-3.79995942008019,-5.30240365867321
"519",-3.73653136244444,-4.24976719420839,-5.83841288364693
"520",-3.73160586272262,-3.78401530409003,-5.57935494125662
"521",-3.96475894061956,-4.16379593668277,-5.50353327693119
"522",-4.04828261244976,-4.22113334494472,-5.78887057367031
"523",-4.14001332837609,-4.36154263105422,-5.49288410122195
"524",-3.76426038814461,-3.86348406205964,-5.34227423486372
"525",-4.11028540721106,-4.2836777143408,-5.67377241331359
"526",-4.32565794619752,-4.49686973056895,-5.69685430887784
"527",-3.59020774499477,-3.60377241480664,-5.45922726369868
"528",-3.97791617802257,-4.2421528396309,-6.04951539039753
"529",-3.94690240600706,-4.09544330813466,-5.67772596570086
"530",-4.00061973070598,-4.04918288624316,-5.99292563090684
"531",-3.81442367656347,-4.13960197497951,-5.20799517496877
"532",-4.02464071299296,-4.30632014642487,-5.74410541380925
"533",-3.98704381781727,-4.21487570336909,-5.17982595392026
"534",-4.26943036713514,-4.27301974077195,-5.99786934654918
"535",-4.0995408569518,-4.27918458983679,-5.45757322829017
"536",-4.09828094992679,-4.54861384081912,-5.84137144333683
"537",-4.32546630535061,-4.45982207217085,-5.78784922816598
"538",-4.07443377303348,-4.08465091779504,-5.54972140844309
"539",-4.46758472218556,-4.66057478081643,-5.65259271028856
"540",-3.91021472735084,-3.99240105647082,-6.06235949744156
"541",-4.00308473545842,-4.18022276644604,-5.66312817355481
"542",-3.62347481764549,-3.68671219443993,-5.7001968943869
"543",-4.12151668897225,-4.29699014824026,-5.74063841345914
"544",-3.91089910895448,-4.16121843846143,-5.17269702504966
"545",-3.82956120462433,-3.91606689479558,-5.97441284048312
"546",-4.00756434711941,-4.14482535922597,-4.91873927834202
"547",-4.08337542056627,-4.68664846279991,-5.16914494629206
"548",-3.78074885144537,-3.83339528175339,-5.58967400717919
"549",-3.91092800684971,-3.99883346292596,-5.45712402115476
"550",-4.32359271374617,-4.49792833854314,-5.57223179423701
"551",-3.80326227699013,-3.87881315075061,-5.07602317924469
"552",-4.05490648163941,-4.1393045858459,-5.42009822701742
"553",-4.31714626556821,-4.42461107379609,-5.1699874842639
"554",-4.01051851342465,-4.01543607786697,-5.48970058314256
"555",-4.2080470668137,-4.47948872730412,-5.50390050963142
"556",-4.1674248330469,-4.30851886122444,-5.77333723835154
"557",-3.85603321019975,-3.97506477733318,-5.25438015599212
"558",-4.10912072950961,-4.28328002018189,-5.26642660162776
"559",-4.34964781827451,-4.64989829362248,-5.29715653786842
"560",-3.84983858197655,-4.41051606719783,-5.49517160579414
"561",-4.06496130486677,-4.47654172069321,-5.36027766620685
"562",-3.85684426277054,-4.00187222279417,-5.39250085500469
"563",-3.56225723762205,-3.64269400136621,-5.5378053083444
"564",-3.49940033437725,-3.50655680647989,-5.04209023669458
"565",-3.95385011386844,-4.22788752756327,-5.73889984264425
"566",-3.93926344982904,-4.04939468688152,-5.05435256361309
"567",-4.34624207040569,-4.47737564220589,-5.64430375327577
"568",-4.4071561006811,-4.67742215921164,-5.65302840770176
"569",-3.96605712786171,-4.15460186696515,-5.19032326359752
"570",-4.32121730511467,-4.59006032787108,-5.89322745788978
"571",-4.00412811979339,-4.08247638309555,-5.8373272849551
"572",-4.00298537931606,-4.25225718325931,-5.60517441375726
"573",-4.04383441129787,-4.0470582920921,-5.63454604432905
"574",-4.16315754822213,-4.42238888727852,-5.86887501436646
"575",-3.78920993078226,-3.79657857019576,-5.3685914572154
"576",-3.68934647113226,-3.8483146029816,-5.39200978485138
"577",-4.08500222731873,-4.25294660761953,-5.5508277005091
"578",-3.97254416173741,-4.23333957111604,-5.82888721476822
"579",-4.03891859239786,-4.30254872228263,-5.74798532613688
"580",-4.12177938173112,-4.35931708788265,-5.94876547257668
"581",-3.63996177650599,-3.7310386007788,-5.6247248288393
"582",-4.22591831197641,-4.46895781017368,-5.1638738200449
"583",-3.92698764953451,-3.93705560113894,-5.82596776658977
"584",-4.3246259655923,-4.49393564351206,-5.73629475803649
"585",-3.56264518315968,-3.60727923675547,-5.18308336782794
"586",-3.9809723692319,-4.05865615482624,-5.74218420375012
"587",-3.80917192482453,-3.94180266224971,-5.08889104661049
"588",-3.86774275779992,-4.24469795250686,-5.80540658017688
"589",-4.03240679054143,-4.05293202223995,-5.47486198522441
"590",-3.90967360941772,-3.94105183757342,-5.37473568569007
"591",-4.20634611119335,-4.28495697977249,-5.59473170795647
"592",-4.17495923270009,-4.38752712755951,-5.44447375538061
"593",-4.15574743556752,-4.23232949369765,-5.54978390281526
"594",-4.08481823097955,-4.30331685167427,-5.63124140574937
"595",-4.28675938787008,-4.34018324986376,-5.50384180371783
"596",-3.8383629046469,-4.21439526485308,-5.74981489932722
"597",-3.85992118293711,-4.08021911632155,-5.66665960279723
"598",-3.87744148466225,-3.96478884141777,-5.71925900024922
"599",-3.92848908001529,-4.16636808266263,-5.32521614683238
"600",-4.03778284265702,-4.15458688484616,-5.58558072846166
"601",-4.23384330058781,-4.41635685678972,-5.82757027797814
"602",-3.29922518778092,-3.32345155711911,-5.45857788585406
"603",-4.25130071394572,-4.48858980521545,-5.80101510121436
"604",-4.08911226805657,-4.30706316606957,-5.6102489289582
"605",-4.2715269684801,-4.39060850340952,-5.40120318452057
"606",-4.01682223173363,-4.29195264965432,-5.52820058163252
"607",-3.64938429147498,-3.92283049206107,-5.49516541664085
"608",-3.82798649606152,-4.21574276989638,-5.38310065673107
"609",-3.81553817900604,-4.05579631544471,-5.32256333740045
"610",-4.45922665905392,-4.6505756464805,-5.57162834728356
"611",-4.23670705361455,-4.25468732334942,-5.54127552844001
"612",-3.4837007267833,-3.85213228277924,-5.56082245860487
"613",-4.39504468937608,-4.70356364547286,-5.55764562709499
"614",-4.14251101717487,-4.3767033985369,-5.75002235108495
"615",-4.11700359664618,-4.37101700113967,-5.85882968097752
"616",-4.16079825928905,-4.18910059653627,-5.34736751888098
"617",-3.83248397929823,-3.98899956222298,-5.76464935705963
"618",-3.8538923820371,-4.40370121909351,-5.28732146726341
"619",-3.7890286964288,-4.02832802204919,-5.84051394132656
"620",-3.71786072161958,-3.84626247372389,-5.60711354563068
"621",-3.71820038780365,-3.99003834107074,-5.01176097315385
"622",-4.01690055164388,-4.73781144944998,-5.98248935774602
"623",-3.7773440507191,-3.98114065295909,-5.71993269482155
"624",-4.02705327011269,-4.23697001589425,-5.6080535101129
"625",-4.36681357617432,-4.84011243700909,-5.66341935291122
"626",-4.13623372825128,-4.21785571367363,-6.05450331524105
"627",-3.9293910965473,-4.45564440956128,-5.6304038035136
"628",-4.04557688180475,-4.56364587191163,-5.73364923552971
"629",-3.74000618547981,-3.74711003243125,-5.52489728370357
"630",-4.08447562198869,-4.49895771374245,-5.35784054886185
"631",-4.17166167043483,-4.32437395964399,-5.15435336306122
"632",-4.43754460904727,-4.54216941599116,-5.60749587908795
"633",-4.15489230098844,-4.22610439419438,-5.68677056937005
"634",-4.14329240503051,-4.33880675631359,-5.68839980840768
"635",-3.75654464838426,-3.81956945906406,-5.41204669497803
"636",-4.06840267095512,-4.67576747324186,-5.1407448064451
"637",-3.79998479224964,-3.95803764441541,-5.22130956320535
"638",-4.11786142791038,-4.37041239803193,-5.51889128584059
"639",-4.26129453679671,-4.33629445270915,-5.35313373845394
"640",-3.72237063801414,-4.09819202635232,-5.236334963639
"641",-3.9006578775403,-4.38526153256662,-5.42852378625923
"642",-4.27242425157759,-4.55454778439044,-5.52477599253009
"643",-4.09224258208093,-4.20272925230238,-4.80585078306637
"644",-3.74487025277594,-3.85381107348027,-5.57108658611779
"645",-3.98369309896973,-4.19484572378039,-5.60190809331745
"646",-3.97621075236475,-4.20458592100758,-5.33189438543915
"647",-4.02036985587907,-4.24092551920384,-5.02069303235703
"648",-4.15685087887004,-4.33787465637824,-5.1214229884946
"649",-3.8542699088011,-4.23116226607772,-5.67406388318428
"650",-4.13483144364981,-4.53168184676359,-5.49376489541592
"651",-3.65793209343258,-4.08702512807049,-5.10886666017056
"652",-4.01732232964995,-4.0174655914332,-5.43066956120448
"653",-4.31321858026819,-4.34426097670612,-5.67938543112086
"654",-4.19829705700596,-4.19962321912387,-5.61755968279325
"655",-4.09770480387624,-4.16597707516593,-5.72997111555319
"656",-3.83648499730069,-3.86639368790752,-5.62410385446432
"657",-4.2677044376608,-4.54239652143812,-5.73856858304794
"658",-3.83313314146066,-4.04527517845093,-5.61956428135007
"659",-4.01426775250242,-4.0532716076885,-5.50190968496108
"660",-4.14212334124556,-4.23298537720494,-5.37791855465034
"661",-4.06250715737751,-4.13580229008252,-5.51666276730008
"662",-4.08647229026243,-4.42591814104246,-5.58211889488955
"663",-3.99837924169396,-4.2456421592256,-5.55026079205699
"664",-3.64964807942617,-3.78675981538771,-5.2531534155032
"665",-4.19404941039226,-4.52533405463805,-5.2628677174788
"666",-4.1942091313684,-4.41846150890813,-5.92446715264907
"667",-3.76131151421742,-3.7795205054593,-5.6935629440578
"668",-4.24374656142777,-4.54988601073019,-6.03803255169728
"669",-3.70350083576553,-3.89404584334538,-5.46823914426058
"670",-3.77354083670868,-3.78159494626875,-5.57078035226676
"671",-3.67015820232597,-3.74693246923059,-5.51681489610139
"672",-3.87164830385907,-3.98960135429665,-5.5903548903843
"673",-3.74034400612628,-3.7594610647572,-5.70342004417451
"674",-3.96905924418598,-4.30702224834499,-5.5976964105362
"675",-3.65842689840915,-4.05893842372823,-5.63924322575606
"676",-4.09703859770924,-4.12078933522276,-5.32104655978216
"677",-4.37751288961827,-4.47020528747509,-5.85290059076532
"678",-3.8804716520751,-4.20466959944768,-5.58686324280877
"679",-4.2661310367058,-4.44341662159805,-5.62570340905018
"680",-3.66883906919476,-3.68642348205518,-5.74779944584643
"681",-3.82946732487336,-3.94100975768238,-5.73495246097624
"682",-4.13052830246678,-4.49253639618416,-5.64032369089594
"683",-3.77412982736834,-4.20802706546303,-5.55295295699687
"684",-4.01775740380881,-4.26838345775374,-5.33127102070858
"685",-4.1256810768671,-4.23791388945923,-5.75941083514122
"686",-4.05617841992309,-4.46629985867888,-5.7716848601973
"687",-3.9179626508569,-3.96996090340497,-5.2465111926809
"688",-4.08153227076455,-4.41518419497324,-5.45050141200774
"689",-4.09667552067246,-4.34890129217737,-5.95051858662117
"690",-4.20313126405983,-4.34907020331106,-5.41085232010296
"691",-3.40024931284117,-3.51896113328989,-5.54054120149641
"692",-4.22963159232102,-4.30785616435038,-5.84947331997509
"693",-3.98992172132349,-4.3871052046457,-5.8607553492881
"694",-3.91885520379238,-4.06515757199136,-5.84866003652717
"695",-4.23251455458269,-4.33052629091684,-5.83346902650414
"696",-4.23937463525477,-4.41486921687508,-5.55974074239436
"697",-4.01433662007308,-4.39358776351908,-5.89832428293404
"698",-4.258566623192,-4.55364352402531,-5.40266420465023
"699",-4.06082008544142,-4.09675685578277,-5.54512110343012
"700",-4.00394291251174,-4.0520503722172,-5.23018891472447
"701",-3.86400364389362,-4.00130370217548,-5.53066691408365
"702",-4.30350375169298,-4.56888836835917,-5.94948455934917
"703",-3.70860397830334,-3.97639595363369,-5.50128801620603
"704",-4.01305021211855,-4.17692021572766,-5.94702627674041
"705",-3.97363690206049,-4.13813754519151,-5.40338297771656
"706",-4.24232924868036,-4.45580899790561,-5.88663892069307
"707",-4.3306537137317,-4.56780414659514,-5.97421902112815
"708",-3.70421255906678,-3.76875760713293,-5.49172104301171
"709",-4.03229067262053,-4.12405045207612,-6.04254267537698
"710",-4.34369632046487,-4.37607759359626,-5.60284049265389
"711",-3.85539924612564,-4.15706045009097,-5.74726249394762
"712",-4.08375092383503,-4.29632968403368,-5.47500014755577
"713",-3.49789169701593,-3.6984989287122,-5.66583875889486
"714",-4.24244290800682,-4.28979151548939,-5.8958719948704
"715",-4.08042669717831,-4.08870846081286,-5.23648283337991
"716",-3.90721397768726,-4.10602891491299,-5.57094920656057
"717",-3.50621640166169,-3.52550063339503,-5.46542189729526
"718",-3.71658369490787,-3.80948362868609,-5.70262865792047
"719",-4.12798026010488,-4.43644765566333,-5.32085742436357
"720",-4.09214670757312,-4.22459344976261,-5.41155677372104
"721",-3.90721368862464,-4.04303228378799,-5.35721959101878
"722",-3.9815640046547,-4.03058335202909,-5.26155810608677
"723",-3.75705783013668,-3.81837956566119,-5.60511641720696
"724",-3.83152312998951,-3.93729165284125,-5.6711045608561
"725",-3.70720760708776,-3.79595879686182,-5.55757694710927
"726",-3.93762449948301,-4.23754254913044,-5.71209300589835
"727",-4.32048201966776,-5.12861350820936,-6.35695203780518
"728",-3.56423042582173,-3.58152357902331,-5.36937306155948
"729",-3.662328466687,-3.76709324945542,-5.53752336083614
"730",-3.97307151706039,-4.01153641400322,-5.87711561500207
"731",-4.13226796587691,-4.37888669663622,-5.29701179298285
"732",-3.92101340949807,-4.15672865821812,-5.93394336433039
"733",-3.96414409233259,-4.21210363613599,-5.11052777413209
"734",-4.28334670418221,-4.53568376534476,-5.30247518119583
"735",-4.2705951562617,-4.28327919905806,-5.75137658570913
"736",-4.52700574119445,-5.06942046417744,-5.83166909123083
"737",-4.21989237068705,-4.60094699355214,-5.55142936305437
"738",-4.14359925611851,-4.19369586288391,-5.81265847669312
"739",-4.16306312411854,-4.31959698647127,-5.79598501603945
"740",-3.94492609099791,-4.0717197049032,-5.3079057293257
"741",-3.86122847230767,-3.9483461951419,-5.43372658358595
"742",-3.86994094538849,-3.96028475507372,-5.5096682146015
"743",-4.37819691205058,-4.43637769956593,-5.78297408289041
"744",-4.16331139923772,-4.39904505663622,-5.51233225546069
"745",-4.08470360288555,-4.23352906375682,-5.81018303868
"746",-4.26159699720988,-4.27448637231296,-5.63008760609054
"747",-4.06805178733751,-4.48760653800732,-6.3431258777393
"748",-4.01209390846087,-4.20377405045853,-5.84051785199115
"749",-4.22519688255532,-4.38637846611525,-5.85375185332551
"750",-4.21356033432358,-4.34420234598051,-5.92957369406794
"751",-4.24171079122465,-4.2679888721466,-5.60348432034033
"752",-3.960832383208,-4.4516231915156,-5.9100592361406
"753",-4.12795111790045,-4.18986350101746,-5.53779080535309
"754",-3.8473430854516,-4.11572905756951,-5.1702689374732
"755",-4.11503726029056,-4.24553398224438,-5.39091133002258
"756",-4.41979409663787,-4.44156073502265,-5.85735431399953
