Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9),Column1
2222,14:22:19:157,-4.00E-05,3.84E-06,0.004873756,0.00027732,0.093667381,0.06782374,0.817299169,0.708158381,0.724091345,8.725547382,
2223,14:22:19:684,4.49E-06,3.15E-05,0.005106174,0.000245913,0.093120523,0.067563694,0.813750841,0.709342928,0.725551059,8.738684223,
2224,14:22:20:210,6.13E-05,-2.76E-05,0.004965768,0.000204037,0.091057434,0.065935528,0.795979771,0.707612422,0.724109223,8.741513278,
2225,14:22:20:736,5.94E-05,-7.14E-05,0.00474595,0.000215458,0.091700109,0.066341523,0.799822785,0.707462368,0.72346177,8.722157413,
2226,14:22:21:263,-4.47E-05,-7.14E-05,0.00489747,0.000289693,0.090878657,0.065914238,0.795075969,0.707835863,0.72529943,8.748764494,
2227,14:22:21:789,8.61E-05,-4.26E-05,0.00493399,0.000244485,0.093550648,0.067650772,0.816508709,0.706991152,0.723145945,8.727985626,
2228,14:22:22:317,1.25E-05,-1.57E-05,0.004979523,0.000539566,0.093916619,0.068220105,0.821230992,0.708427109,0.726390131,8.744256326,
2229,14:22:22:844,3.86E-05,-9.24E-07,0.004918576,0.000175725,0.093148085,0.067385449,0.813264434,0.707679921,0.723422815,8.730876624,
2230,14:22:23:370,-6.91E-05,-0.000120688,0.004869251,0.000208082,0.092282449,0.066737794,0.806559225,0.706203312,0.72319054,8.740115125,
2231,14:22:23:897,-3.10E-05,-4.43E-05,0.004989247,0.000318961,0.09272932,0.067275906,0.810057281,0.708649055,0.725508461,8.735718961,
2232,14:22:24:423,4.96E-06,-0.000101403,0.004818269,0.00039487,0.091152238,0.06605021,0.795874075,0.707251373,0.724614246,8.73126204,
2233,14:22:24:950,1.28E-05,-0.000123783,0.004816846,0.000170728,0.092347856,0.066692118,0.806154353,0.705792794,0.722183717,8.72954051,
2234,14:22:25:476,-5.94E-05,5.27E-06,0.004960551,0.00021403,0.093491918,0.067467191,0.816377566,0.705760695,0.721636619,8.732065694,
2235,14:22:26:003,8.75E-06,-8.07E-06,0.005000394,0.00028089,0.094924018,0.06861711,0.82953289,0.706338983,0.722863523,8.738914649,
2236,14:22:26:529,-4.78E-05,-0.000129735,0.004958891,0.000261854,0.092001685,0.066533357,0.803904256,0.705988705,0.723175417,8.737929707,
2237,14:22:27:055,8.90E-05,-0.000176875,0.004782939,0.000289218,0.090993827,0.06571999,0.794912882,0.704737687,0.722246679,8.735898966,
2238,14:22:27:582,5.49E-05,-9.12E-05,0.005016284,0.000330859,0.094064864,0.068141449,0.821972393,0.707159544,0.724409163,8.738357361,
2239,14:22:28:110,6.06E-05,-1.31E-05,0.005143413,0.000460552,0.097185287,0.070341099,0.848626381,0.706791589,0.723783412,8.7320458,
2240,14:22:28:637,4.05E-05,-3.33E-05,0.005026482,0.000310633,0.094101006,0.068128623,0.822201498,0.707220925,0.723994626,8.737435799,
2241,14:22:29:163,4.21E-05,6.36E-05,0.004984504,0.000199992,0.094025772,0.068062557,0.821492836,0.708165614,0.723871289,8.736890068,
2242,14:22:29:690,8.57E-05,7.69E-05,0.005109732,0.000276131,0.095852845,0.06935852,0.838480444,0.707231314,0.723593746,8.747580097,
2243,14:22:30:217,-6.41E-05,-8.16E-05,0.004963397,0.000270182,0.093809444,0.067915195,0.819875767,0.706976444,0.723969698,8.739799853,
2244,14:22:30:743,-3.62E-05,-8.00E-05,0.00500656,0.000191665,0.094956007,0.068784189,0.829547015,0.707882761,0.72437954,8.736119399,
2245,14:22:31:269,6.53E-05,-5.97E-05,0.005007746,0.000206179,0.093880975,0.068066913,0.82061932,0.708366173,0.725034149,8.741060907,
2246,14:22:31:796,-1.80E-05,-7.50E-05,0.004964345,0.000202372,0.094856844,0.068642049,0.829204355,0.706915504,0.72363834,8.741639741,
2247,14:22:32:324,0.000112655,8.84E-06,0.005036443,0.000290169,0.095664452,0.069167363,0.83587808,0.706616599,0.723020529,8.737603787,
2248,14:22:32:850,-1.82E-05,-3.52E-05,0.005161203,0.000464836,0.096854492,0.070273801,0.847265545,0.707731932,0.725560577,8.747818805,
2249,14:22:33:377,-3.67E-05,-2.52E-05,0.005000394,0.000278748,0.094115267,0.067929712,0.820831448,0.705875976,0.721771451,8.721554725,
2250,14:22:33:904,3.07E-06,-3.47E-05,0.005021264,0.00013409,0.093174171,0.067320158,0.814206311,0.706454914,0.722519525,8.738541014,
2251,14:22:34:430,2.03E-05,-7.26E-05,0.005030988,0.000191427,0.095853831,0.069301338,0.836727698,0.706861937,0.722989764,8.729204581,
2252,14:22:34:957,1.85E-05,4.55E-05,0.004972172,0.000219978,0.09462509,0.068566992,0.827810026,0.708240894,0.724617454,8.748314294,
2253,14:22:35:483,4.80E-05,-0.000117117,0.005121354,0.000283983,0.095596984,0.06915525,0.835043532,0.706384745,0.723404102,8.735040567,
2254,14:22:36:009,-2.11E-05,-3.81E-05,0.005021976,0.000284935,0.09429477,0.068286423,0.824138944,0.70737866,0.724180387,8.740028104,
2255,14:22:36:536,3.78E-06,2.50E-05,0.005048539,0.000153836,0.094407161,0.068315711,0.825659134,0.707531077,0.723628491,8.745725727,
2256,14:22:37:062,-5.69E-06,-6.26E-05,0.004946322,0.000252813,0.093445476,0.067638193,0.817018341,0.706874275,0.723825227,8.743262619,
2257,14:22:37:590,0.000110051,2.34E-05,0.004948219,0.000260665,0.092702507,0.067094812,0.809382569,0.707793804,0.723764798,8.730967383,
2258,14:22:38:115,8.28E-05,4.17E-05,0.005040712,0.000178104,0.095136888,0.068822693,0.831011066,0.707758271,0.723407031,8.734898594,
2259,14:22:38:643,3.79E-05,3.27E-05,0.005149106,0.000245199,0.096009743,0.069448901,0.838169271,0.707579134,0.723352645,8.730043897,
2260,14:22:39:169,-2.60E-05,-1.26E-05,0.005310889,0.00022093,0.098959387,0.071492388,0.863749463,0.706621404,0.722441708,8.72832272,
2261,14:22:39:696,4.38E-05,-7.19E-05,0.005160729,0.000159784,0.09822755,0.071086999,0.858191146,0.707404654,0.723697163,8.736766255,
2262,14:22:40:223,4.99E-05,5.43E-05,0.005013201,0.000274465,0.094966834,0.068663114,0.830347664,0.706701686,0.723022041,8.743554203,
2263,14:22:40:749,-8.53E-06,3.12E-06,0.005098821,0.000196662,0.09518562,0.068895832,0.830864963,0.708088773,0.723805045,8.728891637,
2264,14:22:41:276,-8.53E-06,-2.16E-05,0.00529618,0.000282317,0.098587118,0.071275741,0.859798298,0.707132263,0.72297215,8.721203277,
2265,14:22:41:802,-3.72E-05,2.19E-05,0.005259884,0.000221168,0.099020787,0.071721445,0.86447433,0.708565782,0.72430696,8.730230876,
2266,14:22:42:328,2.58E-05,-1.57E-05,0.005298315,0.000229257,0.099167274,0.071533833,0.864431421,0.705965702,0.721345155,8.716902095,
2267,14:22:42:855,-0.00011408,-9.95E-05,0.005161915,0.000255906,0.098047197,0.070886667,0.857042776,0.705984877,0.72298514,8.741124697,
2268,14:22:43:381,-2.18E-05,-3.69E-05,0.005212678,0.000225213,0.097936586,0.070899746,0.856026094,0.707414413,0.723935243,8.740616013,
2269,14:22:43:908,4.09E-05,3.00E-05,0.005241381,0.000154788,0.09732019,0.070361434,0.849812294,0.707499997,0.722989074,8.732127323,
2270,14:22:44:436,0.000133722,6.43E-05,0.005264154,0.000255906,0.096858929,0.069974162,0.845845905,0.706715714,0.722433771,8.73276125,
2271,14:22:44:962,-1.16E-05,-9.14E-05,0.005249446,0.000300163,0.097468407,0.070584667,0.852691542,0.706714252,0.724179961,8.748389013,
2272,14:22:45:489,-5.70E-05,-3.81E-05,0.005321565,0.000229733,0.098566167,0.071255145,0.861317432,0.706487997,0.72291687,8.738469405,
2273,14:22:46:016,3.79E-05,5.74E-05,0.005289538,0.000247102,0.099223261,0.071767263,0.866384509,0.707611599,0.72329071,8.731667394,
2274,14:22:46:542,-1.70E-05,-8.35E-05,0.005145311,0.00015574,0.0964929,0.069897693,0.843850501,0.707658643,0.724381717,8.745208194,
2275,14:22:47:069,-1.16E-05,3.84E-06,0.005202003,0.000406769,0.09551524,0.069028318,0.834149643,0.705966612,0.722694291,8.733157621,
2276,14:22:47:595,-4.71E-05,-3.00E-05,0.005232841,0.00024163,0.097354658,0.07053285,0.85001699,0.708315961,0.72449384,8.731138416,
2277,14:22:48:123,7.22E-05,-9.47E-05,0.005010829,0.000232113,0.095041152,0.068926106,0.830360451,0.708425465,0.725223806,8.736851677,
2278,14:22:48:648,2.86E-05,-2.43E-05,0.00520817,0.00024734,0.097563454,0.070672327,0.852537594,0.707917023,0.724372953,8.738288337,
2279,14:22:49:176,-3.93E-05,-7.74E-05,0.005185636,0.000253289,0.098300735,0.071062046,0.857672029,0.706707124,0.722904527,8.724980818,
2280,14:22:49:703,-9.06E-09,2.50E-05,0.005266764,0.000277558,0.098706427,0.071445371,0.861898617,0.707805766,0.723816815,8.731940215,
2281,14:22:50:229,4.99E-05,2.00E-05,0.005292147,0.000268755,0.097201534,0.07036095,0.848993126,0.707747396,0.723866665,8.73435934,
2282,14:22:50:756,7.17E-05,-1.14E-05,0.005162389,0.000300163,0.096037332,0.069648594,0.840383904,0.708086617,0.725224167,8.750596138,
2283,14:22:51:282,3.83E-05,-6.88E-06,0.005215999,0.00021522,0.098135152,0.070990341,0.856894677,0.707459706,0.723393594,8.731781195,
2284,14:22:51:809,3.45E-05,-1.26E-05,0.005024585,0.000223071,0.095496282,0.069038734,0.834619774,0.706603054,0.722946828,8.739814351,
2285,14:22:52:335,7.45E-05,0.000134334,0.005089097,0.000234492,0.09543941,0.069104863,0.83418873,0.708497491,0.724070516,8.740505903,
2286,14:22:52:861,2.83E-06,6.93E-06,0.005174724,0.000212127,0.095526319,0.069128361,0.83533373,0.707266273,0.723657746,8.744540135,
2287,14:22:53:388,1.80E-05,-4.50E-06,0.005098821,0.000288028,0.095930183,0.069421035,0.8388376,0.706906777,0.723662072,8.744251032,
2288,14:22:53:914,9.02E-05,-2.35E-06,0.005142702,0.000183814,0.097495492,0.070495078,0.852137544,0.706932957,0.723059868,8.74027634,
2289,14:22:54:442,6.58E-05,-0.000118307,0.005199868,0.000164781,0.09720818,0.070299703,0.849007689,0.706724395,0.723187109,8.733911966,
2290,14:22:54:969,1.06E-05,2.81E-05,0.005046167,0.000311347,0.09409363,0.068216475,0.823558109,0.707936558,0.72498505,8.752538396,
2291,14:22:55:495,3.95E-05,-7.24E-05,0.005019841,0.000332524,0.093757827,0.067756,0.818011701,0.706115295,0.722670335,8.724729708,
2292,14:22:56:022,2.77E-05,-2.33E-05,0.005122066,0.000273275,0.094906547,0.068729461,0.829882694,0.707352454,0.7241804,8.7442091,
2293,14:22:56:549,-4.59E-05,3.79E-05,0.005048065,0.000218075,0.094331905,0.068334591,0.823974906,0.708544465,0.724405933,8.734848609,
2294,14:22:57:075,1.88E-06,-4.74E-05,0.005033597,0.000228306,0.094645262,0.068399222,0.826290986,0.706500318,0.722690404,8.730399935,
2295,14:22:57:601,1.49E-05,-4.00E-05,0.005145074,0.000252575,0.095763447,0.069429516,0.837208171,0.708234973,0.72501062,8.742460714,
2296,14:22:58:128,7.22E-05,-3.30E-06,0.005117322,0.000258999,0.09660553,0.070025709,0.844224278,0.708434862,0.724862324,8.738881517,
2297,14:22:58:654,-4.88E-05,-3.74E-05,0.005113527,0.000285648,0.095514009,0.069197645,0.835311166,0.707466475,0.724476401,8.745430944,
2298,14:22:59:180,-1.47E-05,7.31E-05,0.005161203,0.000285648,0.096905524,0.070103398,0.846894511,0.707341988,0.723420033,8.739383214,
2299,14:22:59:707,-3.20E-05,-5.21E-06,0.00516832,0.000251147,0.096163954,0.069612239,0.840381879,0.707493416,0.72389119,8.739052861,
2300,14:23:00:233,3.67E-05,-2.57E-05,0.005197259,0.000276369,0.095977228,0.069277352,0.837452348,0.705783852,0.721810303,8.725531683,
2301,14:23:00:760,-9.56E-05,-5.02E-05,0.005117796,0.000236633,0.095638597,0.069285348,0.835939737,0.707765798,0.724449645,8.740610621,
2302,14:23:01:288,-3.53E-05,-2.76E-05,0.005132977,0.00017168,0.096801243,0.070121066,0.846703113,0.707856397,0.724381871,8.746820634,
2303,14:23:01:814,3.10E-05,2.96E-05,0.005183975,0.000369646,0.097530458,0.070457791,0.850843913,0.706407835,0.722418341,8.723879023,
2304,14:23:02:341,-3.48E-05,1.10E-05,0.005287165,0.000326338,0.097824509,0.070826356,0.855057627,0.707353525,0.72401443,8.740730036,
2305,14:23:02:867,-5.02E-05,-5.40E-05,0.005320853,0.000211889,0.09990718,0.072369628,0.873122356,0.707869075,0.724368639,8.739335439,
2306,14:23:03:394,7.34E-05,-7.64E-05,0.005213389,0.000180007,0.098142051,0.071001241,0.856904188,0.707284011,0.723453817,8.731264312,
2307,14:23:03:920,0.000107684,-7.24E-05,0.005340544,0.000328717,0.098885662,0.071751505,0.864301337,0.708449525,0.725600695,8.740411094,
2308,14:23:04:447,2.63E-05,-4.76E-05,0.005435446,0.000361079,0.100573522,0.072626542,0.87714136,0.705865972,0.722123876,8.721394472,
2309,14:23:04:973,-3.86E-05,4.53E-05,0.005275541,0.000571935,0.099873861,0.072313596,0.872677171,0.706756447,0.724049262,8.73779343,
2310,14:23:05:500,7.19E-05,-2.45E-05,0.005240195,0.00019,0.098868156,0.071592731,0.863424771,0.708127439,0.724123251,8.733092677,
2311,14:23:06:026,-5.28E-05,-7.76E-05,0.005274592,0.000315868,0.09834386,0.071158712,0.859370431,0.706557128,0.723570461,8.738424848,
2312,14:23:06:552,7.93E-05,-8.76E-05,0.005319904,0.000273513,0.099915818,0.072209302,0.872672388,0.706022582,0.722701403,8.734076409,
2313,14:23:07:079,-9.61E-05,-5.26E-05,0.005360236,0.000321816,0.10105918,0.073262191,0.882286825,0.708390822,0.72494345,8.73039762,
2314,14:23:07:605,-8.38E-05,-9.93E-05,0.00539179,0.000395108,0.101415377,0.073404957,0.884844679,0.706964283,0.723804995,8.724955736,
2315,14:23:08:133,-3.01E-05,3.10E-05,0.005331529,0.00034823,0.100419922,0.072757085,0.877363184,0.708070162,0.724528403,8.73694352,
2316,14:23:08:660,9.11E-05,-7.11E-06,0.005510188,0.000249244,0.101577976,0.073555271,0.887183774,0.707982813,0.724126173,8.734017019,
2317,14:23:09:187,6.67E-05,3.12E-05,0.005267238,0.000316106,0.09957898,0.072029602,0.869705866,0.707153694,0.723341427,8.733829801,
2318,14:23:09:713,8.02E-05,-3.31E-05,0.005337934,0.000247816,0.099433175,0.072200571,0.868984338,0.709553118,0.726121547,8.7393804,
2319,14:23:10:240,2.84E-05,-6.64E-05,0.005225013,0.000268041,0.099537038,0.072131937,0.869387331,0.708078142,0.724674341,8.734309883,
2320,14:23:10:766,-6.91E-05,3.12E-06,0.005317294,0.00036798,0.100697259,0.072868473,0.879156809,0.707225717,0.723639098,8.730692573,
2321,14:23:11:292,6.53E-05,-2.93E-05,0.0052791,0.000232826,0.100337698,0.072619991,0.876554776,0.707465227,0.723755797,8.736046309,
2322,14:23:11:819,-1.78E-05,-1.19E-05,0.005311601,0.000179769,0.099254091,0.071886786,0.867484608,0.708102711,0.724270252,8.740038778,
2323,14:23:12:345,-2.38E-06,2.07E-05,0.005366879,0.000301829,0.098420011,0.071258779,0.86035108,0.707491103,0.724027347,8.741627575,
2324,14:23:12:873,2.20E-05,-9.97E-06,0.005309703,0.000261616,0.098043255,0.071084334,0.856729952,0.708590694,0.725030338,8.738285456,
2325,14:23:13:398,3.74E-05,-3.07E-05,0.005289063,0.000290407,0.098183445,0.071121159,0.857072669,0.708080345,0.724370178,8.729299257,
2326,14:23:13:926,-2.15E-05,1.29E-05,0.005302348,0.000366314,0.099437615,0.071954675,0.868253714,0.707208124,0.723616262,8.731642568,
2327,14:23:14:452,-4.00E-05,-8.19E-05,0.005306381,0.00032491,0.09658532,0.070057897,0.844258416,0.708094249,0.72534726,8.741063549,
2328,14:23:14:979,4.35E-05,-5.31E-05,0.005283844,0.000292787,0.099108825,0.071804112,0.866381785,0.707572441,0.724497665,8.741721909,
2329,14:23:15:505,-1.87E-05,-4.33E-05,0.005314448,0.000388207,0.098470042,0.071243999,0.859196466,0.706936242,0.723509381,8.725460577,
2330,14:23:16:032,1.92E-05,2.41E-06,0.005170217,0.0002797,0.098789507,0.071536741,0.862314772,0.708107129,0.724132991,8.728809332,
2331,14:23:16:559,3.95E-05,-3.81E-05,0.005268424,0.000260189,0.097679197,0.070828778,0.853934584,0.708352807,0.725116306,8.742235921,
2332,14:23:17:085,3.83E-05,5.79E-05,0.005324412,0.000234254,0.098967277,0.071653329,0.864059929,0.708405781,0.724010306,8.730763881,
2333,14:23:17:611,1.58E-05,1.24E-05,0.005197259,0.000221168,0.099064188,0.071678781,0.864422566,0.707957294,0.723558958,8.725883498,
2334,14:23:18:138,-3.15E-05,-4.28E-05,0.005235213,0.000223071,0.097627234,0.070655618,0.852573875,0.707496714,0.723728565,8.73295123,
2335,14:23:18:666,4.97E-05,-1.64E-05,0.005236874,0.000249482,0.097794214,0.070740378,0.854934156,0.706805575,0.723359548,8.742175261,
2336,14:23:19:193,-1.80E-05,-9.40E-05,0.005129182,0.000171918,0.096081673,0.069509968,0.839705283,0.706845928,0.723446694,8.739494857,
2337,14:23:19:719,6.53E-05,-3.69E-05,0.005079847,0.000251861,0.095754827,0.06914774,0.835303757,0.706221431,0.722133205,8.723359219,
2338,14:23:20:246,3.34E-05,0.000140288,0.005243279,0.000217837,0.097891261,0.071002695,0.856085839,0.70963536,0.725322096,8.745273345,
2339,14:23:20:772,4.45E-05,-5.97E-05,0.00513867,0.000227116,0.096184402,0.069634294,0.83977006,0.707684256,0.723966594,8.730834088,
2340,14:23:21:299,6.34E-05,-4.50E-06,0.005216473,0.000345136,0.097962206,0.07087286,0.855971783,0.706780224,0.723471464,8.737775739,
2341,14:23:21:825,-3.86E-05,-5.76E-05,0.005023162,0.000236871,0.095479294,0.069146045,0.834340372,0.707563253,0.724199373,8.738443052,
2342,14:23:22:351,9.42E-05,7.41E-05,0.005048302,0.00033419,0.095956292,0.069415704,0.837369714,0.707653864,0.723409614,8.726574356,
2343,14:23:22:878,9.77E-05,-3.66E-05,0.005142702,0.00021403,0.094394618,0.068254958,0.823160589,0.707411334,0.723081038,8.720418707,
2344,14:23:23:406,5.23E-05,-0.000114736,0.004886799,0.000204751,0.093097391,0.067324268,0.813243711,0.706429505,0.723159563,8.735408204,
2345,14:23:23:931,-6.82E-05,-7.40E-05,0.004951776,0.000309919,0.093385591,0.067674961,0.815433338,0.707869352,0.724683117,8.731896753,
2346,14:23:24:459,-3.41E-05,4.22E-05,0.004821114,0.000256858,0.091612872,0.066404578,0.800237245,0.708801963,0.724838946,8.734986963,
2347,14:23:24:985,5.09E-05,-5.52E-05,0.005036917,0.000212602,0.093576942,0.067901162,0.819124079,0.708425178,0.725618513,8.753481994,
2348,14:23:25:512,-2.46E-05,-7.40E-05,0.004978575,0.000222595,0.093196566,0.067392704,0.814761302,0.706279355,0.723124332,8.74239619,
2349,14:23:26:039,0.000109815,-2.83E-05,0.005073205,0.000119578,0.096268171,0.069577098,0.839693137,0.707453118,0.722742492,8.722437863,
2350,14:23:26:565,-4.33E-05,-2.24E-05,0.005149343,0.000211413,0.095825015,0.069325325,0.838334298,0.706738341,0.72345749,8.748595507,
2351,14:23:27:092,2.36E-06,2.93E-05,0.004965531,0.000230447,0.093668118,0.067778015,0.818631776,0.707445688,0.723597491,8.739705604,
2352,14:23:27:618,6.46E-05,1.00E-05,0.005058263,0.000251147,0.095021219,0.068644954,0.830120879,0.706245869,0.722417112,8.736163244,
2353,14:23:28:146,2.72E-05,2.89E-06,0.005115662,0.000219264,0.095216879,0.068889777,0.831740442,0.707440185,0.723503837,8.735220601,
2354,14:23:28:671,-2.37E-05,-2.59E-06,0.005282895,0.000223309,0.097420394,0.070405738,0.850047833,0.707020354,0.722700196,8.725563453,
2355,14:23:29:199,1.42E-05,3.36E-05,0.005087436,0.000232826,0.095351032,0.068895832,0.833523381,0.706370641,0.72254941,8.74162935,
2356,14:23:29:725,6.70E-05,-5.81E-05,0.005161203,0.000236395,0.094734564,0.068604762,0.82767433,0.707600361,0.72417879,8.736772486,
2357,14:23:30:252,0.00010508,4.88E-05,0.004986875,0.000185241,0.093217239,0.067412777,0.813526504,0.707852248,0.723179291,8.727210922,
2358,14:23:30:778,1.23E-05,-5.02E-05,0.004939445,0.000227116,0.092878403,0.067263816,0.811307409,0.707760994,0.724213752,8.735156798,
2359,14:23:31:305,-9.18E-05,-4.83E-05,0.005125387,0.000190951,0.095762708,0.069341559,0.835519311,0.708266056,0.724097722,8.724892279,
2360,14:23:31:832,7.50E-05,3.12E-06,0.004913121,0.000166446,0.093609873,0.067811643,0.818627085,0.70812921,0.724406958,8.745093456,
2361,14:23:32:358,1.28E-05,-9.16E-05,0.005080321,0.000122908,0.095668638,0.069084273,0.834817984,0.706304482,0.722120375,8.726140538,
2362,14:23:32:884,8.28E-05,-1.93E-05,0.005207696,0.000134566,0.097359828,0.070354172,0.850175956,0.706928582,0.722620133,8.732307519,
2363,14:23:33:411,0.000100583,-3.30E-06,0.005267001,0.000291121,0.097281786,0.070366276,0.849599495,0.707031417,0.723324266,8.73338714,
2364,14:23:33:937,-4.59E-05,-7.83E-06,0.00493067,0.000176438,0.094101744,0.068067639,0.822669552,0.707094538,0.723340888,8.742341224,
2365,14:23:34:465,2.82E-05,-1.33E-05,0.005143176,0.000191665,0.096082658,0.06949349,0.838619852,0.707526466,0.723267769,8.72810839,
2366,14:23:34:990,7.95E-05,-5.69E-05,0.005071308,0.000150268,0.095462306,0.068912301,0.833390012,0.705997726,0.7218797,8.730042717,
2367,14:23:35:518,-9.24E-06,3.67E-05,0.004972883,0.000195948,0.093665906,0.067812611,0.819122068,0.707791633,0.72398393,8.74514646,
2368,14:23:36:045,8.54E-05,4.24E-05,0.005166659,0.000310395,0.095444827,0.069077248,0.832760384,0.707946792,0.723740099,8.725044753,
2369,14:23:36:571,7.43E-05,-9.26E-05,0.005160966,0.000167635,0.096304144,0.069521358,0.841030433,0.705618312,0.721893736,8.73306588,
2370,14:23:37:097,6.46E-05,4.31E-06,0.005069885,0.000218789,0.096083151,0.06956183,0.840257672,0.707515912,0.723975319,8.74510949,
2371,14:23:37:625,-3.36E-05,-2.78E-05,0.004916204,0.000171442,0.093691712,0.068078044,0.819192123,0.710151031,0.726617574,8.743485472,
2372,14:23:38:151,1.02E-05,-9.24E-05,0.005104514,0.000223309,0.092522215,0.067000771,0.808200921,0.707461461,0.724158742,8.735209358,
2373,14:23:38:677,2.13E-05,1.79E-05,0.00497312,0.00021522,0.09340862,0.06756708,0.816312334,0.707218583,0.723349516,8.739154216,
2374,14:23:39:204,-3.09E-06,-3.07E-06,0.004931619,0.00014884,0.091546528,0.066352877,0.80064317,0.708508692,0.724799495,8.74575131,
2375,14:23:39:732,-4.98E-06,-1.43E-05,0.004922133,0.00017739,0.092040279,0.066503637,0.804796974,0.706192755,0.722549276,8.743964925,
2376,14:23:40:258,-4.97E-05,1.70E-06,0.005029091,0.000117199,0.093910965,0.067984155,0.8199633,0.708418811,0.723921372,8.731283912,
2377,14:23:40:785,-7.81E-05,4.17E-05,0.004830125,0.000168587,0.092137386,0.066744319,0.804352378,0.708959059,0.724399964,8.729924001,
2378,14:23:41:311,-2.61E-06,-6.52E-05,0.00489415,0.000284459,0.092532299,0.067041626,0.809188995,0.707321917,0.724521343,8.744935589,
2379,14:23:41:838,8.69E-05,-8.00E-05,0.00498569,0.000187858,0.093200257,0.067434784,0.813572974,0.707340019,0.723547186,8.729299642,
2380,14:23:42:365,-1.90E-06,3.07E-05,0.004891067,0.000239488,0.090600976,0.065725795,0.792348326,0.708958584,0.725442461,8.745472332,
2381,14:23:42:891,1.89E-05,-8.16E-05,0.004614129,0.000216647,0.088570478,0.064063011,0.773487566,0.706740845,0.723299817,8.73301785,
2382,14:23:43:417,-5.66E-05,-2.24E-05,0.004737651,0.000167398,0.088884948,0.064517347,0.77725175,0.709366675,0.725852336,8.744469902,
2383,14:23:43:944,2.67E-05,-5.66E-05,0.004754723,0.000169301,0.0879406,0.063690467,0.768496853,0.707787541,0.724244166,8.738817486,
2384,14:23:44:470,-5.69E-06,-0.000114022,0.004617922,0.000151933,0.086596987,0.062659502,0.756802763,0.706802527,0.723576001,8.739365977,
2385,14:23:44:998,4.19E-05,5.77E-05,0.004781279,0.000224499,0.089205162,0.064579197,0.779738527,0.707896001,0.723940131,8.740957442,
2386,14:23:45:525,-5.25E-05,6.22E-06,0.004631673,0.000173345,0.087919259,0.063458993,0.767265925,0.706250697,0.72178717,8.726938015,
2387,14:23:46:051,1.56E-05,-0.000113545,0.004732198,0.000180959,0.089248635,0.06456011,0.779717717,0.706640837,0.723373643,8.736466608,
2388,14:23:46:578,3.67E-05,2.38E-05,0.004677429,0.000133614,0.088578823,0.064214433,0.773248522,0.709529788,0.724941142,8.72949642,
2389,14:23:47:104,-3.57E-05,-5.85E-05,0.00485526,0.000218789,0.089275898,0.064623654,0.779854808,0.70734534,0.723864507,8.735334235,
2390,14:23:47:631,0.000133248,5.05E-05,0.004700427,0.000289931,0.088879792,0.064419506,0.777057283,0.708318407,0.724793621,8.742789195,
2391,14:23:48:157,8.33E-05,0.000173629,0.004640682,0.000121481,0.087224328,0.063139989,0.762705189,0.708915675,0.723880496,8.744179645,
2392,14:23:48:684,-2.72E-05,-4.81E-05,0.004603935,0.000177866,0.086702089,0.062728232,0.757559353,0.707105767,0.72349159,8.737498274,
2393,14:23:49:210,-8.29E-06,4.53E-05,0.004729116,0.000246389,0.087949431,0.063693363,0.768816686,0.707942639,0.724204383,8.741576592,
2394,14:23:49:737,4.28E-05,2.22E-05,0.004564109,0.000267327,0.086555096,0.062689646,0.757179204,0.707491826,0.724274464,8.747944783,
2395,14:23:50:265,3.15E-05,1.29E-05,0.004630724,0.000120767,0.088049519,0.063811172,0.769880696,0.708714805,0.724719146,8.743724038,
2396,14:23:50:791,-2.91E-05,-1.57E-05,0.00466842,0.00012838,0.087351067,0.063199101,0.76354031,0.707415097,0.723506916,8.741053011,
2397,14:23:51:318,-9.70E-05,9.32E-06,0.004725796,0.000183814,0.088623006,0.064107203,0.775450422,0.7068383,0.723369771,8.749990089,
2398,14:23:51:845,7.36E-05,-3.24E-05,0.004701138,0.000136469,0.087704648,0.063512331,0.766778526,0.707846323,0.724161517,8.74273532,
2399,14:23:52:371,-5.33E-05,-0.000116164,0.004576199,3.56E-05,0.08553551,0.06185529,0.74660448,0.707332973,0.723153341,8.728590919,
2400,14:23:52:898,-7.58E-06,-1.31E-05,0.004447245,0.000266137,0.08370739,0.060521911,0.730977063,0.70662419,0.723017533,8.732527227,
2401,14:23:53:424,1.88E-06,3.46E-05,0.004462652,0.000188096,0.083000824,0.059929968,0.724709011,0.706397054,0.722040643,8.731347233,
2402,14:23:53:950,-3.01E-05,-1.28E-05,0.004576436,0.000209272,0.084969065,0.061463803,0.742528213,0.706994486,0.723366828,8.738806416,
2403,14:23:54:477,1.73E-05,-3.57E-05,0.004643052,0.000209272,0.085798863,0.062087551,0.74913789,0.70742933,0.723640715,8.731326553,
2404,14:23:55:005,-1.89E-05,2.67E-07,0.004524994,0.000281365,0.085714259,0.062170376,0.748729627,0.708819664,0.725321274,8.735181696,
2405,14:23:55:531,-3.39E-05,5.05E-07,0.004517883,0.0002797,0.084610633,0.061293933,0.739181367,0.707888628,0.724423517,8.736270355,
2406,14:23:56:058,-3.32E-06,-4.97E-06,0.004455304,0.000160022,0.084432566,0.061074156,0.736831259,0.707740331,0.723348336,8.726860888,
