Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9),Column1
1558,18:43:50:508,4.28E-05,-1.47E-05,0.002420076,0.00014954,0.044376733,0.032287031,0.38739341,0.711022448,0.72756666,8.72965145,
1559,18:43:51:033,1.89E-05,3.55E-05,0.00246629,0.000167383,0.043290396,0.03139755,0.377811604,0.709327469,0.72527751,8.72737697,
1560,18:43:51:561,-5.09E-05,5.10E-05,0.002373626,0.000247562,0.04168716,0.030371627,0.364126288,0.71165255,0.728560705,8.734734792,
1561,18:43:52:088,5.32E-05,5.10E-05,0.002242822,0.000196171,0.041683327,0.030318447,0.36356358,0.711477241,0.7273519,8.7220384,
1562,18:43:52:614,7.28E-05,-4.16E-05,0.002366754,0.000330128,0.042098095,0.030687676,0.368522277,0.709253617,0.728956415,8.75389436,
1563,18:43:53:141,6.64E-05,-1.76E-05,0.002449463,0.000245659,0.041353743,0.030003227,0.359084843,0.709877905,0.725526256,8.683248824,
1564,18:43:53:667,6.54E-07,-6.09E-05,0.002313435,0.000314661,0.041798803,0.030484168,0.365010687,0.71034107,0.729307202,8.732563188,
1565,18:43:54:194,4.16E-05,3.36E-05,0.002434058,0.00010077,0.042325319,0.030753226,0.368986125,0.711578235,0.726591704,8.71785802,
1566,18:43:54:720,3.47E-05,7.24E-05,0.002341871,0.000217584,0.041793053,0.030374001,0.364030429,0.711482426,0.726771532,8.710309632,
1567,18:43:55:248,9.34E-05,-4.38E-05,0.002290687,0.000310854,0.039834512,0.028950761,0.34773023,0.708087576,0.726775838,8.729370959,
1568,18:43:55:773,4.44E-05,-3.59E-05,0.002205621,0.000234952,0.039773423,0.028901687,0.346921569,0.709112527,0.726658272,8.722446834,
1569,18:43:56:299,6.95E-05,5.60E-05,0.002282156,0.00019736,0.039599521,0.028843134,0.345762064,0.712086601,0.728370773,8.7314709,
1570,18:43:56:827,0.000139823,8.60E-06,0.002253721,0.00031942,0.039505875,0.028760849,0.345014812,0.709763546,0.728014474,8.733253251,
1571,18:43:57:354,4.14E-05,3.15E-05,0.00233334,0.000165242,0.041058503,0.029773283,0.357454671,0.709981946,0.725142921,8.705984013,
1572,18:43:57:881,-4.50E-05,4.36E-05,0.002275521,0.000130032,0.041191147,0.0298784,0.35932063,0.709992494,0.725359753,8.723248986,
1573,18:43:58:407,7.64E-05,3.03E-08,0.002323151,9.98E-05,0.042481626,0.030848946,0.369924776,0.711141597,0.726171488,8.707877059,
1574,18:43:58:934,8.46E-06,3.84E-05,0.002365095,0.000103863,0.041515647,0.030108605,0.361869188,0.710331589,0.725235118,8.716452953,
1575,18:43:59:460,4.70E-05,4.10E-05,0.002268886,0.000222342,0.040747929,0.029670549,0.355497595,0.711745391,0.728148643,8.724310793,
1576,18:43:59:986,7.76E-05,-2.59E-06,0.002265332,0.000224246,0.041959101,0.030538544,0.366936564,0.710005577,0.727816915,8.745100675,
1577,18:44:00:513,7.38E-05,4.69E-05,0.002439509,0.000178803,0.042714452,0.03113901,0.373341401,0.712475925,0.729004088,8.740400026,
1578,18:44:01:039,1.53E-05,7.19E-05,0.002364147,0.000139072,0.043029369,0.03133885,0.375141874,0.713413003,0.728313027,8.718274963,
1579,18:44:01:567,4.17E-07,1.50E-05,0.002402301,0.000171666,0.042924306,0.031171799,0.374081089,0.710431059,0.726203921,8.714901229,
1580,18:44:02:092,7.66E-05,-1.52E-05,0.002444486,0.000244469,0.042406826,0.030847283,0.369450438,0.710641521,0.72741315,8.712051178,
1581,18:44:02:620,2.05E-05,-2.02E-05,0.002462261,0.000258507,0.042572496,0.030899303,0.370882467,0.708890242,0.72580435,8.711785795,
1582,18:44:03:146,-2.09E-05,1.46E-05,0.002422683,0.000258745,0.043133004,0.031443182,0.376755507,0.711539925,0.728981966,8.734738394,
1583,18:44:03:673,4.75E-05,-7.09E-05,0.002436191,0.00025708,0.041566428,0.030409614,0.363964846,0.711981682,0.731590752,8.756221504,
1584,18:44:04:200,8.16E-05,3.96E-05,0.00235846,0.000222818,0.041114288,0.029934879,0.359688897,0.710681372,0.728089434,8.748513367,
1585,18:44:04:726,5.20E-05,5.17E-05,0.002319359,0.000187368,0.041657215,0.03027168,0.36267396,0.711570167,0.726685158,8.706149908,
1586,18:44:05:253,6.69E-05,0.000112426,0.002412018,0.000208067,0.042721167,0.031141624,0.372641856,0.713759795,0.728950685,8.722651598,
1587,18:44:05:779,3.71E-05,6.53E-05,0.002598309,0.000416031,0.043882994,0.031839933,0.382399684,0.708314892,0.725564273,8.714074523,
1588,18:44:06:305,0.000100058,2.38E-05,0.002634813,0.000273735,0.044550175,0.032323664,0.387858397,0.70941757,0.725556391,8.706102656,
1589,18:44:06:832,3.97E-06,6.24E-05,0.002438087,0.000243756,0.044721725,0.032648971,0.391233426,0.712847054,0.730047226,8.748173919,
1590,18:44:07:358,2.31E-05,6.46E-05,0.002455388,0.000261125,0.043014497,0.031369507,0.375504869,0.712667296,0.729277555,8.729728289,
1591,18:44:07:884,0.000112129,-2.08E-07,0.002517958,0.000226863,0.043578851,0.031515912,0.379372085,0.707195112,0.723192814,8.705417323,
1592,18:44:08:411,-1.64E-05,-5.90E-05,0.002455625,0.000234714,0.043828736,0.031866087,0.382898491,0.708905516,0.727059232,8.736242986,
1593,18:44:08:939,8.23E-05,8.60E-05,0.002340213,0.000305381,0.043251046,0.031485964,0.377016059,0.711809523,0.727981563,8.716923573,
1594,18:44:09:465,8.68E-05,4.86E-05,0.002540001,0.000214729,0.043937255,0.032053469,0.384274546,0.712486593,0.729528243,8.745984286,
1595,18:44:09:992,-6.68E-06,7.89E-06,0.002522224,0.000196885,0.044305395,0.032206872,0.386372041,0.710632581,0.726928898,8.720654505,
1596,18:44:10:519,8.89E-05,-2.54E-05,0.002515588,0.000230194,0.043822255,0.031882494,0.382220989,0.710429628,0.727541159,8.722074972,
1597,18:44:11:045,0.000106449,1.31E-05,0.002345426,0.000266835,0.041290761,0.030005362,0.359865958,0.709892865,0.726684657,8.715411125,
1598,18:44:11:572,-8.24E-05,0.000126001,0.002296611,0.000168335,0.043085983,0.03150688,0.376722802,0.715715125,0.731255908,8.743511744,
1599,18:44:12:098,5.93E-05,-1.87E-06,0.002497338,0.000236618,0.045488168,0.033094403,0.397425007,0.710139077,0.727538707,8.736887571,
1600,18:44:12:625,1.41E-05,4.41E-05,0.00270261,0.000307285,0.047831806,0.034860028,0.416670295,0.712502421,0.728804338,8.711155323,
1601,18:44:13:151,7.35E-05,6.77E-05,0.00265591,0.000250894,0.047084125,0.0342192,0.410976013,0.710511502,0.726767252,8.728547357,
1602,18:44:13:677,0.000134142,9.83E-07,0.002614191,0.000239711,0.046320902,0.033779924,0.405184175,0.711438111,0.729258775,8.747329157,
1603,18:44:14:204,5.72E-05,1.88E-05,0.002709722,0.000194505,0.048023806,0.034838843,0.418196782,0.709974456,0.72544943,8.708114019,
1604,18:44:14:730,-4.48E-05,3.05E-05,0.002770411,0.00017571,0.048043297,0.034977863,0.419168147,0.71212732,0.728048768,8.724799745,
1605,18:44:15:258,4.44E-05,-3.78E-05,0.00254877,0.000290153,0.046022354,0.033558338,0.402350541,0.710635727,0.729174734,8.742502359,
1606,18:44:15:783,0.000118757,0.000133859,0.002640028,0.000256128,0.047135572,0.03438264,0.411916278,0.713466798,0.729441452,8.738968522,
1607,18:44:16:311,5.08E-05,2.38E-05,0.002613954,0.000247325,0.048267588,0.034971198,0.420396297,0.708638873,0.724527551,8.709701734,
1608,18:44:16:838,3.59E-05,4.88E-05,0.002585984,0.000209256,0.047155526,0.034316499,0.412641007,0.71067254,0.727730176,8.750639439,
1609,18:44:17:364,7.62E-05,-2.14E-05,0.002489517,0.000303002,0.046232986,0.033569274,0.403473785,0.708360043,0.726089241,8.726967954,
1610,18:44:17:891,0.000128461,7.12E-05,0.002547585,0.000342025,0.045218421,0.032872731,0.394038372,0.710506036,0.726976538,8.714111715,
1611,18:44:18:417,0.000112603,-2.45E-05,0.002569629,0.000185465,0.045957036,0.033562142,0.401279669,0.713235455,0.730293864,8.731626332,
1612,18:44:18:944,1.23E-05,4.98E-05,0.002457758,0.000248276,0.044729895,0.032520886,0.390161654,0.710762065,0.727050371,8.722615123,
1613,18:44:19:470,5.98E-05,-1.85E-05,0.002543319,0.000225673,0.045108527,0.032953981,0.394124084,0.712940675,0.73054882,8.737241272,
1614,18:44:19:996,0.00011923,-4.28E-05,0.00263505,0.000285394,0.04822932,0.034996194,0.420908267,0.70790408,0.725620725,8.727227806,
1615,18:44:20:523,4.59E-05,4.34E-05,0.002730346,0.000184989,0.049413656,0.035851944,0.430111777,0.710621227,0.725547289,8.7043099,
1616,18:44:21:051,1.20E-05,0.000102901,0.002762825,0.000339408,0.049213815,0.035707561,0.42965083,0.709006592,0.725559709,8.730289107,
1617,18:44:21:577,3.69E-05,-2.83E-05,0.002933769,0.000158818,0.051262922,0.037245386,0.446745726,0.710628561,0.726556054,8.714792463,
1618,18:44:22:102,0.000105029,3.46E-05,0.002725131,0.000227339,0.048522744,0.03520667,0.424121644,0.708684885,0.72557047,8.740677272,
1619,18:44:22:630,-3.86E-05,-9.85E-05,0.002543319,0.000242804,0.046451109,0.03373546,0.404999731,0.708460787,0.726257375,8.718838843,
1620,18:44:23:157,6.62E-05,-1.97E-05,0.002536445,0.000190223,0.045305049,0.033021219,0.394949453,0.712408029,0.728864009,8.717559372,
1621,18:44:23:684,4.92E-05,5.05E-05,0.002612294,0.000234001,0.044909645,0.032639233,0.391898063,0.710479004,0.726775582,8.726367478,
1622,18:44:24:210,7.02E-05,-8.07E-06,0.002593569,0.000281825,0.04489837,0.032702175,0.392107204,0.710592942,0.728359952,8.733216852,
1623,18:44:24:736,3.12E-05,2.68E-07,0.002584798,0.000198788,0.045724615,0.03321607,0.39871216,0.710124882,0.72643738,8.719858142,
1624,18:44:25:263,8.04E-05,-5.88E-05,0.002577213,0.000198788,0.045077577,0.032891024,0.393582449,0.712045658,0.72965377,8.731224688,
1625,18:44:25:789,-8.22E-05,6.34E-05,0.002281682,0.00023519,0.042224884,0.030731613,0.368138075,0.711886403,0.727808117,8.718510095,
1626,18:44:26:315,2.65E-05,8.84E-06,0.002379077,0.000270166,0.042102888,0.030660128,0.367788527,0.710526002,0.728219113,8.735470225,
1627,18:44:26:842,9.01E-05,2.15E-05,0.002289265,0.00022377,0.040676714,0.029542918,0.35470994,0.709800032,0.726285743,8.720221059,
1628,18:44:27:370,-2.40E-05,3.24E-05,0.002288791,0.000171903,0.040359787,0.029299562,0.351842126,0.710231205,0.72595928,8.717640826,
1629,18:44:27:896,3.12E-05,9.17E-05,0.002319359,0.000210208,0.041141822,0.029950779,0.358346704,0.713009709,0.727988622,8.710034784,
1630,18:44:28:423,-7.65E-05,6.15E-05,0.002366991,0.0002409,0.041312553,0.030002277,0.360876526,0.709535434,0.726226658,8.735275356,
1631,18:44:28:949,6.55E-05,7.48E-05,0.002266517,0.000172379,0.040847446,0.029698545,0.356333947,0.71166747,0.727060021,8.723530708,
1632,18:44:29:476,3.78E-05,1.84E-05,0.002339265,0.000235904,0.040531663,0.029534141,0.352622618,0.712808137,0.728668361,8.699929628,
1633,18:44:30:003,5.89E-05,7.00E-05,0.002218179,0.000285632,0.040838812,0.029754538,0.35561,0.712656094,0.72858481,8.707647906,
1634,18:44:30:529,0.000113786,5.10E-05,0.002280734,0.000260887,0.041302016,0.030062085,0.360573068,0.711011369,0.727860001,8.730156586,
1635,18:44:31:055,-2.99E-05,2.65E-05,0.00236628,0.000209732,0.041741063,0.030377562,0.364514568,0.710978542,0.727762059,8.732757116,
1636,18:44:31:582,1.41E-05,1.74E-05,0.002353483,0.000257794,0.042006069,0.030575587,0.365989796,0.711360773,0.727884987,8.712783678,
1637,18:44:32:108,0.000134142,-4.47E-05,0.002299217,0.000203308,0.042050883,0.030599096,0.36706919,0.710155532,0.727668347,8.729167236,
1638,18:44:32:635,-1.71E-05,-8.30E-06,0.00232789,0.000207353,0.042193005,0.03081783,0.368527614,0.713072496,0.730401389,8.734329565,
1639,18:44:33:161,7.99E-05,5.51E-06,0.0024497,0.000200215,0.041980668,0.03048583,0.364927378,0.71090361,0.72618735,8.692748254,
1640,18:44:33:689,-2.21E-05,-1.87E-06,0.00238358,0.00022139,0.041254602,0.030132816,0.361028284,0.712291529,0.730411018,8.751224525,
1641,18:44:34:215,0.000110709,3.65E-05,0.002319359,0.000223532,0.042050164,0.03063258,0.366713215,0.712187126,0.728477069,8.720851,
1642,18:44:34:742,-5.02E-05,-4.74E-05,0.002455862,0.000204498,0.043166592,0.031320552,0.375347717,0.709523207,0.725573887,8.695329,
1643,18:44:35:269,-7.66E-07,-7.00E-05,0.002264621,0.000315137,0.041343206,0.030156077,0.361234953,0.710069066,0.729408287,8.737468299,
1644,18:44:35:795,2.65E-05,2.79E-05,0.002407515,0.000253035,0.042522864,0.030831369,0.369962461,0.709307174,0.725053901,8.70031848,
1645,18:44:36:322,-4.88E-05,-5.35E-05,0.002288791,0.000234476,0.040478443,0.02947389,0.352958204,0.710487938,0.728137925,8.719658558,
1646,18:44:36:848,3.05E-05,2.24E-05,0.002205147,0.00025708,0.040606704,0.029451119,0.353964699,0.708634518,0.725277257,8.716903082,
1647,18:44:37:375,0.000127751,5.17E-05,0.002336421,0.000307285,0.04092203,0.029871044,0.357232397,0.712629092,0.729950201,8.729586441,
1648,18:44:37:901,-8.10E-06,2.65E-06,0.002293293,0.000172617,0.042348093,0.03067319,0.368077704,0.709338624,0.724311008,8.691718595,
1649,18:44:38:427,2.01E-05,-3.76E-05,0.002407041,0.000184037,0.041806949,0.03048488,0.364919244,0.711919529,0.729182134,8.72867438,
1650,18:44:38:954,9.65E-05,3.77E-05,0.002476007,0.000237807,0.04169291,0.03036213,0.363680135,0.711732908,0.728232461,8.722829316,
1651,18:44:39:482,8.96E-05,-6.28E-05,0.002375996,0.000200453,0.04127759,0.029961932,0.359846097,0.708599747,0.725864378,8.717710845,
1652,18:44:40:008,4.96E-05,9.69E-05,0.002362488,0.000283967,0.041949995,0.03041555,0.364952062,0.709931689,0.725042977,8.699692533,
1653,18:44:40:535,3.52E-05,-9.31E-05,0.002385949,0.000174283,0.041893206,0.030433357,0.365309749,0.7089637,0.726450892,8.720023774,
1654,18:44:41:061,-2.68E-05,7.53E-05,0.002522935,0.000220439,0.043956464,0.031914356,0.383837925,0.709932481,0.726044673,8.732229438,
1655,18:44:41:588,2.65E-05,-2.35E-05,0.002638843,0.000344405,0.046082873,0.033477514,0.402579608,0.707965491,0.726463254,8.73599189,
1656,18:44:42:114,2.29E-05,5.27E-06,0.002675111,0.000163814,0.045854505,0.033382673,0.40063357,0.711326481,0.728012941,8.73706015,
1657,18:44:42:641,6.46E-05,1.29E-05,0.002510137,0.000232335,0.044219892,0.032173573,0.385495333,0.711139053,0.72758145,8.717690552,
1658,18:44:43:167,2.55E-05,2.69E-05,0.002410359,0.000269214,0.043992,0.031872032,0.383020824,0.708409723,0.724496092,8.706601843,
1659,18:44:43:694,-1.66E-05,8.93E-05,0.002457284,0.000283967,0.043321589,0.031489291,0.377943117,0.710666831,0.726872949,8.724128653,
1660,18:44:44:220,0.00011852,-6.64E-05,0.002632443,0.000303716,0.045052865,0.03274873,0.391976664,0.709615402,0.726895629,8.700371567,
1661,18:44:44:748,8.47E-05,-1.45E-05,0.002672504,0.000351544,0.047610979,0.03453873,0.415361889,0.707601441,0.725436236,8.724077799,
1662,18:44:45:273,6.27E-05,8.72E-05,0.002629598,0.000279922,0.047088452,0.034175906,0.410560196,0.709931537,0.725781046,8.718914698,
1663,18:44:45:801,3.99E-05,-7.47E-05,0.002597361,0.000232335,0.047423146,0.034545155,0.414292401,0.710318716,0.72844502,8.736080032,
1664,18:44:46:328,7.83E-05,9.53E-05,0.002485961,0.000242328,0.046206564,0.033598039,0.403294154,0.711272892,0.727126972,8.72807058,
1665,18:44:46:854,-6.45E-06,2.53E-05,0.002605894,0.000286584,0.047095183,0.034241561,0.410371496,0.710615722,0.727071411,8.713661732,
1666,18:44:47:381,9.79E-05,-6.88E-06,0.002625094,0.00018594,0.044782519,0.03268056,0.39154343,0.712403936,0.72976155,8.743220329,
1667,18:44:47:907,1.67E-05,8.48E-05,0.002431925,0.000268025,0.044284979,0.032026834,0.385318108,0.708130094,0.723198575,8.700875923,
1668,18:44:48:434,-3.44E-05,-8.66E-05,0.002483117,0.000260411,0.044438707,0.032336986,0.388069145,0.709122661,0.727676107,8.73268302,
1669,18:44:48:960,-1.90E-05,3.93E-05,0.002686253,0.000251131,0.046061739,0.033410958,0.400986644,0.709696576,0.72535164,8.705416901,
1670,18:44:49:487,-9.29E-06,-1.76E-05,0.00257271,0.000243756,0.046617375,0.033923078,0.40752031,0.709886456,0.727691718,8.741811583,
1671,18:44:50:013,6.34E-05,3.65E-05,0.002700476,0.000332031,0.04691033,0.034035808,0.408275262,0.709294682,0.72555038,8.703312461,
1672,18:44:50:541,6.36E-05,-7.11E-06,0.002547348,0.000155488,0.046166693,0.033602556,0.403039297,0.711385534,0.727852783,8.730088037,
1673,18:44:51:068,9.22E-05,-3.74E-05,0.002640502,0.000281111,0.045723415,0.033174958,0.398901914,0.707914157,0.725557309,8.724237114,
1674,18:44:51:594,4.11E-05,6.55E-05,0.002414862,0.000327034,0.043176668,0.031370458,0.376446247,0.709869951,0.726560407,8.718742377,
1675,18:44:52:121,-3.96E-05,3.96E-05,0.002445908,0.000188557,0.043981915,0.031911265,0.383232747,0.710051085,0.725554244,8.713416602,
1676,18:44:52:647,2.50E-05,-2.88E-05,0.002504685,0.000238283,0.045612746,0.033291882,0.399046171,0.711608678,0.729881109,8.748567152,
1677,18:44:53:174,4.07E-05,2.68E-07,0.002728924,0.000231145,0.049866392,0.03631597,0.435092982,0.711583037,0.72826545,8.725174731,
1678,18:44:53:700,-7.66E-07,-3.30E-06,0.00267037,0.000286584,0.048983481,0.035740439,0.427679569,0.712167447,0.729642687,8.731097935,
1679,18:44:54:226,2.76E-05,6.15E-05,0.002772782,0.00027897,0.049093111,0.035612746,0.427458251,0.709820516,0.725412293,8.707092296,
1680,18:44:54:753,5.06E-05,-5.45E-05,0.002755949,0.000246849,0.04797087,0.035054761,0.419718025,0.712170086,0.730750995,8.749435262,
1681,18:44:55:279,4.33E-05,4.29E-05,0.002638606,0.000296577,0.047136053,0.033890022,0.410054489,0.703393631,0.718983037,8.699381195,
1682,18:44:55:806,3.07E-05,3.41E-05,0.002609213,0.000221153,0.045997139,0.033352725,0.401839859,0.708379885,0.725104342,8.736192425,
1683,18:44:56:332,-1.09E-05,1.50E-05,0.002556118,0.000402229,0.046098724,0.03354455,0.401404826,0.710297124,0.727667643,8.707504016,
1684,18:44:56:860,-1.24E-05,5.74E-05,0.00249402,0.000276828,0.045786317,0.033355102,0.399795901,0.711685025,0.728494981,8.731776808,
1685,18:44:57:387,7.33E-05,4.55E-06,0.002467949,0.000323227,0.044540325,0.032443325,0.3885497,0.710807155,0.728403422,8.723548831,
1686,18:44:57:913,7.71E-05,-4.12E-05,0.002334999,0.000244945,0.043261123,0.031482636,0.376937662,0.71062388,0.727735068,8.713080849,
1687,18:44:58:440,6.24E-05,-8.30E-06,0.002610398,0.000230432,0.04349965,0.031724624,0.379911061,0.711881964,0.729307567,8.733657946,
1688,18:44:58:966,5.30E-05,-4.64E-05,0.002445434,0.000313947,0.04415649,0.032116492,0.385062792,0.709303133,0.727333447,8.720412182,
1689,18:44:59:493,-5.03E-06,2.29E-05,0.002467001,0.000206401,0.044203321,0.032121011,0.385649932,0.710319971,0.72666511,8.724456154,
1690,18:45:00:019,-8.58E-06,2.72E-05,0.002427659,0.000257794,0.044176663,0.032180233,0.386499063,0.710649848,0.728444175,8.748942045,
1691,18:45:00:546,6.93E-05,-2.64E-05,0.002380262,0.000322751,0.042207386,0.030672477,0.36851076,0.708281452,0.726708753,8.730954253,
1692,18:45:01:072,3.21E-05,-2.57E-05,0.002235002,0.000302288,0.041453134,0.030188834,0.362047138,0.709825275,0.728264209,8.733890602,
1693,18:45:01:598,7.97E-05,2.60E-05,0.002299691,0.000251369,0.041351827,0.030107656,0.360593221,0.71139701,0.728085261,8.720127833,
1694,18:45:02:125,6.91E-05,2.10E-05,0.002325046,0.000248038,0.041544151,0.030237496,0.36268069,0.710722307,0.727840033,8.730006051,
1695,18:45:02:653,2.78E-06,-5.31E-05,0.002501367,0.000316803,0.042843957,0.031217896,0.375482901,0.708568038,0.728641756,8.763964089,
1696,18:45:03:179,-6.45E-06,-9.02E-06,0.002452307,0.000237094,0.044507172,0.032454269,0.388347367,0.71208755,0.729191893,8.725500852,
1697,18:45:03:706,3.52E-05,-3.02E-05,0.00252815,0.000372246,0.045563537,0.032967286,0.39654929,0.706101373,0.723545366,8.703215712,
1698,18:45:04:233,7.38E-05,-3.33E-05,0.002506107,0.000249228,0.045116925,0.032681036,0.393478739,0.707154477,0.724363103,8.721311179,
1699,18:45:04:759,0.000127988,-2.81E-05,0.002446619,0.000282777,0.043611974,0.031836129,0.381446651,0.711298576,0.729985969,8.746374435,
1700,18:45:05:286,-7.74E-05,1.67E-05,0.002367939,0.000230432,0.041244545,0.029938676,0.358829507,0.710133662,0.725882074,8.700047743,
1701,18:45:05:812,3.83E-05,1.12E-05,0.002216521,0.000234476,0.040361465,0.029160833,0.350475761,0.707333422,0.722491939,8.683425195,
1702,18:45:06:340,7.07E-05,-9.49E-06,0.002197802,0.000249942,0.039575809,0.028737101,0.344588979,0.70943788,0.726127952,8.707060849,
1703,18:45:06:865,-0.000108443,1.03E-05,0.002226946,0.000199264,0.039672336,0.028839341,0.347073621,0.709313638,0.726938311,8.748504814,
1704,18:45:07:393,7.35E-05,2.96E-05,0.002348507,0.000205212,0.04119426,0.02996478,0.359869595,0.710559961,0.727401839,8.735916058,
1705,18:45:07:920,-3.61E-06,-5.38E-05,0.002350876,0.000201881,0.04235049,0.030717363,0.369586787,0.707857844,0.725313056,8.726859784,
1706,18:45:08:446,7.43E-05,3.03E-05,0.002402301,0.000217346,0.042979955,0.031301065,0.375764019,0.711092219,0.72827125,8.742773718,
1707,18:45:08:973,-1.09E-05,6.08E-05,0.002544504,0.000196409,0.042653783,0.030873411,0.371233045,0.70892582,0.723814143,8.703402619,
1708,18:45:09:499,6.69E-05,2.29E-05,0.002360829,0.000249942,0.040952489,0.029772096,0.35682738,0.710561373,0.72699114,8.713203814,
1709,18:45:10:026,-1.99E-05,7.89E-06,0.002294715,0.000324417,0.041010291,0.029929895,0.358342227,0.711390124,0.729814258,8.737861112,
1710,18:45:10:552,0.000149291,-8.54E-06,0.002270782,0.000277542,0.03962467,0.028860676,0.346022755,0.710307008,0.728351188,8.732508148,
1711,18:45:11:078,0.000181956,-8.07E-06,0.002195433,0.000293246,0.03978612,0.028934877,0.346666803,0.709897516,0.727260584,8.71325992,
1712,18:45:11:605,0.000113549,2.60E-05,0.00225775,0.000220677,0.040293873,0.029384232,0.351845756,0.712293771,0.729248133,8.731991511,
1713,18:45:12:131,1.39E-05,1.94E-06,0.002319122,0.000284204,0.039755936,0.028786497,0.345202762,0.708255238,0.724080477,8.683049587,
1714,18:45:12:658,5.41E-05,4.32E-06,0.002221023,0.000191412,0.039024612,0.028219069,0.340383375,0.70660386,0.723109552,8.722274526,
1715,18:45:13:186,6.57E-06,4.22E-05,0.002097582,0.000126463,0.037422779,0.027175041,0.32551944,0.711752662,0.726163079,8.698430411,
1716,18:45:13:712,-1.38E-05,-1.26E-05,0.002048779,0.000212587,0.037733044,0.027376597,0.328617506,0.708990476,0.725533751,8.709011326,
1717,18:45:14:239,-2.63E-05,3.77E-05,0.002132883,0.000215204,0.037493046,0.027231235,0.327210827,0.709700613,0.726300946,8.72724033,
1718,18:45:14:766,0.000210125,-1.97E-05,0.002119616,0.000281825,0.035496278,0.025890782,0.309548177,0.7112637,0.729394279,8.720581252,
1719,18:45:15:292,0.000133669,5.07E-07,0.002052569,0.000273259,0.036145811,0.026210507,0.315244001,0.70752027,0.725132628,8.721453237,
1720,18:45:15:819,2.76E-05,6.15E-05,0.002124354,0.000229718,0.036254865,0.026409262,0.316788761,0.711512013,0.728433604,8.737827669,
1721,18:45:16:345,5.82E-05,-3.35E-05,0.001999504,0.000244945,0.036193879,0.026261909,0.314794122,0.708749267,0.725589791,8.697440757,
1722,18:45:16:871,9.06E-05,0.000157198,0.001982922,0.000277542,0.036796961,0.026741477,0.320371861,0.712125702,0.726730586,8.706476016,
1723,18:45:17:398,-6.70E-05,8.05E-05,0.002114877,0.000273259,0.036023379,0.026293652,0.315195409,0.712277469,0.72990522,8.749745823,
1724,18:45:17:924,2.12E-05,-3.64E-05,0.002085737,0.000190699,0.037109769,0.027004105,0.3249078,0.709018097,0.727681855,8.755317291,
1725,18:45:18:452,-3.70E-05,2.10E-05,0.002163921,0.000214015,0.038128543,0.027774375,0.332739142,0.711610555,0.728440505,8.726773044,
1726,18:45:18:979,-5.57E-05,-1.90E-05,0.002116536,0.000244469,0.037384541,0.027133312,0.326097025,0.708219549,0.725789625,8.722777403,
1727,18:45:19:505,8.82E-05,-1.88E-05,0.002116773,0.000231383,0.035382767,0.02568929,0.308615567,0.708475847,0.726039606,8.722200024,
1728,18:45:20:031,-2.28E-05,4.29E-05,0.001986712,0.000290867,0.03590909,0.026171187,0.313634667,0.711058943,0.728817879,8.734130072,
1729,18:45:20:558,9.08E-05,2.89E-06,0.002123169,0.000195933,0.035362216,0.025790386,0.309490621,0.711195353,0.729320409,8.752014231,
1730,18:45:21:084,1.39E-05,-7.59E-06,0.002072706,0.00020426,0.035852429,0.026037369,0.313016144,0.708829535,0.726237237,8.730681574,
1731,18:45:21:611,8.61E-05,2.50E-05,0.002048305,0.000214015,0.035732423,0.025980768,0.311642744,0.710440056,0.72709226,8.721567574,
1732,18:45:22:138,-4.55E-06,-1.47E-05,0.002056123,0.000238997,0.036581858,0.026659479,0.318747042,0.711587078,0.728762312,8.713254596,
1733,18:45:22:664,5.93E-05,5.51E-06,0.002131462,0.00022139,0.037088704,0.02702307,0.323743113,0.71131884,0.728606479,8.728887078,
1734,18:45:23:190,2.98E-05,2.65E-06,0.002062046,0.000248752,0.037419433,0.027304506,0.326029189,0.712732236,0.729687859,8.712830766,
1735,18:45:23:717,0.000106212,7.00E-05,0.002132883,0.000184751,0.037749062,0.027348851,0.329771847,0.70838792,0.724490877,8.735895237,
1736,18:45:24:243,-5.85E-05,8.34E-05,0.002320544,0.000182847,0.040340132,0.029337034,0.351006548,0.712777073,0.727241888,8.701174975,
1737,18:45:24:771,5.53E-05,-5.74E-05,0.002235476,0.000200215,0.039360993,0.028611486,0.343071915,0.709627863,0.726899494,8.716038116,
1738,18:45:25:298,3.90E-05,2.15E-05,0.002296848,0.000238997,0.038494291,0.028048192,0.336803999,0.710633143,0.728632512,8.749453168,
1739,18:45:25:824,6.81E-06,-2.24E-05,0.002245665,0.00014954,0.037190918,0.027171484,0.324824747,0.713399865,0.730594597,8.733980252,
1740,18:45:26:350,8.49E-05,2.96E-05,0.00211156,0.000218535,0.036896513,0.026639099,0.321257587,0.706122886,0.721995043,8.706990467,
1741,18:45:26:877,-5.33E-05,2.00E-05,0.002217705,0.000281349,0.037895864,0.027528621,0.32958792,0.710133285,0.726428121,8.697200427,
1742,18:45:27:404,9.88E-06,-5.93E-05,0.002280971,0.000183085,0.039351415,0.028717866,0.343334376,0.712225847,0.729779765,8.724829298,
1743,18:45:27:930,-1.40E-05,1.19E-05,0.002243769,0.000277066,0.039888656,0.028992724,0.34751457,0.709981648,0.726841338,8.712115264,
