Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9),Column1
483,17:53:09:380,-6.26E-05,-4.94E-06,0.003932368,0.00027402,0.073061112,0.053225216,0.637854865,0.711905896,0.728502683,8.730429255,
484,17:53:09:907,-2.94E-05,1.29E-05,0.003752933,0.000187414,0.070857636,0.051584445,0.619223342,0.711639969,0.728001224,8.738978343,
485,17:53:10:434,6.36E-05,2.48E-05,0.003819624,0.000318991,0.069729431,0.050783645,0.609494972,0.711188102,0.728295705,8.740856773,
486,17:53:10:960,-5.33E-05,-5.09E-05,0.003654923,0.000254747,0.066828806,0.048610703,0.58398934,0.710067544,0.727391454,8.738587014,
487,17:53:11:486,2.26E-05,8.46E-05,0.003609599,0.000136976,0.065512544,0.047814349,0.572278998,0.714448421,0.729850296,8.735411044,
488,17:53:12:013,3.02E-05,0.000135792,0.003638074,0.000313994,0.064284709,0.046815409,0.56273674,0.711490487,0.72825109,8.75381952,
489,17:53:12:539,7.64E-05,1.67E-05,0.00347364,0.000301383,0.063161713,0.045956281,0.551841115,0.710535468,0.727597139,8.736956178,
490,17:53:13:067,-3.72E-05,3.58E-05,0.003540075,0.000269023,0.06530954,0.04755828,0.570697576,0.711484019,0.728198059,8.738349382,
491,17:53:13:592,-1.00E-05,-4.16E-05,0.003742017,0.00022215,0.067575009,0.049179981,0.59095271,0.710469939,0.727783566,8.745136958,
492,17:53:14:120,1.88E-05,-5.18E-06,0.003757443,0.000342311,0.067455169,0.049064949,0.590022881,0.709593843,0.727371228,8.746889033,
493,17:53:14:646,1.45E-07,-2.57E-05,0.00370096,0.000329461,0.065972787,0.047912004,0.575047021,0.709596257,0.726238892,8.716427543,
494,17:53:15:173,7.04E-05,1.46E-05,0.003784736,0.000316374,0.069820118,0.050744519,0.608512808,0.710693859,0.726789354,8.715436509,
495,17:53:15:700,3.07E-05,6.98E-05,0.003982217,0.00030876,0.07360905,0.05356777,0.643153615,0.711264589,0.727733471,8.737425783,
496,17:53:16:226,3.16E-05,7.08E-05,0.003980307,0.000417983,0.073518438,0.053414735,0.641579301,0.709960537,0.726548834,8.72678096,
497,17:53:16:753,-3.72E-05,-2.90E-05,0.003862821,0.00027283,0.071967817,0.052275274,0.628829244,0.709316646,0.726370148,8.737645144,
498,17:53:17:279,2.83E-05,7.13E-05,0.003858312,0.000291152,0.072642441,0.052764177,0.633731466,0.710557745,0.72635468,8.723983669,
499,17:53:17:805,-3.04E-05,-3.35E-05,0.003938065,0.000281634,0.073969145,0.053878715,0.645980689,0.711449783,0.728394456,8.733110092,
500,17:53:18:332,3.81E-07,-4.07E-05,0.004007791,0.000192648,0.073318484,0.053385188,0.64134739,0.711006673,0.72812727,8.74741745,
501,17:53:18:858,6.55E-05,2.86E-05,0.00405589,0.000259981,0.07413218,0.053828006,0.64663055,0.710232015,0.7261085,8.722670119,
502,17:53:19:385,1.09E-06,5.72E-05,0.00398103,0.000214299,0.073648757,0.053489688,0.643209786,0.710413529,0.726280933,8.733477824,
503,17:53:19:911,1.29E-05,3.29E-05,0.004060392,0.000380622,0.075047416,0.054505464,0.655090573,0.709551753,0.726280349,8.729022367,
504,17:53:20:439,4.01E-05,-1.80E-05,0.004011582,0.00028211,0.072687707,0.052707042,0.634334645,0.708584153,0.725116307,8.726848998,
505,17:53:20:966,8.87E-05,3.67E-05,0.004014662,0.000279492,0.072540963,0.052852286,0.633241314,0.712312242,0.728585393,8.729430739,
506,17:53:21:492,-2.94E-05,-2.09E-06,0.003819387,0.000278779,0.070153274,0.050992746,0.612223748,0.710390011,0.726876218,8.726944795,
507,17:53:22:019,-7.27E-05,-3.80E-05,0.003734422,0.000212633,0.069702446,0.050702993,0.609200028,0.710458437,0.72742058,8.740009378,
508,17:53:22:546,0.00010973,-8.69E-05,0.003807045,0.000281634,0.068674602,0.050081758,0.600436397,0.711310224,0.729261713,8.743208979,
509,17:53:23:072,3.75E-05,-5.09E-05,0.003723268,0.000209065,0.068217872,0.049544335,0.595725386,0.709511994,0.726266203,8.732687889,
510,17:53:23:598,1.48E-05,1.20E-05,0.003624548,0.000287107,0.068021743,0.049584614,0.594286451,0.712039411,0.728952418,8.736713118,
511,17:53:24:125,2.14E-05,-1.78E-05,0.003845732,0.00034707,0.071174311,0.05172641,0.620349582,0.710248558,0.72675674,8.715919729,
512,17:53:24:651,2.78E-05,8.41E-05,0.003987889,0.000273544,0.072451175,0.052540937,0.632174076,0.709547516,0.725190956,8.725518625,
513,17:53:25:177,8.11E-05,-7.76E-05,0.003983404,0.000311853,0.074017639,0.053799648,0.645930133,0.709708427,0.726849022,8.726705488,
514,17:53:25:704,-6.25E-06,-1.49E-05,0.004107546,0.000391569,0.074891157,0.054459051,0.653940609,0.709890694,0.727175992,8.731880221,
515,17:53:26:232,7.61E-05,-9.40E-05,0.004068449,0.000257364,0.072882425,0.05317574,0.63775753,0.711559779,0.729609915,8.750498198,
516,17:53:26:758,5.96E-05,1.70E-05,0.00420352,0.00029591,0.076933995,0.055861881,0.670671762,0.710210952,0.726101388,8.717495562,
517,17:53:27:285,1.58E-05,3.96E-05,0.004195936,0.000246181,0.076494758,0.05575781,0.668853322,0.712296398,0.728910206,8.743779777,
518,17:53:27:811,1.41E-05,7.44E-06,0.004069159,0.000314946,0.076760327,0.055719838,0.669946243,0.709414179,0.725893704,8.727766969,
519,17:53:28:338,-1.36E-05,-4.33E-05,0.004198543,0.000346118,0.077785935,0.056680158,0.679602716,0.711253534,0.728668471,8.736832944,
520,17:53:28:865,9.77E-05,-8.38E-05,0.004205652,0.000275209,0.076865939,0.055935193,0.671181915,0.710552337,0.727698041,8.731850844,
521,17:53:29:391,3.09E-05,-8.61E-05,0.004303768,0.000246181,0.079291835,0.05788654,0.69371631,0.712332157,0.730044147,8.748899686,
522,17:53:29:917,4.17E-06,2.98E-05,0.004197595,0.00023833,0.076677893,0.055759733,0.670815772,0.710394096,0.727194378,8.748489875,
523,17:53:30:444,-2.52E-05,-7.97E-05,0.004010634,0.000252606,0.074613881,0.05419168,0.651274119,0.709402244,0.726294888,8.728591955,
524,17:53:30:970,8.65E-05,2.32E-05,0.00419641,0.000294483,0.076366754,0.05554898,0.665953893,0.711401456,0.727397423,8.720468738,
525,17:53:31:498,-7.94E-05,1.05E-05,0.004208496,0.000207637,0.077124528,0.056116935,0.673761059,0.711338793,0.727614633,8.736015331,
526,17:53:32:023,-5.30E-06,5.65E-05,0.00411039,0.000266882,0.076354077,0.055607612,0.666672254,0.712214518,0.728286086,8.731324947,
527,17:53:32:551,1.25E-05,-5.92E-05,0.004052099,0.000258078,0.07454756,0.054212596,0.650563749,0.710505034,0.7272216,8.726828173,
528,17:53:33:077,-4.22E-05,-5.42E-06,0.003939489,0.000351591,0.072377209,0.052563979,0.631159346,0.709672496,0.726250423,8.720415654,
529,17:53:33:604,6.57E-05,-5.49E-05,0.003876825,0.00022215,0.071299471,0.051888304,0.622365358,0.711088238,0.727751593,8.728891668,
530,17:53:34:130,2.62E-05,-1.28E-05,0.003727065,0.000285203,0.069716303,0.050615148,0.608911036,0.70911957,0.726015946,8.73412687,
531,17:53:34:657,-1.10E-05,-3.11E-05,0.003824608,0.000272592,0.070368545,0.05108999,0.615200669,0.708731846,0.726034471,8.742552038,
532,17:53:35:184,6.30E-06,-5.95E-05,0.003921686,0.000314708,0.072032024,0.05236934,0.628766807,0.709852944,0.727028572,8.728989827,
533,17:53:35:710,-6.87E-05,1.93E-05,0.004010871,0.00017076,0.072661423,0.052934641,0.63535662,0.712093516,0.728510925,8.744070676,
534,17:53:36:236,-2.46E-06,-1.09E-05,0.003861635,0.000246895,0.069743289,0.050812691,0.609029351,0.711919193,0.728567463,8.732443769,
535,17:53:36:763,0.000115884,-1.21E-05,0.003725879,0.00028782,0.06879167,0.049890354,0.59951402,0.709115742,0.725238291,8.714921677,
536,17:53:37:289,3.61E-05,1.05E-05,0.003951595,0.000238092,0.071597729,0.05201184,0.625221631,0.710097879,0.72644538,8.73242265,
537,17:53:37:815,3.11E-05,-4.78E-05,0.003958004,0.000313043,0.072758288,0.05280547,0.635085725,0.708748931,0.725765695,8.728706252,
538,17:53:38:342,-6.30E-05,6.32E-05,0.003825558,0.000342311,0.070338623,0.051075823,0.61406576,0.709710463,0.726141914,8.730136155,
539,17:53:38:870,5.20E-05,7.20E-06,0.003724455,0.000231192,0.067694863,0.049229113,0.592126145,0.710200439,0.727220812,8.746987864,
540,17:53:39:396,2.81E-05,-2.80E-05,0.003709978,0.000201451,0.067316617,0.048863676,0.587850256,0.709348571,0.72587836,8.732617329,
541,17:53:39:923,1.55E-05,3.74E-05,0.003665127,0.000257364,0.067103536,0.048766647,0.585589901,0.710651608,0.726737373,8.726662409,
542,17:53:40:450,0.000119671,-2.92E-05,0.003627159,0.000411796,0.06592838,0.048086514,0.576122645,0.711227619,0.729375026,8.738613774,
543,17:53:40:976,2.40E-05,-7.33E-06,0.003658482,0.0001936,0.066916002,0.048541482,0.583089111,0.709876625,0.725409167,8.713746927,
544,17:53:41:503,9.06E-05,3.67E-05,0.003687196,0.000283299,0.068750136,0.050002841,0.599217086,0.711534155,0.727312611,8.715867612,
545,17:53:42:029,6.26E-05,-2.76E-05,0.003545295,0.000234285,0.067023611,0.048686157,0.584259692,0.710301141,0.726403067,8.717221915,
546,17:53:42:555,-2.42E-05,6.03E-05,0.003746763,0.000225243,0.068090432,0.049341767,0.594600379,0.708760108,0.724650514,8.732509984,
547,17:53:43:082,7.07E-05,-5.95E-05,0.003847631,0.000269023,0.070834271,0.051584445,0.619218058,0.710728859,0.728241357,8.741786324,
548,17:53:43:608,6.57E-05,-7.33E-06,0.003857837,0.000296386,0.070638368,0.051350551,0.616478508,0.710320656,0.726949861,8.727247372,
549,17:53:44:135,-2.35E-05,5.77E-06,0.003905071,0.000240947,0.070955482,0.05157917,0.619671296,0.710467112,0.726922978,8.733240642,
550,17:53:44:661,4.16E-05,-2.78E-05,0.003719708,0.000270213,0.067732715,0.049253321,0.590596448,0.710765838,0.727171811,8.719515405,
551,17:53:45:189,2.67E-05,5.24E-05,0.003659194,0.000310425,0.067993103,0.049282083,0.592592741,0.709054124,0.724810026,8.715483103,
552,17:53:45:715,-3.18E-05,-8.26E-05,0.003699299,0.000242136,0.067925391,0.049257395,0.592199337,0.708568588,0.725169111,8.718379542,
553,17:53:46:242,4.46E-05,5.63E-08,0.003631667,0.000311377,0.068069801,0.049589888,0.595123835,0.711120522,0.72851526,8.742846764,
554,17:53:46:769,1.08E-05,-4.73E-05,0.003728964,0.000185986,0.067609945,0.049091549,0.590025034,0.709736352,0.726099532,8.72689713,
555,17:53:47:295,-9.29E-05,-4.71E-05,0.003712114,0.00027402,0.06824142,0.049713373,0.595060741,0.71187522,0.72849265,8.719934932,
556,17:53:47:822,2.00E-05,-7.04E-05,0.003756968,0.000164812,0.070052343,0.050841258,0.611262026,0.709436127,0.72576099,8.725789882,
557,17:53:48:348,1.01E-05,-6.90E-05,0.003851429,0.000204306,0.070182217,0.051067419,0.613307816,0.710532736,0.727640429,8.73879224,
558,17:53:48:875,2.27E-06,-1.40E-05,0.003744864,0.000276399,0.068286818,0.049733036,0.597516299,0.710699553,0.728296287,8.750097299,
559,17:53:49:401,5.03E-05,3.60E-05,0.003690519,0.000105811,0.067875641,0.049319475,0.591823886,0.711719411,0.726615234,8.719238271,
560,17:53:49:927,6.38E-05,-7.97E-05,0.003643295,0.000218344,0.068198209,0.049597801,0.595614229,0.710156836,0.727259578,8.733575824,
561,17:53:50:454,-6.26E-05,-1.45E-05,0.003698825,0.000293055,0.067445466,0.049092029,0.589196963,0.71075118,0.727877369,8.735901684,
562,17:53:50:980,6.06E-06,-5.59E-05,0.003579938,0.000291627,0.066722675,0.048548427,0.5822465,0.710527823,0.727615119,8.726366212,
563,17:53:51:508,-1.81E-05,-5.54E-05,0.003644719,0.000198834,0.066701548,0.0487058,0.582683681,0.71322766,0.73020494,8.735684576,
564,17:53:52:035,-9.32E-06,5.63E-05,0.003659194,0.000230478,0.068014461,0.049333857,0.594395501,0.709098171,0.725343635,8.739251762,
565,17:53:52:561,1.46E-05,2.94E-07,0.0037648,0.000281158,0.069665493,0.050680191,0.608719648,0.710530375,0.727479111,8.737749772,
566,17:53:53:088,9.46E-05,-6.02E-05,0.003759816,0.000237854,0.0695843,0.050711394,0.607668141,0.711756586,0.728776378,8.732833963,
567,17:53:53:614,-6.97E-05,2.03E-05,0.003722082,0.000319943,0.06890438,0.050172436,0.603175706,0.710447301,0.728145816,8.753807936,
568,17:53:54:141,-4.20E-05,3.86E-05,0.003835289,0.000308046,0.068602473,0.049970221,0.599890603,0.7112958,0.728402615,8.744445731,
569,17:53:54:667,8.23E-05,-2.49E-05,0.003557396,0.000265454,0.06699519,0.048884041,0.58642793,0.711845872,0.729664935,8.75328412,
570,17:53:55:194,4.49E-05,4.10E-06,0.003715437,0.000330651,0.06747215,0.049133967,0.589483992,0.710981166,0.728211076,8.736700894,
571,17:53:55:720,3.73E-05,-7.33E-06,0.003609124,0.000284727,0.066199225,0.048056828,0.577448982,0.709467705,0.725942456,8.72289641,
572,17:53:56:246,3.93E-06,-8.52E-06,0.00364021,0.000302811,0.066265977,0.048266321,0.578830575,0.711234775,0.728372589,8.734958779,
573,17:53:56:773,7.71E-05,2.20E-06,0.003781888,0.000395376,0.069535199,0.050467076,0.605743734,0.709317378,0.725777398,8.711325285,
574,17:53:57:299,4.64E-06,1.51E-05,0.003711165,0.000330175,0.068506552,0.049862054,0.598984336,0.710464838,0.727843573,8.743460549,
575,17:53:57:827,-8.39E-05,4.58E-05,0.003775954,0.000298052,0.070525223,0.051331097,0.617002921,0.710724293,0.727840263,8.748684399,
576,17:53:58:354,-4.20E-05,2.34E-05,0.004050677,0.000344214,0.073773977,0.053470949,0.643047242,0.708703971,0.724794184,8.716450865,
577,17:53:58:881,-5.33E-05,-1.47E-05,0.004043095,0.000180514,0.073540116,0.053447887,0.64130634,0.711069025,0.726785457,8.720496748,
578,17:53:59:407,9.37E-06,6.17E-05,0.003862109,0.000344452,0.071873702,0.05224432,0.627450387,0.710461009,0.72689063,8.729902221,
579,17:53:59:934,9.34E-05,-6.71E-05,0.003880148,0.000301383,0.070049911,0.051063577,0.611933576,0.711418873,0.728959911,8.735679556,
580,17:54:00:460,8.19E-06,0.000107929,0.003853327,0.000312805,0.069493391,0.050583228,0.60626024,0.712188317,0.72788544,8.723998502,
581,17:54:00:986,8.06E-05,6.29E-05,0.003717098,0.000248561,0.06786011,0.049271537,0.593046888,0.709762904,0.726075109,8.739256247,
582,17:54:01:513,4.49E-05,6.51E-05,0.003709741,0.000302097,0.068246761,0.049592046,0.59442908,0.71125017,0.726657878,8.709996983,
583,17:54:02:039,-2.64E-05,-2.38E-05,0.003812979,0.000321847,0.070707234,0.051413491,0.617220142,0.71014642,0.727131977,8.729236186,
584,17:54:02:567,1.01E-05,1.46E-05,0.003843833,0.000269023,0.071465969,0.051874152,0.623402686,0.7097661,0.725858086,8.72307045,
585,17:54:03:094,4.64E-06,-2.49E-05,0.003897238,0.000195027,0.071798805,0.05216994,0.627184705,0.710104628,0.726612928,8.735308437,
586,17:54:03:620,6.90E-05,4.55E-05,0.003777616,0.000147444,0.069873124,0.050979301,0.610761146,0.713598119,0.729598136,8.741002398,
587,17:54:04:146,-1.55E-05,-7.19E-05,0.003905546,0.000391807,0.072042969,0.052343663,0.628168809,0.709277112,0.726561707,8.719363134,
588,17:54:04:673,-2.07E-05,-4.49E-05,0.004049256,0.000335172,0.074210904,0.054002015,0.648160511,0.71035069,0.727683022,8.734033363,
589,17:54:05:200,-1.48E-05,7.94E-05,0.004045702,0.000390617,0.074995554,0.054535044,0.654224147,0.7109534,0.727177017,8.723505706,
590,17:54:05:726,4.42E-05,2.43E-05,0.003908394,0.000316612,0.072150722,0.052415416,0.629982207,0.709850345,0.726471128,8.731474795,
591,17:54:06:253,8.66E-06,-9.71E-05,0.003993575,0.000301859,0.072040294,0.052485015,0.629361442,0.710821298,0.728550813,8.736242045,
592,17:54:06:779,-2.35E-05,3.41E-05,0.003916227,0.000265692,0.070456856,0.051340464,0.615869546,0.711944086,0.728679461,8.741087522,
593,17:54:07:305,1.22E-05,-3.07E-05,0.003987415,0.000286393,0.07101731,0.051609624,0.61899212,0.710435255,0.726718933,8.716073903,
594,17:54:07:832,1.08E-05,4.41E-05,0.003969873,0.000309711,0.071908234,0.052327825,0.626953368,0.711767156,0.727702824,8.718798053,
595,17:54:08:358,1.39E-05,1.67E-05,0.003758392,0.000274734,0.070320379,0.051061656,0.614769107,0.709200183,0.726128852,8.742403221,
596,17:54:08:885,9.13E-05,1.46E-05,0.003860685,0.000354684,0.07049919,0.051253523,0.615620578,0.710015572,0.727008687,8.732307146,
597,17:54:09:411,6.19E-05,5.17E-05,0.003753408,0.00027164,0.068782926,0.050019871,0.600137092,0.711247839,0.727213481,8.725088109,
598,17:54:09:939,-6.72E-06,3.63E-06,0.003847868,0.00019693,0.069859508,0.05075076,0.610483685,0.710007653,0.7264689,8.738734421,
599,17:54:10:466,1.13E-05,-1.07E-05,0.003856413,0.000312091,0.072007946,0.052328305,0.628341376,0.710049705,0.726701811,8.726000557,
600,17:54:10:992,-5.69E-05,-1.13E-06,0.00375412,0.000220961,0.068857254,0.050033783,0.60067373,0.710601412,0.726630536,8.723463313,
601,17:54:11:519,4.17E-06,-1.97E-05,0.003706893,0.000245943,0.06796228,0.049569989,0.59358524,0.712537434,0.729375007,8.734039526,
602,17:54:12:045,-4.27E-05,-3.07E-05,0.003709266,0.000238805,0.069365549,0.050485793,0.60541642,0.71125385,0.727822302,8.72791222,
603,17:54:12:572,4.84E-05,4.20E-05,0.003925959,0.000271402,0.072168722,0.052506135,0.630334832,0.711178295,0.727546971,8.734183104,
604,17:54:13:098,3.16E-05,0.000118408,0.003954681,0.000311615,0.074337168,0.05397245,0.647651689,0.711010657,0.726049326,8.712353599,
605,17:54:13:625,6.06E-06,-5.97E-05,0.004026746,0.000304714,0.073620499,0.05365619,0.642817269,0.711602539,0.728821321,8.731498348,
606,17:54:14:151,1.74E-05,6.41E-05,0.004017269,0.000304952,0.073727687,0.053615823,0.642608978,0.711616492,0.727214225,8.715979037,
607,17:54:14:679,6.14E-05,1.70E-05,0.004055653,0.000193124,0.07303287,0.05304942,0.637708083,0.710373525,0.72637731,8.731795444,
608,17:54:15:204,-8.01E-05,2.94E-07,0.003895814,0.000163146,0.072377209,0.052537337,0.631056917,0.710439529,0.725882323,8.719000442,
609,17:54:15:732,9.06E-05,2.34E-05,0.00379945,0.000256888,0.069786323,0.050786046,0.609609622,0.711206813,0.727736381,8.735373923,
610,17:54:16:259,8.65E-05,9.82E-06,0.0039205,0.000246895,0.071227533,0.051694514,0.62113249,0.709865848,0.725765903,8.720398816,
611,17:54:16:786,9.10E-05,1.43E-05,0.00376741,0.00029139,0.070456126,0.051264811,0.614850693,0.711189009,0.727613246,8.726717248,
612,17:54:17:312,-9.76E-05,5.53E-06,0.003669398,0.000206447,0.066035641,0.048062334,0.577034947,0.711251646,0.727824145,8.738234932,
613,17:54:17:838,-6.25E-06,-9.47E-06,0.003607226,0.000260219,0.067889474,0.049352314,0.592663191,0.710338331,0.726950896,8.72982452,
614,17:54:18:365,-4.12E-06,-3.76E-05,0.003922636,0.000230002,0.070076176,0.05088783,0.611798122,0.709549743,0.726178752,8.73047238,
615,17:54:18:891,3.80E-05,2.01E-05,0.003947797,0.000312329,0.072605693,0.052891182,0.634844595,0.711304624,0.728471544,8.743730206,
616,17:54:19:419,1.32E-05,-2.21E-05,0.004020823,0.000262599,0.072957888,0.053027327,0.637559127,0.709845143,0.726821027,8.738727795,
617,17:54:19:944,6.69E-05,1.84E-05,0.003910056,0.00022905,0.072337552,0.052691918,0.631805333,0.712082035,0.728417221,8.734126574,
618,17:54:20:472,-3.29E-07,-3.95E-05,0.003966075,0.000220485,0.071466942,0.051836735,0.622863534,0.709401778,0.725324653,8.715407687,
619,17:54:20:999,1.10E-05,3.86E-05,0.004027931,0.000195741,0.073150466,0.053274934,0.639191996,0.712147547,0.728292474,8.738044026,
620,17:54:21:525,4.72E-05,3.70E-05,0.004149489,0.000176945,0.075503571,0.054828967,0.659599352,0.710269069,0.726177136,8.736002076,
621,17:54:22:052,6.29E-05,2.79E-05,0.004100911,0.000314708,0.075276077,0.054866014,0.657443485,0.712200428,0.728863888,8.73376392,
622,17:54:22:578,-1.43E-05,-8.40E-05,0.004078401,0.00019693,0.075227857,0.054750787,0.657469347,0.710691001,0.727799381,8.739705959,
623,17:54:23:105,-1.75E-06,2.91E-06,0.004244518,0.000232381,0.076119812,0.055340193,0.663746156,0.711222493,0.727014318,8.719755543,
624,17:54:23:631,-5.71E-05,-2.61E-05,0.004244281,0.000224292,0.077045969,0.056062601,0.67250131,0.71132628,0.727651329,8.728572334,
625,17:54:24:157,1.32E-05,-4.49E-05,0.004235039,0.00027402,0.079088073,0.057670046,0.691181114,0.712037216,0.729187648,8.739384952,
626,17:54:24:684,6.06E-06,3.34E-05,0.00423338,0.000223102,0.079311115,0.057576142,0.692004344,0.710269405,0.725952997,8.725187413,
627,17:54:25:212,4.96E-05,0.000100309,0.004345245,0.000247847,0.079398979,0.05779382,0.69310181,0.712353966,0.727891225,8.729354211,
628,17:54:25:737,-4.25E-05,1.34E-05,0.004308034,0.000256175,0.079733662,0.057969875,0.697162599,0.710279282,0.727043931,8.743642056,
629,17:54:26:265,3.14E-05,-0.00013328,0.004276039,0.000258078,0.08009703,0.058178001,0.699640466,0.70892202,0.726344052,8.734911452,
630,17:54:26:792,4.11E-05,2.70E-05,0.004414694,0.000325178,0.081777083,0.059504236,0.713463159,0.711440607,0.727639496,8.724487736,
631,17:54:27:319,7.95E-06,-4.64E-05,0.004402131,0.000226909,0.081578452,0.059343166,0.712039965,0.711050112,0.727436772,8.728284778,
632,17:54:27:845,4.61E-05,-9.94E-06,0.004360652,0.000187176,0.080147345,0.058081159,0.698409804,0.709359587,0.724679766,8.71407282,
633,17:54:28:371,6.93E-05,-6.66E-05,0.004312064,0.000195265,0.078911918,0.057341901,0.688744892,0.710263687,0.726657041,8.728021131,
634,17:54:28:898,3.71E-05,-5.92E-05,0.004215132,0.000248561,0.076791546,0.055712147,0.669563666,0.709232217,0.72549845,8.719236723,
635,17:54:29:424,6.62E-05,2.17E-05,0.004187405,0.000237854,0.077237498,0.05603784,0.673633761,0.709815241,0.725526344,8.721589594,
636,17:54:29:952,0.00011186,1.01E-06,0.004058734,0.000316136,0.074070765,0.053863574,0.646433265,0.71059449,0.727190743,8.727238984,
637,17:54:30:477,2.90E-05,6.24E-05,0.00414475,0.000120561,0.074480756,0.054085184,0.649227452,0.711530892,0.726163198,8.716713985,
638,17:54:31:005,2.75E-06,1.49E-06,0.004159916,0.00016838,0.076908626,0.055900339,0.671252575,0.711045804,0.726840953,8.727923103,
639,17:54:31:532,1.62E-05,-3.04E-05,0.004082429,0.000271402,0.075366435,0.054914851,0.659267379,0.711204703,0.728638032,8.747493196,
640,17:54:32:058,-1.99E-06,-3.35E-05,0.004168684,0.000251178,0.07609422,0.055222725,0.664266688,0.709180913,0.725715109,8.729528878,
641,17:54:32:585,7.40E-05,-4.71E-06,0.00410257,0.000280206,0.075398586,0.054836905,0.659071582,0.71029663,0.727293551,8.741166326,
642,17:54:33:111,1.77E-05,3.77E-05,0.003974858,0.000227147,0.075118517,0.054617776,0.654650513,0.711767675,0.727088049,8.714901977,
643,17:54:33:638,-2.21E-05,-6.14E-05,0.00412366,0.000242374,0.074740194,0.054506425,0.653493688,0.711899821,0.729278618,8.743537477,
644,17:54:34:164,0.000140975,7.44E-06,0.00414475,0.000259744,0.076532065,0.055600403,0.668402662,0.710044807,0.726498133,8.733628939,
645,17:54:34:692,2.43E-05,-6.23E-05,0.004079111,0.000216916,0.07632409,0.055495398,0.665878249,0.710721368,0.727101995,8.72435231,
646,17:54:35:219,-7.18E-05,-6.21E-05,0.004316567,0.000272354,0.078779944,0.057144536,0.686847476,0.709037528,0.725369083,8.718557502,
647,17:54:35:745,4.77E-05,2.03E-05,0.004314908,0.000175518,0.079520048,0.057884372,0.693401188,0.712564367,0.727921752,8.719828613,
648,17:54:36:272,8.18E-05,4.70E-05,0.004405923,0.000228812,0.08197771,0.059628245,0.714796357,0.711992307,0.727371445,8.719398968,
649,17:54:36:798,5.79E-05,-5.69E-05,0.004486517,0.00029829,0.081569402,0.059307537,0.712131111,0.710199113,0.727080684,8.730370575,
650,17:54:37:325,2.59E-05,5.17E-05,0.004465657,0.000140307,0.081992147,0.059623429,0.716069259,0.711692847,0.727184633,8.733388374,
651,17:54:37:851,4.56E-05,5.43E-05,0.004354489,0.0001867,0.080746921,0.058701398,0.704800086,0.711479632,0.726980014,8.728507279,
652,17:54:38:378,-4.34E-05,3.34E-05,0.004379139,0.000249512,0.079059037,0.057543157,0.690798263,0.711477237,0.727850467,8.737752045,
653,17:54:38:904,-8.85E-06,-1.35E-05,0.004404501,0.000257602,0.081948592,0.059461137,0.715529387,0.709197216,0.725590707,8.731442117,
654,17:54:39:431,2.17E-05,-2.11E-05,0.004393124,0.000198834,0.080984258,0.058759971,0.706779076,0.709564156,0.725572756,8.727363736,
655,17:54:39:959,-7.23E-05,6.91E-05,0.004471583,0.000298528,0.081943698,0.059350148,0.714901097,0.708576873,0.724279584,8.724296225,
656,17:54:40:485,2.45E-05,1.60E-05,0.004453094,0.000275923,0.08117495,0.059119301,0.708868886,0.711900816,0.728294887,8.732606427,
657,17:54:41:012,-2.02E-05,3.39E-05,0.004595803,0.000280444,0.083032518,0.060426364,0.725845616,0.7111144,0.727743359,8.741703035,
658,17:54:41:539,-1.24E-05,5.53E-06,0.004332447,0.000269261,0.080006909,0.058270275,0.700327398,0.711009358,0.72831554,8.753336544,
659,17:54:42:065,-4.72E-05,-6.95E-05,0.0042066,0.000274258,0.078577743,0.057159939,0.684854122,0.711112008,0.727431666,8.715624719,
660,17:54:42:592,-4.12E-06,-6.23E-05,0.004062288,0.000163384,0.075865863,0.055186214,0.663277073,0.710540915,0.727418256,8.7427605,
661,17:54:43:118,4.37E-05,-5.23E-05,0.00410802,0.000302811,0.07522323,0.054682716,0.656688971,0.709937073,0.726939224,8.72986942,
662,17:54:43:646,-3.56E-05,6.22E-05,0.004030537,0.000158388,0.074053462,0.053759997,0.646415988,0.710623038,0.725961967,8.729044829,
663,17:54:44:171,2.27E-06,4.32E-05,0.00397652,0.000207875,0.073184311,0.05323146,0.638824541,0.711578348,0.727361637,8.728982068,
664,17:54:44:699,9.77E-05,-2.28E-05,0.004052336,0.000155295,0.074647043,0.054293379,0.650830604,0.711765975,0.727334623,8.718772801,
665,17:54:45:225,-6.30E-05,-6.23E-05,0.004149252,0.000262361,0.075996486,0.055333947,0.663808723,0.711039997,0.728111924,8.734729206,
666,17:54:45:752,3.93E-06,2.20E-05,0.004202809,0.000156247,0.077798142,0.056682564,0.678957426,0.713005549,0.728585058,8.727167654,
667,17:54:46:279,8.70E-05,-3.04E-06,0.004267033,0.00027973,0.076648141,0.055722481,0.669186902,0.710472369,0.726990648,8.730634508,
668,17:54:46:805,1.60E-05,8.53E-05,0.004049967,0.000299718,0.073083267,0.053164692,0.639020316,0.710893011,0.727453693,8.743729491,
669,17:54:47:332,3.92E-05,1.74E-05,0.003981267,0.000180276,0.073592486,0.053439959,0.642088395,0.710523121,0.726160533,8.724917835,
670,17:54:47:858,5.27E-05,0.000114835,0.004041437,0.000190031,0.073008281,0.053034772,0.637641426,0.711111169,0.726421311,8.733823262,
