Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9),Column1
2145,16:22:06:590,-3.60E-06,-4.41E-05,0.002897501,0.000258432,0.055162452,0.040139839,0.482943985,0.709298187,0.727665957,8.754940443,
2146,16:22:07:115,5.01E-05,-2.82E-05,0.002880901,0.000283654,0.055228875,0.040111939,0.482887965,0.708407839,0.726285637,8.743396688,
2147,16:22:07:643,2.95E-05,-9.46E-05,0.003078469,0.000245822,0.059338952,0.043061693,0.518543936,0.707805059,0.725690147,8.738677024,
2148,16:22:08:169,3.98E-06,-3.65E-05,0.003166712,0.000372409,0.058412464,0.042458236,0.510491825,0.708589715,0.72686946,8.739433174,
2149,16:22:08:696,0.000110253,-8.39E-05,0.003028421,0.00026795,0.057933219,0.042185079,0.506773865,0.709752824,0.728167348,8.747552307,
2150,16:22:09:222,9.16E-05,4.78E-05,0.003049531,0.000298644,0.058566054,0.042477836,0.511346883,0.708705093,0.725297894,8.731113837,
2151,16:22:09:749,5.27E-05,2.97E-05,0.003145362,0.00028056,0.058611531,0.042612652,0.513251455,0.709300268,0.727035304,8.756834185,
2152,16:22:10:276,-7.55E-05,-1.56E-05,0.002929755,0.000246774,0.057729935,0.041794948,0.504012097,0.707147887,0.723973592,8.730515596,
2153,16:22:10:802,-4.22E-05,-2.01E-05,0.00312425,0.000356466,0.058297831,0.042409717,0.509300908,0.709567276,0.727466469,8.736189681,
2154,16:22:11:328,0.000130374,3.73E-05,0.002949915,0.000326246,0.056355633,0.040870041,0.492293155,0.708087541,0.725216612,8.735473811,
2155,16:22:11:855,-2.99E-05,1.83E-06,0.003026524,0.00021846,0.056431666,0.04101395,0.493816166,0.709404987,0.726789632,8.750692676,
2156,16:22:12:381,-1.61E-05,-6.63E-05,0.002911257,0.000295075,0.056233268,0.040728062,0.491143951,0.706403678,0.724269878,8.734046058,
2157,16:22:12:907,0.000102205,-5.77E-05,0.003098157,0.00029222,0.057979151,0.042073734,0.506480258,0.707894618,0.725670056,8.735558365,
2158,16:22:13:434,8.00E-05,5.64E-06,0.003147972,0.000296503,0.059272383,0.043026537,0.517925524,0.70865386,0.725912047,8.738058048,
2159,16:22:13:962,-7.55E-07,2.71E-05,0.003180945,0.000310303,0.059802087,0.043449923,0.523850275,0.708529322,0.726561991,8.759732321,
2160,16:22:14:487,0.00013203,-3.15E-05,0.003110966,0.000369791,0.059595422,0.043094458,0.520547507,0.705233651,0.723116925,8.734689532,
2161,16:22:15:015,-5.23E-05,-6.27E-05,0.003191858,0.000273898,0.060478696,0.044011081,0.528899868,0.709671617,0.727712134,8.745225989,
2162,16:22:15:541,-3.93E-05,-0.000110559,0.003240965,0.00035361,0.063278219,0.045903103,0.552254875,0.707350119,0.725417118,8.727408685,
2163,16:22:16:068,2.29E-05,7.76E-05,0.003468267,0.000303641,0.065523434,0.0475546,0.573003766,0.708984478,0.725764773,8.745020429,
2164,16:22:16:595,3.29E-05,-3.60E-05,0.003406335,0.00025867,0.063704678,0.046137013,0.555651188,0.707657804,0.724232733,8.722298037,
2165,16:22:17:121,2.20E-05,-8.13E-05,0.003446673,0.000323866,0.063277008,0.04583105,0.553044389,0.706170875,0.724292297,8.740052759,
2166,16:22:17:648,3.74E-06,-8.17E-06,0.003314512,0.000269377,0.063762086,0.04627614,0.557767321,0.708295903,0.725762645,8.747632931,
2167,16:22:18:174,8.37E-05,-1.13E-05,0.003358643,0.000338619,0.061870814,0.044906065,0.540826134,0.708076973,0.72580369,8.741215817,
2168,16:22:18:700,1.06E-05,2.35E-05,0.003260656,0.000247726,0.062352241,0.045237583,0.544802466,0.708854316,0.725516561,8.737496203,
2169,16:22:19:227,5.63E-05,-2.01E-05,0.003126148,0.000295551,0.060343967,0.043778621,0.526927195,0.708283008,0.725484637,8.732060841,
2170,16:22:19:753,2.10E-05,-8.22E-05,0.003083213,0.000355276,0.058261799,0.042471621,0.51042502,0.709437614,0.728978881,8.760886699,
2171,16:22:20:281,4.99E-05,-5.55E-06,0.002979324,0.00025296,0.057902518,0.042049603,0.505600149,0.70934377,0.726213711,8.731919832,
2172,16:22:20:806,-8.09E-06,-3.91E-05,0.003046448,0.000200378,0.058545493,0.042419277,0.511209307,0.70777278,0.724552395,8.731830211,
2173,16:22:21:334,2.56E-06,-3.25E-05,0.003007786,0.000230119,0.058049503,0.042215904,0.508720914,0.708946909,0.727239702,8.763570463,
2174,16:22:21:861,3.71E-05,6.73E-05,0.003213446,0.000276278,0.059620558,0.043172669,0.520245268,0.708127022,0.724123867,8.725937628,
2175,16:22:22:387,-2.32E-05,5.04E-05,0.002961062,0.00024606,0.058297831,0.042243384,0.508933875,0.708458572,0.72461331,8.729893855,
2176,16:22:22:914,-7.70E-05,-0.000123654,0.003066609,0.000205375,0.058126873,0.042387968,0.508861494,0.710563002,0.72923187,8.754324317,
2177,16:22:23:440,6.58E-06,-0.000125559,0.003203482,0.000363604,0.059635543,0.043269783,0.520714218,0.706929304,0.72557037,8.731608563,
2178,16:22:23:967,-5.73E-06,-9.39E-05,0.003160781,0.000337905,0.060638605,0.043809677,0.528368032,0.705161092,0.722471713,8.713393632,
2179,16:22:24:493,6.13E-05,3.97E-06,0.003193756,0.00024725,0.060925825,0.044043577,0.531182314,0.706865849,0.722904898,8.718508337,
2180,16:22:25:019,7.10E-05,-5.29E-05,0.002998536,0.000249391,0.058366996,0.042212319,0.509452877,0.706142791,0.723222405,8.728440919,
2181,16:22:25:546,-2.84E-05,-5.20E-05,0.003115236,0.000381689,0.058189981,0.042077557,0.50750729,0.705420983,0.723106552,8.721557905,
2182,16:22:26:072,1.96E-05,-2.65E-05,0.003026761,0.000209181,0.058277759,0.042204434,0.508528903,0.707717487,0.724194517,8.725951529,
2183,16:22:26:600,-5.25E-06,-4.01E-05,0.003077758,0.000191813,0.058513565,0.042529226,0.511802696,0.709433386,0.726826788,8.74673589,
2184,16:22:27:125,9.49E-05,-3.48E-05,0.003130655,0.000214416,0.059184761,0.043024385,0.518030516,0.709224976,0.726950383,8.752768582,
2185,16:22:27:653,-9.83E-05,-3.08E-05,0.003210362,0.000250581,0.060540141,0.043848139,0.528173791,0.707622396,0.724282072,8.724356835,
2186,16:22:28:180,7.71E-05,-9.06E-05,0.003192569,0.000274612,0.059854546,0.043459972,0.522540806,0.708419469,0.726093091,8.730177473,
2187,16:22:28:706,-4.07E-06,-2.36E-05,0.003105511,0.000267236,0.059725217,0.043263085,0.521632572,0.70724756,0.724368821,8.733874847,
2188,16:22:29:233,5.32E-05,-1.56E-05,0.002927621,0.000242967,0.056422011,0.040809668,0.492722677,0.706372003,0.723293397,8.732809618,
2189,16:22:29:759,3.74E-05,-2.58E-05,0.003076809,0.000249867,0.057557139,0.041763659,0.502621271,0.708533211,0.725603446,8.73256173,
2190,16:22:30:286,2.62E-05,-7.13E-05,0.003101715,0.000362415,0.057576713,0.041771541,0.502864167,0.707165998,0.725493665,8.733811632,
2191,16:22:30:812,7.24E-05,-4.01E-05,0.003092701,0.000345996,0.058941056,0.042798652,0.515362069,0.707856011,0.726126316,8.743685693,
2192,16:22:31:340,5.44E-05,-0.000130559,0.003187113,0.000337429,0.059771629,0.043295379,0.521474125,0.706161954,0.724346646,8.72444232,
2193,16:22:31:865,-9.07E-05,-2.89E-05,0.003402064,0.000319107,0.063644125,0.046126956,0.556218994,0.707157752,0.724763778,8.739518288,
2194,16:22:32:393,8.80E-05,-7.01E-05,0.003378099,0.000354086,0.064625772,0.046871179,0.564932981,0.707033143,0.7252707,8.7416052,
2195,16:22:32:919,2.41E-05,-5.60E-05,0.003445012,0.000339571,0.065183049,0.047289641,0.568928,0.708031763,0.725489866,8.728158792,
2196,16:22:33:444,-1.92E-05,-6.50E-06,0.003319969,0.000278657,0.064093273,0.04648283,0.559185939,0.708695048,0.725237277,8.724565257,
2197,16:22:33:972,8.18E-05,8.76E-05,0.003277026,0.000203233,0.061452324,0.044733652,0.537547585,0.711680877,0.727940756,8.747392221,
2198,16:22:34:499,5.46E-05,-3.34E-05,0.003255437,0.000271043,0.061331508,0.044570352,0.535497995,0.709589368,0.726712156,8.731205406,
2199,16:22:35:026,3.43E-05,-0.000166034,0.003198975,0.00016707,0.059996463,0.043433894,0.524074408,0.706126376,0.7239409,8.735088345,
2200,16:22:35:552,0.000139132,8.02E-06,0.003273705,0.00028175,0.061617471,0.044588761,0.538269633,0.706714986,0.723638282,8.735665725,
2201,16:22:36:078,4.87E-05,1.23E-05,0.003374777,0.000257481,0.062716794,0.045473253,0.548229212,0.708092612,0.725057034,8.741346247,
2202,16:22:36:605,5.11E-05,-2.15E-05,0.00325947,0.000389542,0.063216085,0.045724535,0.551568278,0.705932284,0.723305382,8.725125486,
2203,16:22:37:131,4.82E-05,-1.10E-05,0.003393285,0.000236067,0.065648408,0.047545745,0.57277987,0.707968697,0.724248255,8.724962138,
2204,16:22:37:657,-7.86E-06,-1.41E-05,0.003308581,0.000356704,0.062884086,0.045540494,0.548931993,0.706892967,0.724197441,8.729267216,
2205,16:22:38:184,7.06E-06,8.26E-06,0.00337454,0.000270805,0.063461276,0.046101097,0.555013544,0.709170847,0.726444528,8.745704071,
2206,16:22:38:710,-6.73E-05,-0.000125321,0.003249031,0.000331243,0.061863547,0.044661443,0.540225293,0.703672231,0.721934729,8.73253026,
2207,16:22:39:237,-2.49E-05,-9.03E-05,0.003226968,0.000352896,0.062746371,0.045506035,0.547551628,0.707371328,0.725237724,8.726427,
2208,16:22:39:765,4.59E-05,-7.49E-08,0.003409894,0.000214654,0.063921488,0.046293861,0.55895343,0.707342963,0.724230038,8.744374537,
2209,16:22:40:291,-1.40E-05,2.31E-06,0.003480606,0.000257005,0.065776795,0.0476647,0.574764773,0.707807549,0.724643096,8.738108575,
2210,16:22:40:818,6.36E-05,-1.27E-05,0.003541593,0.000312445,0.066423588,0.048116716,0.579789412,0.707508207,0.724392003,8.728667511,
2211,16:22:41:344,4.21E-05,-1.15E-05,0.003421284,0.000359321,0.066030461,0.047949341,0.577389386,0.708325982,0.726170011,8.744288221,
2212,16:22:41:871,4.69E-06,-0.000134844,0.003562239,0.00033505,0.065636759,0.047718079,0.573759186,0.708341157,0.727002368,8.741430806,
2213,16:22:42:397,7.55E-05,-1.41E-05,0.003431961,0.000284368,0.064089638,0.046446423,0.559188675,0.708055048,0.724710336,8.725102733,
2214,16:22:42:924,1.56E-05,1.33E-05,0.003362439,0.000380262,0.063287903,0.045815012,0.552677021,0.706583267,0.723914197,8.732743394,
2215,16:22:43:450,5.51E-05,-7.93E-06,0.003379285,0.000328625,0.064444686,0.046782284,0.563593744,0.708209019,0.72592927,8.745387408,
2216,16:22:43:976,-7.58E-05,-4.25E-05,0.003450944,0.000328387,0.065280567,0.047339744,0.570353778,0.707547397,0.725173599,8.736961124,
2217,16:22:44:503,1.94E-05,-6.87E-05,0.003525693,0.000336478,0.065306525,0.047449537,0.571189864,0.70825452,0.72656656,8.746290853,
2218,16:22:45:031,1.14E-06,-4.13E-05,0.003532101,0.000230595,0.066023421,0.047963467,0.57750293,0.709016871,0.726461407,8.746940423,
2219,16:22:45:556,-4.74E-05,-2.91E-05,0.003354372,0.000290316,0.063884179,0.046178438,0.558039001,0.705643343,0.722846232,8.735167493,
2220,16:22:46:084,-6.91E-06,-0.000127464,0.003486064,0.000251057,0.064187294,0.046593019,0.561019534,0.707806447,0.725891621,8.74035185,
2221,16:22:46:610,-4.81E-05,-1.84E-05,0.003539695,0.000331481,0.065699129,0.047724303,0.574625614,0.708571025,0.726406929,8.746320059,
2222,16:22:47:137,9.23E-05,2.75E-05,0.003477284,0.000253674,0.066845535,0.048410108,0.583408557,0.70806432,0.724208544,8.727711631,
2223,16:22:47:664,3.29E-05,-6.27E-05,0.003681617,0.000304355,0.071119547,0.051522276,0.620758163,0.707354556,0.724446061,8.728376194,
2224,16:22:48:190,-8.33E-06,-1.08E-05,0.003744752,0.000276516,0.069667264,0.050437448,0.608763328,0.707021992,0.723976305,8.738154674,
2225,16:22:48:717,1.08E-05,-3.34E-05,0.0035817,0.00028413,0.068411224,0.049564388,0.598461678,0.706878199,0.724506673,8.74800429,
2226,16:22:49:243,7.77E-06,2.45E-05,0.003673547,0.00023916,0.067489379,0.048865095,0.589788897,0.707509845,0.724041261,8.738988412,
2227,16:22:49:769,6.34E-05,-2.25E-05,0.003556544,0.000289364,0.066720658,0.048411545,0.582914355,0.708412306,0.725585551,8.736639833,
2228,16:22:50:296,6.62E-05,-4.63E-05,0.003633437,0.000269377,0.067528207,0.048786254,0.589656007,0.705483398,0.722457417,8.731995618,
2229,16:22:50:822,1.61E-06,-6.56E-05,0.003380709,0.00027485,0.065713206,0.047634541,0.574009515,0.707482801,0.724885363,8.735070952,
2230,16:22:51:350,4.30E-05,-3.72E-05,0.003500065,0.000207992,0.064583588,0.04673173,0.563700039,0.707104906,0.723585219,8.728224243,
2231,16:22:51:875,2.29E-05,1.49E-05,0.003627978,0.000273422,0.068676011,0.049653363,0.600457987,0.706066999,0.723008841,8.743344024,
2232,16:22:52:401,-2.58E-05,3.97E-06,0.003601872,0.000319583,0.069112209,0.050095236,0.603853171,0.707763171,0.724839164,8.737286543,
2233,16:22:52:929,-2.18E-05,-3.96E-05,0.003708437,0.000156126,0.06937499,0.050354644,0.606333862,0.70920846,0.725832819,8.739948876,
2234,16:22:53:456,-2.65E-06,-2.98E-05,0.003585259,0.000281988,0.067139019,0.048697356,0.586431539,0.708231419,0.725321227,8.734586021,
2235,16:22:53:983,1.94E-05,-6.51E-05,0.003531389,0.000106167,0.066232226,0.047970411,0.578824881,0.70773501,0.724275985,8.739323948,
2236,16:22:54:509,-6.67E-06,3.28E-05,0.003414165,0.000177063,0.065549398,0.047323682,0.572026496,0.706380086,0.721954489,8.726647605,
2237,16:22:55:036,5.70E-05,-2.13E-05,0.003483691,0.000269615,0.064403964,0.046667283,0.562656047,0.707524833,0.72460265,8.73635737,
2238,16:22:55:562,1.56E-05,-3.88E-06,0.003377625,0.000281274,0.064419719,0.046715438,0.56254436,0.708322361,0.725172951,8.732486979,
2239,16:22:56:088,6.15E-05,-3.01E-05,0.003716032,0.000274136,0.068154519,0.049178362,0.594554877,0.705081243,0.721571556,8.72363105,
2240,16:22:56:615,-9.66E-05,-5.39E-05,0.00380623,0.000339809,0.072276577,0.052308515,0.631119978,0.706411382,0.723727057,8.732012502,
2241,16:22:57:141,9.65E-05,-9.39E-05,0.003877345,0.000377882,0.072432343,0.05256777,0.632695924,0.707758936,0.725749958,8.734991869,
2242,16:22:57:667,6.93E-05,3.11E-05,0.003805281,0.000278181,0.073134798,0.053043484,0.638624555,0.708939509,0.725283794,8.732157227,
2243,16:22:58:194,-6.84E-05,-6.17E-05,0.003796498,0.000212037,0.071552338,0.05191088,0.625651949,0.708268559,0.725495234,8.743976358,
2244,16:22:58:722,0.00011049,-7.41E-05,0.003611365,0.000298644,0.068389121,0.049402527,0.596883166,0.705205661,0.722374062,8.727750252,
2245,16:22:59:248,1.25E-05,-6.41E-05,0.003524507,0.000301023,0.065594291,0.047492375,0.572640719,0.706705965,0.724032141,8.730039044,
2246,16:22:59:775,-4.34E-05,6.99E-05,0.003529016,0.000208706,0.066791598,0.04850473,0.584173563,0.709890974,0.726210056,8.7462133,
2247,16:23:00:302,0.000125639,-5.51E-05,0.003566037,0.000334812,0.067134895,0.048593611,0.586423857,0.706225871,0.723820468,8.735008148,
2248,16:23:00:828,-2.13E-05,-5.25E-05,0.003562714,0.000324104,0.066839704,0.048473348,0.583794228,0.707698723,0.725217872,8.734243135,
2249,16:23:01:354,-1.31E-05,-3.84E-05,0.003593803,0.000300072,0.066302161,0.04798358,0.578831928,0.706630946,0.723710644,8.730212055,
2250,16:23:01:881,4.59E-05,5.87E-05,0.003646965,0.000226074,0.067448853,0.048890258,0.589676001,0.708517959,0.724849362,8.742565292,
2251,16:23:02:407,1.98E-05,-3.58E-05,0.00373692,0.00035599,0.069306918,0.050314325,0.605922562,0.708122245,0.725963964,8.7425986,
2252,16:23:02:934,7.97E-05,4.54E-05,0.003673547,0.000202996,0.068822037,0.049826059,0.601397127,0.707878629,0.723984072,8.738438314,
2253,16:23:03:460,-6.73E-05,6.14E-05,0.003733122,0.000382641,0.069098841,0.050047489,0.603100124,0.707707819,0.7242884,8.728078789,
2254,16:23:03:986,-2.82E-07,3.71E-05,0.003653848,0.000286033,0.069358214,0.050194096,0.605734918,0.707264856,0.723693599,8.733427244,
2255,16:23:04:513,-8.93E-05,-5.98E-05,0.003745227,0.000210133,0.071266384,0.051582955,0.621753742,0.707438308,0.723804867,8.724362176,
2256,16:23:05:041,-4.88E-05,-8.96E-05,0.003709861,0.000210847,0.068565715,0.049667034,0.59898179,0.707209709,0.724371264,8.735879013,
2257,16:23:05:567,-0.000106308,-4.27E-05,0.003587633,0.000305306,0.066941026,0.048624997,0.585019419,0.708827834,0.726385592,8.73932551,
2258,16:23:06:094,2.95E-05,-4.70E-05,0.003657408,0.000196334,0.069001866,0.049972874,0.602330762,0.707780447,0.724224961,8.729195294,
2259,16:23:06:620,1.79E-05,-9.10E-05,0.003659069,0.000258908,0.069083285,0.050055166,0.604221757,0.7066998,0.724562625,8.74628003,
2260,16:23:07:147,5.08E-05,-1.41E-05,0.003595227,0.000259622,0.067172497,0.048736173,0.587428139,0.708276444,0.725537608,8.745069256,
2261,16:23:07:674,1.56E-05,3.02E-05,0.003432673,0.000334574,0.065214826,0.047175541,0.568855628,0.706962348,0.723386755,8.722796049,
2262,16:23:08:200,1.37E-05,2.09E-05,0.00347064,0.000288888,0.064695111,0.046872616,0.565215329,0.707686149,0.724515582,8.73660028,
2263,16:23:08:726,7.88E-05,1.97E-05,0.00346186,0.000297216,0.063928029,0.046424867,0.557941568,0.709627543,0.726205192,8.727651649,
2264,16:23:09:253,6.29E-05,-3.63E-05,0.003204905,0.000271757,0.062115012,0.045011058,0.542650319,0.707351402,0.724640573,8.73621856,
2265,16:23:09:779,4.80E-05,2.66E-05,0.003393047,0.000235829,0.063656235,0.046225133,0.555410782,0.710128017,0.72616818,8.725159126,
2266,16:23:10:306,-2.32E-05,1.61E-05,0.003336815,0.000373837,0.063099182,0.045766182,0.551902285,0.707436795,0.725305469,8.746583795,
2267,16:23:10:832,6.05E-05,-4.82E-05,0.003331595,0.000225598,0.062250218,0.045261267,0.54459054,0.709431929,0.727086083,8.748411744,
2268,16:23:11:360,3.31E-05,-1.50E-06,0.003393285,0.00023226,0.064455109,0.046627755,0.560632702,0.708336304,0.723414412,8.698033594,
2269,16:23:11:885,3.92E-05,-9.63E-05,0.003397793,0.000318631,0.064707719,0.047042281,0.566887264,0.707926944,0.726996439,8.760736288,
2270,16:23:12:413,2.84E-05,-4.63E-05,0.003496742,0.000332194,0.06629609,0.048128929,0.578775249,0.708587128,0.725969337,8.730156573,
2271,16:23:12:940,-5.02E-06,-8.75E-05,0.003489861,0.000270091,0.065780193,0.047652732,0.574372718,0.707015149,0.724423724,8.731697103,
2272,16:23:13:466,-2.49E-05,-2.56E-05,0.003599024,0.000288175,0.066499608,0.048086543,0.581175719,0.70584592,0.723110174,8.739536021,
2273,16:23:13:993,4.54E-05,2.80E-05,0.003570783,0.00028294,0.067652225,0.049002901,0.590635469,0.70792414,0.724335397,8.730466278,
2274,16:23:14:519,3.88E-05,-5.87E-05,0.00351098,0.000247488,0.06655353,0.048265916,0.580721528,0.708445113,0.725219473,8.725630761,
2275,16:23:15:046,0.000101969,8.87E-05,0.003519286,0.000330053,0.065802523,0.047586671,0.574175817,0.707176764,0.723173968,8.725741733,
2276,16:23:15:572,3.05E-05,8.97E-06,0.003599499,0.000242967,0.067291377,0.048721317,0.587507175,0.707683987,0.724035072,8.730794393,
2277,16:23:16:098,-2.89E-06,-4.34E-05,0.0036154,0.000268426,0.067991107,0.049278091,0.593721463,0.707777356,0.724772604,8.732340048,
2278,16:23:16:625,-4.24E-05,-1.27E-05,0.003750449,0.000253436,0.071723073,0.051946869,0.626130801,0.707809464,0.724269992,8.72983793,
2279,16:23:17:151,1.56E-05,-2.10E-05,0.003719118,0.000296503,0.07046427,0.050961072,0.614871279,0.706603806,0.723218611,8.726000802,
2280,16:23:17:679,7.62E-05,-3.88E-06,0.003681379,0.000233926,0.070339667,0.050930333,0.613392583,0.708142358,0.724062763,8.720436315,
2281,16:23:18:204,4.89E-05,-8.08E-05,0.003926393,0.000204423,0.071779991,0.052104758,0.628003468,0.708351777,0.725895303,8.749004565,
2282,16:23:18:732,6.05E-05,2.99E-05,0.003796735,0.000336002,0.072126676,0.052266272,0.630015958,0.707860649,0.724645514,8.734853654,
2283,16:23:19:259,-7.13E-05,-8.37E-05,0.00369111,0.00029674,0.071090377,0.051481985,0.621253989,0.706534597,0.724176561,8.738932262,
2284,16:23:19:785,0.000109543,6.83E-06,0.003892509,0.000313159,0.072673582,0.052642678,0.633724749,0.708152985,0.724371584,8.720152901,
2285,16:23:20:312,1.56E-05,-3.63E-05,0.003968808,0.000292695,0.074136113,0.053688614,0.647257937,0.707358801,0.724189754,8.730669939,
2286,16:23:20:838,-8.07E-05,-4.56E-05,0.003906489,0.000310065,0.074335324,0.053890767,0.648678195,0.708140575,0.724968489,8.726378825,
2287,16:23:21:365,2.56E-06,-4.17E-05,0.003923549,0.000294837,0.074362392,0.053786921,0.649192168,0.706471659,0.72330811,8.730114108,
2288,16:23:21:891,-1.33E-05,-9.20E-05,0.003911465,0.000347423,0.0735643,0.053351701,0.642335381,0.707617701,0.725239019,8.731618151,
2289,16:23:22:417,-1.64E-05,-3.79E-05,0.003768963,0.000232022,0.071341269,0.051764056,0.623896612,0.708375174,0.725583626,8.745241354,
2290,16:23:22:944,0.000111437,2.97E-05,0.003743328,0.00022536,0.071587358,0.051795722,0.625202598,0.707424093,0.723531694,8.733421882,
2291,16:23:23:470,-2.04E-05,-3.08E-05,0.003588107,0.000294361,0.069574612,0.050267767,0.60677442,0.706008766,0.722501581,8.721204492,
2292,16:23:23:998,3.83E-05,2.47E-05,0.003749737,0.000321249,0.069639054,0.050628764,0.608452236,0.710069298,0.727016822,8.73722718,
2293,16:23:24:525,-1.92E-05,-9.98E-05,0.003807892,0.000234877,0.07202132,0.052183472,0.629510436,0.707078665,0.724555897,8.740612328,
2294,16:23:25:051,9.46E-05,2.99E-05,0.003762554,0.000351231,0.070631,0.051197355,0.61688322,0.707988073,0.724856715,8.733887653,
2295,16:23:25:578,-2.75E-05,-5.31E-06,0.003592854,0.000277943,0.067964157,0.049220794,0.593798186,0.707303164,0.72421694,8.736931528,
2296,16:23:26:105,-8.09E-06,8.85E-05,0.00365005,0.000238446,0.068448144,0.049612352,0.598553084,0.708589309,0.724816614,8.744621101,
2297,16:23:26:631,1.51E-05,-9.58E-05,0.003737869,0.000339809,0.070718879,0.051068183,0.616542498,0.705035564,0.722129414,8.718216504,
2298,16:23:27:157,6.32E-05,-5.32E-05,0.003586683,0.000288888,0.068130722,0.04933731,0.59486292,0.707027081,0.724156577,8.731199451,
2299,16:23:27:684,-7.08E-05,6.54E-05,0.003564375,0.000375265,0.067789366,0.04912107,0.592273205,0.707706133,0.724613212,8.736963305,
2300,16:23:28:210,-6.04E-05,3.21E-05,0.003544441,0.000307686,0.068928959,0.049889388,0.602428493,0.706913669,0.723779803,8.739846149,
2301,16:23:28:736,5.20E-05,5.37E-05,0.003750212,0.000293171,0.069672614,0.050466011,0.608343805,0.708069786,0.72433067,8.731462324,
2302,16:23:29:263,-6.20E-06,-3.89E-05,0.00363676,0.000282464,0.068535592,0.049716202,0.598436975,0.708393259,0.725407048,8.731769241,
2303,16:23:29:789,2.09E-06,-2.13E-05,0.003550136,0.000343854,0.067941821,0.049246685,0.593466676,0.707477289,0.72483611,8.734924496,
2304,16:23:30:317,7.10E-05,-0.000140559,0.003493895,0.000268426,0.066007641,0.047965143,0.576292241,0.708815635,0.726660469,8.730689852,
2305,16:23:30:842,7.31E-05,-4.15E-05,0.003435046,0.000173494,0.065285662,0.047241219,0.570455435,0.706921629,0.723607879,8.737836455,
2306,16:23:31:370,2.48E-05,-6.51E-05,0.003474199,0.000279133,0.066086544,0.047853334,0.576975002,0.706890116,0.724101032,8.730597325,
2307,16:23:31:897,-1.24E-05,-5.29E-05,0.003381895,0.000302689,0.063592537,0.046008918,0.555224135,0.706156601,0.723495569,8.730963799,
2308,16:23:32:424,5.63E-05,-2.96E-05,0.003598787,0.000266998,0.06700148,0.048620924,0.585633154,0.708411386,0.7256694,8.740600226,
2309,16:23:32:950,-5.68E-05,-8.06E-05,0.003542542,0.000273422,0.067728197,0.049081759,0.591880022,0.707075992,0.724687228,8.739048915,
2310,16:23:33:476,-3.72E-05,-4.37E-05,0.003830905,0.00029674,0.069384471,0.050227691,0.605166889,0.707230222,0.723903926,8.721935577,
2311,16:23:34:003,5.25E-05,-5.06E-05,0.003591192,0.000268902,0.067653681,0.049082958,0.591073282,0.708239762,0.72550313,8.736749738,
2312,16:23:34:531,2.43E-05,-2.94E-05,0.003674971,0.000295789,0.068493082,0.049645209,0.598617628,0.707488822,0.724820775,8.739826175,
2313,16:23:35:056,1.42E-05,-2.65E-05,0.003615162,0.00023797,0.067969741,0.049253158,0.593916207,0.707726173,0.724633599,8.737950113,
2314,16:23:35:584,2.55E-05,-1.67E-05,0.003647677,0.000279847,0.068805271,0.049765372,0.600550635,0.706655764,0.723278482,8.728264942,
2315,16:23:36:110,4.92E-05,6.61E-05,0.003521422,0.000353134,0.067821166,0.049156308,0.592234734,0.708208984,0.724793023,8.732299479,
2316,16:23:36:637,3.45E-05,1.83E-06,0.003757332,0.000292695,0.070687962,0.051215097,0.617540668,0.707673633,0.724523598,8.736150365,
2317,16:23:37:164,5.06E-05,-0.00010032,0.003577665,0.000331719,0.067715817,0.049117475,0.592997593,0.706477015,0.725347144,8.757150342,
2318,16:23:37:690,2.27E-05,1.28E-05,0.00345308,0.000275088,0.065886264,0.047661588,0.575304122,0.706825385,0.723391879,8.731776337,
2319,16:23:38:217,4.21E-05,-3.44E-05,0.003609229,0.000323152,0.068305328,0.049630579,0.596811307,0.709124073,0.726598937,8.737404866,
2320,16:23:38:743,3.74E-05,-4.48E-05,0.003612077,0.000249867,0.06755466,0.048942983,0.590144876,0.707446664,0.724494555,8.735813032,
2321,16:23:39:269,-3.51E-05,1.18E-05,0.003750212,0.000192527,0.071139481,0.051564967,0.621458665,0.708646232,0.724843174,8.735777356,
2322,16:23:39:796,-4.48E-05,-6.27E-05,0.003649338,0.00029674,0.070610553,0.051205986,0.616438993,0.70803632,0.725188854,8.730125556,
2323,16:23:40:322,-0.000100865,7.33E-05,0.003701316,0.000339333,0.069593336,0.050360884,0.607573897,0.707338693,0.723645207,8.730345873,
2324,16:23:40:850,-3.96E-05,-8.98E-05,0.003669512,0.000225836,0.070858503,0.051281992,0.618194712,0.707027214,0.7237239,8.724354693,
2325,16:23:41:377,9.90E-06,-1.15E-05,0.003628216,0.000260574,0.068583206,0.04960204,0.598184103,0.707020678,0.723238858,8.722020142,
2326,16:23:41:903,6.34E-05,3.66E-05,0.003716032,0.000247488,0.070301218,0.050827079,0.613984606,0.706797827,0.72299002,8.733626891,
2327,16:23:42:430,-9.51E-06,-4.36E-06,0.003766352,0.000261764,0.069506284,0.050330644,0.607401124,0.707264689,0.724116462,8.738794404,
2328,16:23:42:957,9.90E-06,5.64E-06,0.003664528,0.000264381,0.069427262,0.050371445,0.606764814,0.708679018,0.725528315,8.739575716,
2329,16:23:43:483,8.71E-06,0.00010923,0.003744752,0.000302927,0.070410484,0.051004059,0.615080516,0.708352843,0.724381592,8.735638191,
