Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9)
140,16:20:22:748,-6.58E-06,1.48005E-05,0.006011069,0.000269602,0.112503134,0.082035613,0.988902866,0.710776392,7.2918513839761767e-001,8.7900028501231198e+000
141,16:20:23:275,3.48165E-05,-1.80E-05,0.006145616,0.000330039,0.114104908,0.083077686,1.001589189,0.709836861,7.2808161975152386e-001,8.7777923254197550e+000
142,16:20:23:801,6.93556E-05,-1.92E-05,0.006182163,0.000380248,0.115436488,0.083872256,1.013165768,0.708233183,7.2656624548843929e-001,8.7768242679434305e+000
143,16:20:24:328,-4.16E-05,2.33686E-05,0.006141107,0.000264843,0.116356076,0.084735546,1.021409763,0.710421318,7.2824341112690738e-001,8.7783104827572505e+000
144,16:20:24:855,-5.11E-05,-6.23E-05,0.006247428,0.000340985,0.117466935,0.085612445,1.031911276,0.71006174,7.2882164154961515e-001,8.7846956592122627e+000
145,16:20:25:381,-4.66E-05,-4.45E-05,0.006327889,0.000301723,0.118904181,0.086522482,1.044320929,0.709240711,7.2766559860335878e-001,8.7828780873762682e+000
146,16:20:25:907,8.66256E-05,2.26545E-05,0.006328364,0.000279357,0.118651855,0.086425585,1.04169625,0.710488237,7.2839640565296859e-001,8.7794350233815219e+000
147,16:20:26:434,-3.07E-05,-5.14E-05,0.006201386,0.000277691,0.116746942,0.085061482,1.025250248,0.710218559,7.2859708417940960e-001,8.7818166971150831e+000
148,16:20:26:962,5.20859E-05,-3.85E-05,0.006039543,0.000248663,0.114840022,0.083688614,1.008584485,0.710473836,7.2874083585625882e-001,8.7825173399682122e+000
149,16:20:27:489,-6.29E-05,-7.99E-05,0.006036458,0.000218685,0.113137464,0.08235582,0.993855938,0.709479898,7.2792704153117471e-001,8.7844989792096850e+000
150,16:20:28:015,-0.000117047,1.40865E-05,0.005979986,0.000232722,0.112552039,0.082106951,0.989492639,0.711154127,7.2950211756525296e-001,8.7914234816895966e+000
151,16:20:28:542,7.88186E-05,-5.54E-05,0.006024594,0.000264129,0.112290906,0.081780737,0.986039275,0.709931031,7.2829350065514242e-001,8.7811142419243211e+000
152,16:20:29:069,-0.000137152,-3.28E-05,0.005902875,0.000254374,0.111367786,0.081259381,0.979646131,0.710765228,7.2964888953942364e-001,8.7964946645308757e+000
153,16:20:29:595,2.81926E-05,4.40749E-05,0.005992799,0.000215116,0.112390685,0.081880538,0.988250872,0.710359467,7.2853491174068852e-001,8.7929962567032707e+000
154,16:20:30:121,-1.82E-05,3.1386E-06,0.006124733,0.000273171,0.115151751,0.08382494,1.010908634,0.709974721,7.2795192910875806e-001,8.7789253800997660e+000
155,16:20:30:648,-3.88E-05,-7.85E-05,0.006183824,0.000296251,0.116992847,0.085154765,1.027449036,0.709296883,7.2786300468596710e-001,8.7821526123412905e+000
156,16:20:31:174,-8.18E-05,-1.90E-05,0.0063305,0.000268174,0.117913889,0.08586732,1.035819095,0.709939444,7.2822057723053490e-001,8.7845385078540392e+000
157,16:20:31:702,4.0494E-05,-9.04E-05,0.006440813,0.000274836,0.11799445,0.086040037,1.036383761,0.710567186,7.2918715409888324e-001,8.7833263367905356e+000
158,16:20:32:229,5.00966E-06,-1.16E-05,0.006269501,0.000288875,0.118703609,0.086476107,1.042392886,0.710314672,7.2850444517587309e-001,8.7814759196976251e+000
159,16:20:32:756,-8.18E-05,-0.000116091,0.006370377,0.000397619,0.119653806,0.087085744,1.050962871,0.70871883,7.2781424186004362e-001,8.7833634893239818e+000
160,16:20:33:282,5.89464E-05,1.59905E-05,0.006425176,0.00032409,0.121549682,0.088406117,1.066393334,0.709534597,7.2732495325979674e-001,8.7733124063885537e+000
161,16:20:33:809,0.000101057,8.69171E-05,0.006605732,0.000381676,0.123859971,0.090267209,1.087172043,0.710953135,7.2878435397586705e-001,8.7774285084907273e+000
162,16:20:34:335,-5.93E-05,-4.02E-05,0.006725647,0.00039167,0.125474463,0.091295243,1.101242574,0.709232057,7.2760018846040631e-001,8.7766271212072535e+000
163,16:20:34:862,7.97649E-05,8.83452E-05,0.006757168,0.000352645,0.12668219,0.092215033,1.112150922,0.710161279,7.2792420856922335e-001,8.7790629897662935e+000
164,16:20:35:388,-2.36E-05,4.7169E-05,0.006776603,0.00038001,0.125823879,0.091637741,1.105302897,0.71002956,7.2830167191862116e-001,8.7845241010988531e+000
165,16:20:35:916,5.37419E-05,8.61255E-06,0.006567817,0.00033575,0.122797941,0.089414639,1.078847419,0.709773678,7.2814444697771785e-001,8.7855497211160767e+000
166,16:20:36:443,5.48278E-06,2.12265E-05,0.006402896,0.000437836,0.120052613,0.087510043,1.054611147,0.710281,7.2893076117214983e-001,8.7845746785055816e+000
167,16:20:36:969,-2.76E-05,0.000115241,0.006403846,0.000398809,0.119860041,0.087301902,1.05288878,0.710313739,7.2836536135203733e-001,8.7843185435100626e+000
168,16:20:37:496,-2.91E-05,-1.92E-05,0.006411917,0.000313621,0.121261815,0.088277988,1.065091654,0.709643611,7.2799494892878980e-001,8.7834052144591990e+000
169,16:20:38:023,-1.77E-05,8.5489E-05,0.006532273,0.000384055,0.122206396,0.089149333,1.07387276,0.71121889,7.2949809362447104e-001,8.7873695027377678e+000
170,16:20:38:549,4.00209E-05,1.59905E-05,0.006412629,0.000320283,0.120385775,0.087645406,1.056420381,0.710153241,7.2803789108806349e-001,8.7752924262817693e+000
171,16:20:39:075,-6.68E-07,-9.35E-05,0.006229628,0.000412611,0.117593445,0.085584156,1.031708458,0.7091303,7.2779699718129298e-001,8.7735201495035859e+000
172,16:20:39:602,-1.95E-07,5.99457E-06,0.006159855,0.000390242,0.115693463,0.08421036,1.015591629,0.709543577,7.2787483020223420e-001,8.7782974025721341e+000
173,16:20:40:130,2.86658E-05,2.55106E-05,0.006203759,0.000398095,0.115544589,0.08412131,1.015042264,0.709506574,7.2804197062048759e-001,8.7848533154225912e+000
174,16:20:40:656,6.15487E-05,2.43206E-05,0.006183824,0.000328611,0.115843851,0.084235003,1.016272705,0.709355387,7.2714263243643462e-001,8.7727807589200761e+000
175,16:20:41:183,-1.72E-05,2.18662E-06,0.006321243,0.000361687,0.117051227,0.085393473,1.028582817,0.710887402,7.2953932658190523e-001,8.7874586780860131e+000
