Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9)
496,17:01:50:220,-7.98E-05,8.00E-05,0.004478132,0.000472178,0.085328516,0.062145375,0.745000522,0.711557297,0.728307228,8.730967735
497,17:01:50:748,5.15E-05,-8.59E-06,0.004285399,0.000371991,0.080024364,0.058415342,0.700202749,0.712163652,0.72996946,8.749869576
498,17:01:51:273,3.87E-05,-9.76E-05,0.003992223,0.000342008,0.07665339,0.055728605,0.669473752,0.70936108,0.72702075,8.733778807
499,17:01:51:801,-1.38E-05,7.24E-05,0.004030376,0.000420536,0.07608046,0.055496243,0.665854854,0.711813523,0.729441479,8.751982544
500,17:01:52:328,6.05E-05,9.00E-05,0.004004308,0.000415301,0.077196873,0.056183151,0.674094263,0.711192665,0.727790509,8.732144681
501,17:01:52:854,4.16E-05,-7.76E-05,0.003987483,0.00028609,0.075235059,0.054760731,0.657333434,0.710442615,0.727861874,8.737062797
502,17:01:53:381,1.98E-05,3.32E-06,0.003925636,0.000391504,0.075822624,0.055245919,0.6620143,0.711500124,0.728620511,8.731091972
503,17:01:53:907,6.95E-05,-1.53E-08,0.004040092,0.000371039,0.077973569,0.056644397,0.678407841,0.710778179,0.726456388,8.700484705
504,17:01:54:434,-3.58E-05,-6.22E-05,0.003907865,0.000356523,0.074611084,0.054347334,0.652448372,0.710391607,0.728408314,8.744657449
505,17:01:54:960,5.15E-05,-4.78E-06,0.003978242,0.000305364,0.075315427,0.054838187,0.657999744,0.711153842,0.728113597,8.73658649
506,17:01:55:487,4.82E-05,-2.72E-05,0.003876588,0.000309647,0.071713855,0.052263211,0.627949216,0.710706606,0.728774257,8.756316574
507,17:01:56:013,2.78E-05,-1.34E-05,0.003842705,0.000292991,0.073994379,0.053867775,0.64553628,0.711526003,0.727998201,8.724125919
508,17:01:56:541,7.90E-05,-4.95E-05,0.004041988,0.00035581,0.073967087,0.053815866,0.645375935,0.710449037,0.727565037,8.725177134
509,17:01:57:068,-6.56E-05,-2.36E-05,0.003834413,0.000345577,0.072515073,0.052777537,0.633922658,0.71021309,0.727814706,8.741943324
510,17:01:57:594,1.41E-05,-1.00E-05,0.003780569,0.000361045,0.072221415,0.052601105,0.630548152,0.711192268,0.728331139,8.730764342
511,17:01:58:121,-0.000113925,-4.76E-05,0.003773448,0.000241834,0.071906683,0.052434784,0.627867506,0.712359321,0.729205986,8.731698884
512,17:01:58:648,-7.56E-05,-0.00010788,0.003772261,0.000324162,0.072084468,0.052323918,0.629571054,0.708096558,0.725869523,8.733796239
513,17:01:59:174,-2.07E-05,1.40E-05,0.003839862,0.000276811,0.071787043,0.052231779,0.626706346,0.711136921,0.727593414,8.730076096
514,17:01:59:700,4.65E-05,-4.03E-05,0.003880379,0.000386031,0.075253811,0.05467342,0.657024516,0.709145007,0.726520284,8.730780653
515,17:02:00:227,1.81E-05,-3.07E-05,0.003905258,0.000427913,0.074702037,0.054427162,0.65176185,0.711251167,0.728590072,8.724820331
516,17:02:00:755,-6.26E-05,-2.79E-05,0.003847207,0.00037556,0.074330474,0.054168224,0.649716996,0.711027748,0.728748534,8.740923653
517,17:02:01:281,2.29E-05,2.60E-06,0.003877535,0.000398405,0.074429934,0.05426078,0.650310621,0.711557184,0.729018247,8.737218822
518,17:02:01:808,5.20E-05,-4.05E-05,0.004011181,0.000387934,0.076417353,0.05567093,0.667632221,0.710875421,0.72851163,8.736657302
519,17:02:02:335,-2.12E-05,-4.36E-05,0.003975635,0.00040364,0.075182214,0.054675825,0.65658144,0.709634556,0.727244148,8.733201704
520,17:02:02:861,-1.69E-05,4.45E-05,0.003828489,0.000307029,0.072337457,0.052448943,0.630731648,0.709180685,0.72505926,8.719295305
521,17:02:03:388,-5.05E-05,-2.74E-05,0.003816175,0.00043886,0.071913736,0.05226873,0.628730081,0.708650479,0.726825403,8.742837167
522,17:02:03:914,-3.72E-05,-4.54E-06,0.003738555,0.000368421,0.07211025,0.052449183,0.629853411,0.710070422,0.727347119,8.734589154
523,17:02:04:440,-5.10E-05,-2.00E-05,0.003872086,0.000332014,0.073332749,0.053309418,0.640324776,0.709911123,0.7269524,8.731771065
524,17:02:04:967,5.83E-06,4.07E-05,0.003868058,0.000339391,0.074539157,0.05427809,0.650904513,0.711541874,0.728182243,8.732383661
525,17:02:05:493,6.26E-05,-2.03E-05,0.003896728,0.000293704,0.075089194,0.054603192,0.655803826,0.710298205,0.727177758,8.73366443
526,17:02:06:021,1.08E-05,-4.22E-05,0.003777246,0.000374846,0.072126547,0.052534381,0.631045023,0.71013854,0.728364012,8.749136713
527,17:02:06:548,-3.63E-05,-7.79E-05,0.003614186,0.000319879,0.069588345,0.050466528,0.608035942,0.707470538,0.72521523,8.737611747
528,17:02:07:074,-4.81E-05,4.17E-05,0.003513325,0.000327017,0.067769525,0.049311301,0.591824206,0.710913512,0.727632385,8.732895898
529,17:02:07:601,-6.54E-05,-2.53E-05,0.003379967,0.000260155,0.063980166,0.046685587,0.558492359,0.712811136,0.729688436,8.729148281
530,17:02:08:127,8.67E-06,-5.17E-05,0.00339539,0.000258489,0.063447777,0.0462414,0.554629183,0.711202278,0.728810401,8.741506935
531,17:02:08:654,-9.29E-05,-0.000125499,0.00333536,0.000306791,0.06340946,0.046150192,0.552975774,0.710135522,0.727812411,8.720714113
532,17:02:09:180,-2.42E-05,1.43E-05,0.003345326,0.000326303,0.064396342,0.046951476,0.563428198,0.711355692,0.729101592,8.749382027
533,17:02:09:707,-1.64E-05,-8.84E-05,0.003482475,0.000330586,0.065354581,0.047492571,0.570667054,0.708839576,0.726690782,8.731860059
534,17:02:10:233,-1.00E-05,6.29E-05,0.003295026,0.000266341,0.063203592,0.046084604,0.553310102,0.711967952,0.729145331,8.754409084
535,17:02:10:759,-3.32E-05,-4.30E-06,0.003212939,0.000275383,0.062061286,0.045195999,0.54257404,0.710885448,0.728247871,8.742552316
536,17:02:11:286,-5.48E-05,-5.10E-05,0.003413424,0.000364138,0.064465883,0.046889908,0.563393824,0.709264018,0.727360051,8.739410665
537,17:02:11:814,-6.19E-05,-0.000101689,0.003410102,0.000229462,0.065059717,0.047275667,0.56831569,0.709142368,0.726650364,8.735293034
538,17:02:12:341,4.30E-05,-2.84E-05,0.003534446,0.000350099,0.067581489,0.049094888,0.590177783,0.709040984,0.726454671,8.732831887
539,17:02:12:867,-6.48E-06,7.59E-05,0.003478916,0.000288946,0.067932355,0.049312979,0.592694594,0.710072846,0.725912983,8.72477615
540,17:02:13:393,-2.61E-05,-9.05E-05,0.003523767,0.000349147,0.067123374,0.048886908,0.587184458,0.70971374,0.728314217,8.74783879
541,17:02:13:920,-2.21E-05,7.52E-05,0.003550583,0.000330348,0.068335782,0.049836109,0.596679316,0.712857218,0.729282773,8.731579476
542,17:02:14:447,7.16E-05,-9.69E-05,0.003640767,0.000350337,0.068929319,0.050101854,0.601693715,0.709076067,0.726858389,8.729140561
543,17:02:14:973,2.62E-05,-4.74E-05,0.003451152,0.000297274,0.067004096,0.048878522,0.586242788,0.711456403,0.729485588,8.749357458
544,17:02:15:500,6.31E-05,1.45E-05,0.003542989,0.000429341,0.066851557,0.048804494,0.584447938,0.712024195,0.730042749,8.742473117
545,17:02:16:026,4.32E-05,-4.36E-05,0.003519258,0.000323686,0.068523229,0.049869683,0.598179771,0.710528016,0.727777773,8.72959113
546,17:02:16:552,1.29E-05,-4.19E-05,0.003595199,0.000344626,0.067285674,0.048981788,0.587640342,0.710402627,0.727967561,8.733513552
547,17:02:17:078,-5.52E-05,3.83E-05,0.003553431,0.000335107,0.068591223,0.049952184,0.599021379,0.71145925,0.72825912,8.733207424
548,17:02:17:605,7.07E-05,-2.55E-05,0.003533734,0.000322734,0.067848389,0.049362595,0.5913723,0.710988497,0.727542625,8.716084642
549,17:02:18:133,-3.30E-05,-8.41E-05,0.003556753,0.000332728,0.067676109,0.049389681,0.592214901,0.711213161,0.729794926,8.750723228
550,17:02:18:658,1.25E-05,-9.78E-06,0.003708648,0.000317499,0.069307867,0.050381585,0.60573568,0.709607223,0.726924484,8.739782482
551,17:02:19:186,5.51E-05,-9.10E-05,0.003411288,0.000379368,0.067508225,0.049085782,0.589263882,0.709157373,0.727108174,8.728771644
552,17:02:19:712,8.20E-06,-9.79E-05,0.003569568,0.000292277,0.067865861,0.049517691,0.594070088,0.711071705,0.729640653,8.753592426
553,17:02:20:239,-0.000110612,-8.79E-05,0.003420068,0.000258489,0.0663664,0.048247661,0.580551381,0.708952968,0.726989264,8.74767016
554,17:02:20:765,3.16E-05,-2.67E-05,0.003450678,0.000321544,0.066720168,0.048630825,0.58260211,0.711598982,0.728877437,8.73202405
555,17:02:21:292,-6.99E-05,-3.17E-05,0.003495052,0.000366042,0.067712019,0.049231489,0.591504614,0.70941528,0.727071648,8.735592673
556,17:02:21:819,-4.65E-05,-4.54E-06,0.003761342,0.000303936,0.070186746,0.051038036,0.612326661,0.710633518,0.727174842,8.72424919
557,17:02:22:345,9.14E-06,-5.49E-06,0.003786978,0.000365566,0.071992532,0.052490461,0.629355609,0.71149701,0.729109813,8.741956904
558,17:02:22:871,5.27E-05,2.71E-05,0.003735707,0.000337011,0.073577522,0.053518405,0.641308223,0.711311146,0.727374393,8.716088939
559,17:02:23:398,-9.81E-05,8.67E-05,0.00380668,0.000368183,0.072283205,0.052564143,0.631493366,0.710569074,0.727197177,8.736377525
560,17:02:23:924,3.66E-05,-1.60E-05,0.003630324,0.000379844,0.068702938,0.049976168,0.599957,0.709966117,0.72742403,8.732625106
561,17:02:24:452,-1.03E-06,-5.60E-05,0.00361917,0.000302032,0.069189039,0.050302408,0.603623938,0.710058336,0.727028569,8.72427115
562,17:02:24:977,9.65E-05,9.99E-06,0.003648599,0.000325827,0.068259308,0.049607116,0.595454167,0.710191059,0.726745074,8.723413418
563,17:02:25:505,2.67E-05,-7.17E-05,0.0035615,0.000270862,0.068597537,0.049889348,0.599024465,0.709995103,0.727276085,8.732448574
564,17:02:26:031,-5.31E-05,-5.86E-05,0.003648599,0.000344864,0.069905617,0.05090263,0.610612992,0.710492893,0.728162239,8.734820185
565,17:02:26:558,-4.60E-05,-7.24E-05,0.003672808,0.000401499,0.069459763,0.050616034,0.606924752,0.710458971,0.728710152,8.737789019
566,17:02:27:085,-5.77E-06,6.50E-05,0.003655957,0.000302984,0.069574976,0.050583635,0.607422552,0.710797131,0.727037772,8.730474505
567,17:02:27:611,6.86E-05,-8.67E-05,0.003715531,0.000518586,0.069295473,0.050346315,0.604112551,0.708376982,0.726545508,8.717922306
568,17:02:28:138,-2.56E-05,-8.81E-05,0.003472984,0.000309647,0.067703284,0.049301234,0.59137507,0.710408389,0.728195613,8.734806294
569,17:02:28:664,1.08E-05,3.24E-05,0.003574077,0.000433863,0.068752242,0.049965375,0.600123226,0.709546897,0.726745392,8.728780466
570,17:02:29:190,2.45E-05,-1.86E-05,0.00360493,0.000339153,0.068572039,0.049956261,0.598463845,0.711459916,0.728522326,8.727520101
571,17:02:29:717,-4.86E-05,-1.24E-05,0.003637682,0.000240644,0.06972132,0.05052484,0.607586774,0.70886142,0.724668437,8.714504779
572,17:02:30:243,3.33E-05,1.12E-05,0.003642191,0.000366994,0.069272873,0.05052364,0.606917024,0.710977884,0.729342348,8.761250919
573,17:02:30:771,-1.03E-05,2.26E-05,0.003505494,0.00030227,0.067567418,0.0492382,0.591062801,0.711354502,0.728726966,8.747748791
574,17:02:31:296,4.88E-06,1.12E-05,0.003638394,0.00034415,0.070650194,0.051453735,0.617676502,0.71087483,0.728288653,8.742743143
575,17:02:31:824,-8.27E-05,-6.93E-05,0.003599946,0.000258014,0.068306649,0.049784311,0.59734734,0.711083788,0.72883551,8.745083385
576,17:02:32:351,6.81E-05,-0.000106213,0.003547972,0.000388648,0.069149433,0.050249867,0.603924435,0.708438727,0.726685158,8.733613683
577,17:02:32:877,4.84E-05,-5.93E-05,0.003564347,0.00032321,0.066560387,0.048555857,0.581810036,0.711544427,0.729500823,8.741085567
578,17:02:33:404,3.04E-05,6.55E-05,0.003589978,0.000305126,0.067378207,0.04892668,0.587810879,0.71014353,0.72614992,8.72405049
579,17:02:33:930,1.39E-05,-6.44E-06,0.003474645,0.000231365,0.067249713,0.048952077,0.587777078,0.711033788,0.727915032,8.74021691
580,17:02:34:457,7.87E-05,-3.84E-05,0.00354726,0.000307981,0.067728518,0.049451047,0.592549438,0.712147792,0.730136266,8.748891238
581,17:02:34:983,-5.93E-05,5.70E-06,0.003562449,0.000184494,0.067098837,0.048904877,0.586534702,0.71227504,0.728848349,8.741354179
582,17:02:35:510,-8.88E-05,1.02E-05,0.003481764,0.000308933,0.066911307,0.048635376,0.583839457,0.710283237,0.72686334,8.72557249
583,17:02:36:036,5.83E-06,-7.15E-05,0.003624154,0.000327969,0.068376085,0.049680484,0.596925471,0.709077368,0.726576899,8.730032836
584,17:02:36:564,-3.32E-05,-0.000126213,0.003398949,0.0003896,0.065973928,0.048090127,0.577113215,0.70973048,0.728926231,8.747595177
585,17:02:37:091,-5.90E-05,-9.12E-05,0.003471797,0.000369373,0.068055163,0.049478376,0.594307793,0.709000025,0.727033386,8.732736333
586,17:02:37:617,-6.59E-05,-5.84E-05,0.003556041,0.000335821,0.067134793,0.048863668,0.587194287,0.709655959,0.727844184,8.746497343
587,17:02:38:144,-2.38E-05,3.76E-05,0.003510952,0.000265865,0.067716629,0.049312739,0.591626905,0.711651565,0.728222004,8.736803884
588,17:02:38:671,-4.06E-05,-2.53E-07,0.003414373,0.000315833,0.066787925,0.048642083,0.583894682,0.710866242,0.728306545,8.74251875
589,17:02:39:197,8.43E-06,-9.57E-05,0.003493866,0.000271576,0.066805168,0.048567114,0.584195719,0.708951503,0.726996357,8.74476835
590,17:02:39:723,-4.32E-05,-7.34E-05,0.003493391,0.000314882,0.068121912,0.049561564,0.594375233,0.710273391,0.727542165,8.725169534
591,17:02:40:250,-3.13E-05,-4.64E-05,0.003617271,0.000330586,0.068673794,0.049976408,0.599819162,0.710234129,0.72773623,8.734323968
592,17:02:40:776,4.25E-05,-5.38E-05,0.003660941,0.000290611,0.069926042,0.050792207,0.610842146,0.709053842,0.726370394,8.735545822
593,17:02:41:302,-4.60E-05,-5.34E-05,0.003665213,0.000426248,0.069576434,0.050796528,0.608444411,0.7115221,0.730082364,8.744978355
594,17:02:41:829,-4.15E-05,1.97E-05,0.003555567,0.000366042,0.069089176,0.050303848,0.603956558,0.710637214,0.728100266,8.741695724
595,17:02:42:357,-1.24E-05,2.24E-05,0.003505257,0.000357237,0.067415804,0.049013656,0.58991129,0.709265123,0.727035103,8.750341263
596,17:02:42:883,5.03E-05,-6.34E-05,0.003761579,0.000307981,0.069319289,0.050544758,0.605933649,0.711354691,0.729158636,8.741198314
597,17:02:43:410,1.86E-05,-7.22E-05,0.003602794,0.000297036,0.068917659,0.050025097,0.600678805,0.70915632,0.725867624,8.71589106
598,17:02:43:937,2.69E-05,-5.81E-05,0.00373452,0.000377702,0.071005769,0.051617976,0.620120512,0.709229862,0.726954678,8.733382093
599,17:02:44:463,-3.39E-05,-5.84E-05,0.003713395,0.000331776,0.070939074,0.051771212,0.62073721,0.711564359,0.729798247,8.750286315
600,17:02:44:990,4.30E-05,-8.19E-05,0.003943171,0.000367232,0.072305586,0.052474862,0.629906744,0.708850898,0.725737308,8.711729953
601,17:02:45:516,-3.98E-05,-2.81E-05,0.003789352,0.000354382,0.071710937,0.052327758,0.626808549,0.712003119,0.729703998,8.740766377
602,17:02:46:042,1.77E-05,-6.36E-05,0.00369678,0.000372229,0.071715314,0.052255293,0.626323155,0.710896848,0.728649023,8.733464618
603,17:02:46:569,4.41E-06,-5.60E-05,0.003658805,0.000383651,0.069894675,0.050880305,0.610896329,0.709870609,0.727956813,8.740241398
604,17:02:47:095,-3.06E-05,9.75E-06,0.003729773,0.000241834,0.070917168,0.051646032,0.619908172,0.711469271,0.728258516,8.741299027
605,17:02:47:623,5.10E-05,6.33E-05,0.003680878,0.000417205,0.070146858,0.051073571,0.612682552,0.711029528,0.72809492,8.734283632
606,17:02:48:148,-4.51E-05,-4.10E-05,0.00366996,0.000336059,0.070881146,0.05143983,0.619168205,0.708304025,0.7257195,8.735301877
607,17:02:48:676,-6.71E-05,-6.31E-05,0.003657381,0.000368897,0.069165956,0.05032976,0.60357237,0.710155123,0.727666654,8.726437222
608,17:02:49:203,3.35E-05,-7.64E-06,0.003706987,0.000365328,0.068464709,0.049963456,0.599208717,0.711603419,0.729769498,8.752081581
609,17:02:49:730,-8.51E-05,-2.22E-05,0.003603268,0.000293704,0.068331412,0.049772321,0.596636805,0.711396251,0.728395912,8.731515782
610,17:02:50:256,-1.31E-05,-1.07E-05,0.003569094,0.000350812,0.066639303,0.048516579,0.58192154,0.710729762,0.728047515,8.732407384
611,17:02:50:782,0.000112578,-2.72E-05,0.003446407,0.000349623,0.064802023,0.047227978,0.566120374,0.711119171,0.728804069,8.736152785
612,17:02:51:309,-8.37E-06,-5.17E-05,0.003423864,0.000315595,0.065098995,0.047467883,0.568794493,0.711426305,0.729164605,8.737377525
613,17:02:51:835,-2.28E-05,6.18E-06,0.003263234,0.000352478,0.063992761,0.046765107,0.560527282,0.712354203,0.730787461,8.759229602
614,17:02:52:361,-4.77E-05,-0.000104546,0.003374984,0.000392218,0.065722311,0.04787637,0.573949178,0.710039716,0.728464498,8.732942767
615,17:02:52:888,-5.97E-05,-8.81E-05,0.003400848,0.000357237,0.06467211,0.046890627,0.564824027,0.706973687,0.72505175,8.73365701
616,17:02:53:414,3.23E-06,-3.83E-06,0.003490544,0.000335107,0.065700719,0.04767917,0.573501919,0.708695813,0.725702416,8.729005255
617,17:02:53:942,-7.56E-05,-4.88E-05,0.003546311,0.000287994,0.067469412,0.049045525,0.589607979,0.70944492,0.726929783,8.738893087
618,17:02:54:469,-3.18E-05,-2.38E-05,0.003514274,0.000360569,0.067374123,0.049003832,0.587952856,0.710129551,0.727339067,8.726686598
619,17:02:54:996,-1.41E-05,-9.36E-05,0.003606116,0.000395549,0.067912941,0.049418446,0.592825003,0.709595724,0.727673483,8.729190613
620,17:02:55:522,-3.51E-05,1.47E-05,0.003685625,0.000437194,0.069560391,0.050598275,0.606529901,0.710437449,0.727400665,8.719472278
621,17:02:56:048,-1.81E-05,2.24E-05,0.003622967,0.000343912,0.07075313,0.051440309,0.618138728,0.70999955,0.727039338,8.736556596
622,17:02:56:575,-3.18E-05,-3.14E-05,0.003559838,0.000362472,0.067743319,0.049291168,0.59160832,0.710075762,0.727616661,8.733087312
623,17:02:57:101,-9.76E-05,-7.29E-05,0.003607778,0.000380082,0.067250199,0.048994487,0.587479966,0.710405211,0.728540403,8.735735747
624,17:02:57:628,-3.25E-07,2.69E-05,0.003306652,0.000329397,0.065087842,0.047573593,0.568939061,0.713581857,0.730913671,8.741095842
625,17:02:58:154,4.91E-05,-4.34E-05,0.003323972,0.000160227,0.063462086,0.046113807,0.553470781,0.710590758,0.726635543,8.721282575
626,17:02:58:680,4.91E-05,-8.91E-05,0.003367629,0.00039079,0.063518352,0.046305322,0.55449223,0.710739508,0.729006984,8.729638199
627,17:02:59:207,2.93E-05,2.24E-05,0.003488171,0.000256348,0.066296244,0.048300816,0.579793514,0.711525243,0.728560365,8.745495609
628,17:02:59:735,-0.000157705,-5.72E-05,0.003465865,0.000323448,0.065931704,0.04788379,0.575899709,0.708631024,0.72626349,8.734791759
629,17:03:00:260,4.56E-05,-4.88E-05,0.003536819,0.000284187,0.066479777,0.048493587,0.580645332,0.712095867,0.729448706,8.734164833
630,17:03:00:788,4.39E-05,1.05E-05,0.00354465,0.0002711,0.066987335,0.048744844,0.585095108,0.710938333,0.727672543,8.734413865
631,17:03:01:314,9.48E-05,4.07E-05,0.003379255,0.00031274,0.06554231,0.047704775,0.572221466,0.711244557,0.727847022,8.730566008
632,17:03:01:841,5.36E-06,-0.000106451,0.003261099,0.000350337,0.064147537,0.046699718,0.560804222,0.70935962,0.72800486,8.742412427
633,17:03:02:368,5.29E-05,-2.24E-05,0.003454949,0.000337249,0.06564298,0.047784945,0.57435994,0.709870567,0.727952093,8.749754131
634,17:03:02:894,-6.82E-05,4.51E-06,0.003597573,0.000316547,0.067266721,0.049053193,0.587863865,0.711955964,0.729234192,8.73929716
635,17:03:03:420,-5.03E-05,9.03E-06,0.00360398,0.000282997,0.067160788,0.048862231,0.586384286,0.710870074,0.727541057,8.73105126
636,17:03:03:947,2.75E-06,-4.62E-05,0.003467288,0.000368659,0.067153014,0.048867981,0.586256599,0.710108612,0.72771091,8.730160642
637,17:03:04:473,2.43E-05,-1.68E-06,0.003530649,0.000319879,0.065931947,0.048064033,0.57578748,0.711869111,0.728994595,8.733057416
638,17:03:05:000,7.72E-06,3.50E-05,0.003700103,0.000385079,0.068865675,0.050305767,0.602670482,0.712587837,0.730491167,8.751391536
639,17:03:05:526,1.41E-05,-9.38E-05,0.003528038,0.000372467,0.067596531,0.049197697,0.590071425,0.709845797,0.727813928,8.729315233
640,17:03:06:054,8.84E-05,-1.92E-06,0.003410813,0.000329159,0.065648317,0.047763167,0.573531223,0.710261086,0.727561174,8.73641922
641,17:03:06:579,-7.39E-05,-6.81E-05,0.003415085,0.000341056,0.064963953,0.04729412,0.568663643,0.709326477,0.728005577,8.753525905
642,17:03:07:105,5.36E-05,5.43E-05,0.003373798,0.000415777,0.064066876,0.046690857,0.558897566,0.711896724,0.728783105,8.72365882
643,17:03:07:633,-1.07E-05,-4.07E-05,0.003157665,0.000336059,0.063158254,0.04595751,0.551888829,0.709814757,0.72765644,8.738190139
644,17:03:08:160,1.27E-05,7.60E-06,0.003194435,0.000298701,0.061190274,0.044431481,0.533902417,0.709446698,0.726119992,8.725282316
645,17:03:08:686,-7.43E-06,1.78E-05,0.003392543,0.000291801,0.06320044,0.04589002,0.550747749,0.710075117,0.726102854,8.714302411
646,17:03:09:213,-4.72E-05,-6.41E-05,0.003365968,0.000297512,0.062907594,0.045725383,0.548930754,0.70956829,0.726865872,8.725985525
647,17:03:09:739,1.96E-05,-6.95E-05,0.00318969,0.000349385,0.062076302,0.045109669,0.541887391,0.708837484,0.726681003,8.729376205
648,17:03:10:266,-2.33E-05,9.90E-05,0.00336146,0.000327255,0.063494584,0.046312505,0.555444237,0.712428731,0.729392994,8.747899494
649,17:03:10:792,7.00E-05,3.48E-05,0.003115203,0.000223038,0.061692262,0.044850723,0.53843426,0.710961403,0.727007273,8.727743896
650,17:03:11:319,-2.64E-05,-0.000134546,0.003107849,0.000293704,0.06196151,0.044921729,0.540863548,0.706967935,0.724994096,8.729024608
651,17:03:11:845,2.55E-05,-6.91E-05,0.00336668,0.000300129,0.063104189,0.045888824,0.550685731,0.709808117,0.727191397,8.726611295
652,17:03:12:373,3.07E-05,1.05E-05,0.003066576,0.000318689,0.061330873,0.044734541,0.536685669,0.711512015,0.729396779,8.750660778
653,17:03:12:898,3.19E-05,-9.30E-06,0.003327531,0.000384603,0.063643813,0.04620166,0.55583998,0.708319759,0.725941103,8.733605849
654,17:03:13:426,-2.66E-05,1.38E-05,0.003460644,0.00026301,0.06429313,0.046761275,0.561606119,0.710574949,0.727313703,8.735087526
655,17:03:13:952,-2.94E-05,-1.76E-05,0.003562211,0.000393408,0.066682527,0.048672503,0.583526251,0.71148837,0.72991389,8.750811886
656,17:03:14:479,-1.41E-05,1.88E-05,0.003513088,0.000281331,0.068103222,0.049552693,0.594546159,0.711091864,0.727611581,8.73007387
657,17:03:15:005,6.81E-05,-5.48E-05,0.003589741,0.000385079,0.066947984,0.04875778,0.585308246,0.709983975,0.728293478,8.74273143
658,17:03:15:532,-7.37E-05,-6.79E-05,0.003430508,0.000400309,0.065552013,0.047649019,0.572412044,0.70878423,0.726888728,8.732181028
659,17:03:16:059,-2.02E-05,-5.60E-05,0.003368341,0.000332252,0.06335999,0.046198787,0.55433045,0.710728043,0.729147644,8.748903707
660,17:03:16:585,-6.66E-05,2.50E-05,0.003255168,0.000317975,0.0627692,0.045589004,0.548013126,0.709481282,0.726295758,8.730605565
661,17:03:17:111,-2.09E-05,-3.19E-05,0.00327652,0.000407686,0.061204309,0.044638451,0.534817854,0.710996806,0.729335103,8.73823858
662,17:03:17:638,-3.04E-05,4.81E-05,0.003191114,0.000289659,0.06140953,0.044785937,0.536612829,0.712463653,0.729299454,8.738266291
663,17:03:18:164,-8.98E-05,-5.97E-06,0.003070845,0.000317499,0.059738198,0.043579095,0.522194835,0.711796817,0.729501333,8.741389177
664,17:03:18:690,5.06E-05,1.90E-05,0.003279842,0.000372943,0.062023021,0.045052997,0.541422426,0.70920077,0.726391516,8.72937845
665,17:03:19:217,-1.93E-05,-1.72E-05,0.003264658,0.000350337,0.061705335,0.044907862,0.53862388,0.710380547,0.727779247,8.728967763
666,17:03:19:745,6.10E-05,-3.34E-05,0.003244729,0.000293942,0.061274486,0.044679085,0.535811873,0.711292963,0.729162951,8.744453144
667,17:03:20:271,-5.07E-05,-1.62E-05,0.003204873,0.000337725,0.061530069,0.044801476,0.538261471,0.710017922,0.728123281,8.74794196
668,17:03:20:798,1.48E-05,-9.72E-05,0.003122556,0.000413159,0.062922622,0.04587614,0.550130118,0.710025975,0.729088177,8.742962389
669,17:03:21:325,-3.44E-05,-3.41E-05,0.003335123,0.000384603,0.061879905,0.045124017,0.540710978,0.711049624,0.729219239,8.738070601
670,17:03:21:851,5.53E-05,-5.43E-05,0.003231444,0.000349147,0.061466409,0.044702032,0.537213127,0.709079257,0.727259536,8.739946481
671,17:03:22:378,-1.83E-05,2.59E-05,0.003191825,0.000349385,0.060312997,0.043869543,0.525886881,0.710725979,0.727364675,8.719296149
672,17:03:22:904,-1.00E-05,-2.86E-05,0.003154818,0.000333204,0.060139663,0.043753497,0.524641601,0.710297974,0.727531472,8.723720359
673,17:03:23:430,-2.12E-05,-4.36E-05,0.00322314,0.000401736,0.062358492,0.045344046,0.545296151,0.708587324,0.727151097,8.744537214
674,17:03:23:957,-8.14E-06,-9.54E-06,0.003202026,0.00037675,0.061290942,0.044660919,0.536222217,0.710319317,0.728670787,8.748800354
675,17:03:24:483,-1.29E-05,2.57E-05,0.003150074,0.000311074,0.061510704,0.044702271,0.535614872,0.710876127,0.726739709,8.707669308
676,17:03:25:010,4.28E-05,-6.31E-05,0.003220768,0.000332728,0.061844553,0.045047019,0.539259164,0.71106891,0.728391049,8.71959034
677,17:03:25:536,8.70E-05,3.28E-05,0.00315126,0.000234458,0.0615993,0.044665222,0.537354663,0.709172127,0.725093003,8.72338908
678,17:03:26:064,-0.000116765,5.24E-05,0.003182336,0.000297749,0.060289787,0.043907079,0.527002445,0.711294785,0.728267266,8.741156159
679,17:03:26:590,-2.78E-05,1.64E-05,0.003041907,0.000358903,0.059367881,0.043153861,0.518195208,0.709692597,0.72688903,8.728544781
680,17:03:27:118,2.36E-05,-1.38E-05,0.003266081,0.000324875,0.060239985,0.043789387,0.525424402,0.709953794,0.726915627,8.722186784
681,17:03:27:644,-3.98E-05,4.61E-07,0.003248051,0.000289659,0.061155914,0.044487402,0.533378554,0.710884811,0.727442356,8.721618586
682,17:03:28:170,-2.90E-05,0.00010286,0.003054004,0.000390076,0.059848835,0.043586989,0.523038403,0.711245895,0.728284671,8.739324745
683,17:03:28:697,-5.97E-05,3.00E-05,0.003218633,0.000277524,0.061704851,0.044909058,0.539586867,0.710655454,0.727804331,8.744642605
684,17:03:29:223,6.17E-05,-0.000110737,0.003091719,0.000353668,0.059761438,0.043558044,0.5218189,0.710357042,0.7288654,8.731699234
685,17:03:29:750,8.28E-05,1.52E-05,0.003029336,0.000325351,0.059589329,0.043307623,0.519422869,0.710280949,0.726768097,8.716709525
