Cycle,Time,82Kr,83Kr,84Sr,85Rb,86Sr,87Sr,88Sr,87Sr/86Sr (5),87Sr/86Sr (8),88Sr/86Sr (9),Column1
1144,15:10:05:472,4.82E-05,-7.59E-05,0.010065673,0.000319527,0.188503085,0.137380467,1.648974327,0.712101914,0.728796917,8.747731241,
1145,15:10:05:999,1.05E-05,-3.56E-05,0.010113501,0.000376875,0.187793851,0.136831879,1.640293214,0.712477086,0.72862811,8.734541654,
1146,15:10:06:526,-2.31E-05,-1.23E-05,0.01015205,0.0003507,0.187125653,0.13617375,1.634739645,0.711641417,0.727712895,8.736053136,
1147,15:10:07:052,1.88E-05,-1.40E-05,0.010098986,0.000369974,0.187698003,0.136698468,1.639833846,0.712142026,0.728289413,8.736554589,
1148,15:10:07:578,-5.08E-05,-9.54E-05,0.010044259,0.000402814,0.187270504,0.136576836,1.637508761,0.712506418,0.729302446,8.744082647,
1149,15:10:08:105,3.66E-05,1.98E-06,0.010023558,0.000364977,0.187423094,0.136296837,1.636886066,0.711267186,0.72721474,8.733641251,
1150,15:10:08:631,-3.49E-05,-7.18E-05,0.00991364,0.000378779,0.185742958,0.135001153,1.621488995,0.710777554,0.726817072,8.729746809,
1151,15:10:09:157,0.000109247,-6.78E-05,0.010050921,0.000342847,0.186709732,0.135929372,1.630884974,0.711842625,0.728025102,8.734868574,
1152,15:10:09:684,4.68E-05,-7.16E-05,0.00996717,0.000373306,0.186427913,0.135723308,1.628942987,0.711645948,0.728020314,8.737656055,
1153,15:10:10:210,-2.83E-05,-4.99E-05,0.009882237,0.000375924,0.185279543,0.134938185,1.617789529,0.712217916,0.728295109,8.731614436,
1154,15:10:10:737,7.94E-06,-0.000192541,0.00976829,0.000414237,0.1812267,0.132034508,1.583562676,0.711665146,0.728559911,8.738020807,
1155,15:10:11:265,0.000106406,3.22E-05,0.009882713,0.000326666,0.18343528,0.133531311,1.603202636,0.711887601,0.727947813,8.73988166,
1156,15:10:11:791,-2.76E-05,-1.30E-05,0.009380873,0.000277649,0.175807013,0.127960296,1.537064847,0.711600707,0.72784523,8.742909733,
1157,15:10:12:318,1.03E-05,7.94E-06,0.009523312,0.000352127,0.177222524,0.129078848,1.547750207,0.712387109,0.728343361,8.733371897,
1158,15:10:12:845,7.23E-06,2.20E-05,0.009826808,0.000415427,0.184726736,0.13460017,1.613860283,0.712493356,0.728644771,8.736473771,
1159,15:10:13:371,-2.64E-05,-7.30E-05,0.010219158,0.000513001,0.189169043,0.137555796,1.652988411,0.710501156,0.727158068,8.738154974,
1160,15:10:13:898,2.55E-05,-7.42E-05,0.010223679,0.000452789,0.188838456,0.137308341,1.650028016,0.710599901,0.727120648,8.737775387,
1161,15:10:14:424,-1.22E-05,-3.75E-05,0.010222014,0.000224589,0.191425882,0.139074023,1.67136707,0.71087406,0.726516297,8.731144681,
1162,15:10:14:952,7.35E-05,1.63E-05,0.010508106,0.000337374,0.195130182,0.141852634,1.705362896,0.710903695,0.726964082,8.73961617,
1163,15:10:15:479,1.10E-05,1.63E-05,0.010064484,0.000358314,0.188318727,0.137014626,1.645720486,0.711452395,0.727567718,8.739016627,
1164,15:10:16:006,0.000104513,-4.78E-05,0.010166328,0.000435179,0.188204322,0.137049427,1.644390981,0.711784385,0.728194897,8.737264698,
1165,15:10:16:532,-9.60E-05,-7.54E-06,0.009715484,0.000391867,0.180843841,0.131731511,1.580228756,0.712155001,0.72842686,8.738084453,
1166,15:10:17:059,5.03E-05,-6.45E-05,0.009496916,0.000376875,0.176749901,0.128716085,1.544483504,0.711795158,0.728238514,8.738242552,
1167,15:10:17:585,3.33E-05,8.17E-06,0.009434137,0.000333091,0.17611646,0.127986452,1.537230166,0.71103188,0.726714878,8.728486626,
1168,15:10:18:112,-4.41E-05,1.22E-05,0.009346871,0.000466593,0.173847975,0.126618516,1.518108361,0.712153196,0.728328963,8.732390226,
1169,15:10:18:640,4.18E-05,-2.33E-05,0.009005252,0.000370212,0.171223973,0.124673865,1.496555771,0.711723414,0.728133231,8.740340173,
1170,15:10:19:166,-1.31E-05,-5.18E-05,0.00939514,0.000297874,0.174149192,0.126579458,1.52055332,0.710919562,0.726844935,8.731325722,
1171,15:10:19:693,-5.43E-05,-9.33E-05,0.009338549,0.000347844,0.174137438,0.126695391,1.521498581,0.711124569,0.727559752,8.737343315,
1172,15:10:20:220,-8.77E-05,7.89E-05,0.009287905,0.000384728,0.173181971,0.125965495,1.512380031,0.711583186,0.72735917,8.732895355,
1173,15:10:20:746,5.43E-05,-8.73E-06,0.009306926,0.000369499,0.172120099,0.125260364,1.503154131,0.711697175,0.727749781,8.733170292,
1174,15:10:21:273,1.53E-05,-9.95E-05,0.009164993,0.000343561,0.169938173,0.123619642,1.48415959,0.711125869,0.727438926,8.733526835,
1175,15:10:21:799,0.000168899,1.70E-05,0.009148114,0.000282883,0.168729324,0.122747481,1.474757251,0.711409657,0.727481613,8.740373134,
1176,15:10:22:325,-2.09E-05,-4.06E-05,0.008938702,0.000345227,0.165447821,0.1204647,1.445944439,0.711702484,0.72811294,8.739579814,
1177,15:10:22:851,-6.50E-06,1.20E-05,0.008679196,0.000296922,0.16317479,0.11864897,1.424278593,0.711477665,0.727128067,8.728545565,
1178,15:10:23:378,2.57E-05,-0.000111831,0.008687037,0.000426374,0.161611779,0.117481985,1.41075123,0.710510113,0.726939493,8.729259953,
1179,15:10:23:906,4.16E-05,-2.54E-05,0.008567999,0.000236961,0.159408988,0.115980277,1.392821503,0.711539959,0.727564227,8.737408852,
1180,15:10:24:433,3.99E-05,1.27E-05,0.008710561,0.000356887,0.162321862,0.118206979,1.418029335,0.712103081,0.728225867,8.735910946,
1181,15:10:24:959,2.73E-06,-6.28E-05,0.008850053,0.000270035,0.164420079,0.119768957,1.437652225,0.711940766,0.728432673,8.743775314,
1182,15:10:25:486,-6.52E-05,5.56E-05,0.008624071,0.000302633,0.15916232,0.115743859,1.389113447,0.711714911,0.727206405,8.727652671,
1183,15:10:26:012,5.27E-05,-2.75E-05,0.008375574,0.000303109,0.155084436,0.112969738,1.354728246,0.712284347,0.728440202,8.735423612,
1184,15:10:26:539,1.48E-05,-4.85E-05,0.008290063,0.000266941,0.153468098,0.111724008,1.340976544,0.711756464,0.727995002,8.737819549,
1185,15:10:27:065,-2.05E-05,6.08E-05,0.008243273,0.000300015,0.155605947,0.113318761,1.360140746,0.712196402,0.72824184,8.740930364,
1186,15:10:27:592,3.18E-05,2.20E-05,0.008639753,0.000430657,0.161129638,0.117139382,1.406019959,0.711144363,0.726988423,8.726016969,
1187,15:10:28:118,-1.22E-05,-9.09E-05,0.008464417,0.000289308,0.157559862,0.114638489,1.374929459,0.71164217,0.727586885,8.726394153,
1188,15:10:28:644,2.31E-05,-5.92E-05,0.008573939,0.000364739,0.160262362,0.116579115,1.399578882,0.711155072,0.72742666,8.733047895,
1189,15:10:29:171,-9.57E-06,-4.44E-05,0.008731234,0.000409953,0.162890829,0.118429316,1.420868953,0.711163817,0.727047168,8.72282965,
1190,15:10:29:697,-2.83E-05,3.96E-05,0.009184011,0.000370212,0.170731921,0.124162533,1.49069779,0.711426476,0.727236783,8.731218984,
1191,15:10:30:225,5.88E-05,-4.99E-05,0.009473135,0.000282645,0.175130841,0.127457487,1.52916443,0.711874967,0.727784359,8.731554209,
1192,15:10:30:750,2.73E-05,-7.02E-05,0.009772572,0.000397579,0.182365831,0.132738179,1.5930008,0.711527453,0.727867594,8.735193367,
1193,15:10:31:278,-1.29E-06,2.48E-05,0.009856068,0.000357362,0.184156766,0.13409148,1.608848696,0.712134611,0.728137677,8.736299664,
1194,15:10:31:805,-5.90E-05,-4.66E-05,0.010178702,0.000341181,0.1876628,0.136554063,1.639507899,0.711488557,0.727656536,8.736456539,
1195,15:10:32:331,-3.96E-05,-7.85E-05,0.009971691,0.000482538,0.185803597,0.135240066,1.623091994,0.711326521,0.727865707,8.735525151,
1196,15:10:32:858,9.05E-05,-8.49E-06,0.010064722,0.000329759,0.185819528,0.135303553,1.622963643,0.712195896,0.728144959,8.734085485,
1197,15:10:33:384,2.50E-05,-7.83E-05,0.009856068,0.000482776,0.184132137,0.134005599,1.609442296,0.711007733,0.727768662,8.740692003,
1198,15:10:33:911,9.01E-05,3.10E-05,0.009601794,0.000434227,0.178617307,0.130177721,1.56192798,0.712280095,0.72880799,8.744550032,
1199,15:10:34:437,1.55E-05,-4.40E-05,0.0094144,0.000399006,0.176501908,0.128551823,1.542353777,0.711891738,0.728331068,8.738453838,
1200,15:10:34:965,-0.00013335,-3.02E-05,0.009316199,0.000289308,0.173610689,0.126253959,1.516278044,0.71127749,0.727224568,8.733782744,
1201,15:10:35:492,-2.80E-05,-7.25E-05,0.0091329,0.000364739,0.17149383,0.124845277,1.499328678,0.71133257,0.727986987,8.742755802,
1202,15:10:36:018,2.36E-05,1.56E-05,0.009032587,0.000412809,0.168193182,0.122646674,1.469737949,0.712863075,0.729201223,8.738391951,
1203,15:10:36:545,-8.63E-05,9.75E-05,0.00894702,0.000389964,0.16499042,0.120110319,1.442728815,0.711746297,0.727983598,8.744318726,
1204,15:10:37:071,2.24E-05,-2.94E-05,0.008770918,0.000434465,0.163049197,0.118701098,1.424018726,0.711651669,0.728007864,8.733675166,
1205,15:10:37:598,3.68E-05,-5.11E-05,0.008827239,0.000376637,0.162836943,0.118521639,1.42118191,0.711813666,0.72785473,8.727638099,
1206,15:10:38:124,-0.000105898,-9.37E-05,0.008594609,0.00037402,0.161209464,0.117326287,1.408367022,0.711239696,0.727787836,8.736255207,
1207,15:10:38:651,0.000144517,-2.09E-05,0.008693928,0.000401148,0.160618284,0.117092785,1.404648082,0.712252986,0.729012796,8.745256424,
1208,15:10:39:177,-6.54E-05,-7.59E-05,0.008494588,0.000384252,0.158906323,0.115543626,1.387376026,0.710829326,0.727117861,8.730779255,
1209,15:10:39:703,9.74E-05,-9.21E-06,0.008538302,0.000530851,0.158585715,0.115775295,1.387376026,0.712841432,0.730048701,8.748429983,
1210,15:10:40:230,5.34E-06,-1.23E-05,0.0086609,0.000404004,0.160218928,0.116522881,1.398187874,0.711332714,0.727272883,8.726733442,
1211,15:10:40:756,6.78E-05,4.10E-05,0.008700581,0.00041733,0.162207547,0.117972535,1.416660103,0.711235739,0.727293748,8.733626344,
1212,15:10:41:283,-3.42E-05,8.89E-06,0.00887976,0.000428991,0.165311501,0.120228433,1.443697094,0.711122761,0.727284138,8.733192092,
1213,15:10:41:811,-5.24E-05,-3.61E-05,0.008914697,0.000395437,0.165223004,0.120167637,1.442492563,0.711177084,0.727305728,8.730579443,
1214,15:10:42:338,-3.58E-05,-9.92E-05,0.008570138,0.000406622,0.160022607,0.116501826,1.398003029,0.711370261,0.728033546,8.736284561,
1215,15:10:42:865,0.000107353,4.29E-05,0.008711987,0.000495389,0.162107975,0.118011977,1.416081438,0.711653901,0.727983785,8.735421175,
1216,15:10:43:391,5.08E-05,-4.30E-05,0.008704383,0.000503005,0.162351841,0.118190852,1.419716352,0.710964595,0.727992064,8.744688978,
1217,15:10:43:917,5.72E-05,9.36E-06,0.008562535,0.000520855,0.160597703,0.117029089,1.403064324,0.712128739,0.728709604,8.736515514,
1218,15:10:44:444,4.42E-05,-0.000146592,0.008600787,0.000490629,0.159799409,0.116331662,1.395618398,0.711060058,0.727985561,8.73356422,
1219,15:10:44:970,3.85E-05,-5.71E-05,0.008543766,0.000364977,0.159626773,0.116335625,1.394317833,0.712424951,0.728797698,8.734861976,
1220,15:10:45:498,-6.26E-06,3.89E-05,0.008525472,0.000377113,0.161084644,0.11734736,1.406968683,0.712455286,0.728482597,8.734343954,
1221,15:10:46:023,-4.93E-05,-8.64E-05,0.008577265,0.000486108,0.158438633,0.115435729,1.384744233,0.711592229,0.728583213,8.739940531,
1222,15:10:46:551,-8.16E-07,-8.97E-06,0.00851003,0.000407336,0.159142021,0.115793366,1.389719729,0.711419194,0.727610252,8.732575616,
1223,15:10:47:077,-1.12E-05,-8.42E-05,0.008423558,0.000516809,0.156576957,0.113973836,1.367250949,0.711167052,0.727909381,8.732133885,
1224,15:10:47:604,-7.89E-05,-4.56E-05,0.008596985,0.000427801,0.16007162,0.116468385,1.398116628,0.711165473,0.727601715,8.734319219,
1225,15:10:48:131,2.17E-05,-2.44E-05,0.00876474,0.000428039,0.161412502,0.117491655,1.409563993,0.711605403,0.727896867,8.732681634,
1226,15:10:48:657,-3.09E-05,-9.45E-05,0.008641416,0.000438034,0.160228834,0.116681184,1.398846673,0.711736452,0.728215899,8.730305538,
1227,15:10:49:184,-4.91E-05,-4.04E-05,0.008539727,0.000490154,0.158978625,0.115610201,1.388389741,0.710680499,0.727205941,8.73318499,
1228,15:10:49:710,3.23E-05,1.87E-05,0.008602212,0.000434941,0.161999016,0.118062337,1.414798833,0.712583337,0.728784285,8.733379197,
1229,15:10:50:236,1.13E-05,-1.97E-05,0.008613617,0.000491819,0.159086199,0.115819853,1.388173818,0.711858781,0.728032058,8.725922316,
1230,15:10:50:763,-1.38E-05,-1.47E-05,0.008766878,0.000367595,0.161841311,0.117886709,1.413872205,0.712147895,0.728409257,8.736163827,
1231,15:10:51:289,9.36E-06,-7.33E-05,0.008550656,0.000522283,0.160123429,0.11663213,1.398479071,0.71163002,0.728388909,8.733756679,
1232,15:10:51:817,9.27E-05,3.37E-05,0.008653296,0.000488012,0.161405395,0.117579927,1.409607755,0.712202362,0.72847582,8.733337296,
1233,15:10:52:344,-5.55E-06,1.51E-06,0.008579404,0.000446364,0.159841556,0.116307391,1.39593734,0.71136739,0.727641757,8.733256682,
1234,15:10:52:871,-1.67E-05,-4.02E-05,0.0087146,0.000418044,0.161830392,0.117753023,1.413113168,0.711344317,0.72763232,8.732062955,
1235,15:10:53:397,-8.63E-06,-7.30E-06,0.008521196,0.000551795,0.159322445,0.116010978,1.391042323,0.711665045,0.728152135,8.730987809,
1236,15:10:53:924,7.92E-05,-6.56E-05,0.00856206,0.000560126,0.159201397,0.115924572,1.390540007,0.711303936,0.728163028,8.734471114,
1237,15:10:54:450,2.83E-05,2.03E-05,0.008636189,0.000425422,0.16077812,0.117179288,1.405349973,0.712335122,0.728826091,8.740928035,
1238,15:10:54:976,-0.000106134,-7.11E-05,0.008393152,0.000535611,0.158262162,0.115275389,1.382611129,0.711479054,0.728382497,8.736207772,
1239,15:10:55:503,-1.41E-05,-8.35E-05,0.008605063,0.000571074,0.161216329,0.117390497,1.408248254,0.711199508,0.728155133,8.735146535,
1240,15:10:56:029,8.23E-05,-4.75E-05,0.008564911,0.000524901,0.160343901,0.116817458,1.401669356,0.711542161,0.728543193,8.741644345,
1241,15:10:56:556,-3.09E-05,3.87E-05,0.008725056,0.000457073,0.1621951,0.11811121,1.41707919,0.711888802,0.728204554,8.736880411,
1242,15:10:57:084,-4.53E-05,-5.97E-05,0.008704858,0.000459691,0.159855775,0.116495633,1.39647685,0.712100885,0.72875461,8.735854862,
1243,15:10:57:610,-6.38E-05,-2.47E-05,0.008460141,0.000509669,0.157687058,0.114812399,1.377650229,0.711413872,0.728102871,8.73660939,
1244,15:10:58:137,-0.000103294,-0.000121593,0.008344456,0.000517523,0.156119349,0.113717152,1.364111589,0.711278734,0.728398834,8.737620284,
1245,15:10:58:663,-1.05E-06,-1.68E-05,0.008346357,0.000466117,0.155859829,0.113436035,1.361269134,0.711358054,0.727808029,8.73393189,
1246,15:10:59:190,9.22E-05,5.03E-05,0.008381037,0.000546559,0.156420004,0.11390378,1.366077354,0.711800521,0.728191898,8.733392902,
1247,15:10:59:717,-1.55E-05,-6.18E-05,0.008613379,0.00044208,0.159075543,0.115734452,1.389117478,0.711086048,0.727543972,8.732439014,
1248,15:11:00:243,3.02E-05,5.27E-05,0.008493638,0.000531803,0.158824133,0.115611933,1.386316138,0.711797927,0.727924222,8.728624019,
1249,15:11:00:769,-5.88E-05,1.84E-05,0.008683948,0.000436607,0.162530965,0.118389609,1.419440217,0.712218894,0.728412641,8.733352548,
1250,15:11:01:296,-2.21E-05,8.39E-05,0.008703432,0.00048111,0.16153841,0.117499341,1.409667322,0.711600776,0.727377103,8.726514758,
1251,15:11:01:824,-4.60E-05,-6.95E-05,0.008679671,0.000388774,0.160497344,0.116917072,1.403587088,0.711578613,0.728467336,8.74523563,
1252,15:11:02:350,7.56E-05,3.77E-05,0.00862122,0.000463499,0.160266172,0.116582831,1.398534408,0.711536252,0.727432552,8.72632316,
1253,15:11:02:877,4.15E-06,-1.60E-07,0.008551131,0.000379969,0.159200129,0.115968888,1.390331472,0.712311111,0.728447202,8.733230833,
1254,15:11:03:403,-4.51E-05,-1.92E-05,0.008402891,0.000410429,0.158869286,0.115780741,1.388074325,0.712327563,0.728779895,8.737210087,
1255,15:11:03:930,-7.47E-05,7.68E-05,0.008548042,0.000487298,0.159704456,0.116179604,1.395438364,0.711180393,0.727466263,8.7376295,
1256,15:11:04:456,-1.55E-05,-3.14E-05,0.008466793,0.000415427,0.159853236,0.116396059,1.395849322,0.711867586,0.728143274,8.732067967,
1257,15:11:04:983,9.10E-05,-0.000152782,0.008583205,0.000431133,0.160020321,0.116432221,1.396357303,0.711125192,0.727608972,8.726124861,
1258,15:11:05:509,2.83E-05,-4.06E-05,0.008535451,0.000493723,0.158657742,0.115540656,1.386338696,0.711483697,0.728238372,8.737920244,
1259,15:11:06:036,7.04E-05,-5.16E-05,0.008279375,0.000395199,0.15551272,0.113023902,1.357306454,0.710651057,0.726782363,8.727944931,
1260,15:11:06:562,-6.33E-05,-7.07E-06,0.008384838,0.000494913,0.156476545,0.11409366,1.367508922,0.712407124,0.729142248,8.739385969,
1261,15:11:07:088,-3.87E-05,-2.04E-05,0.008344694,0.000458739,0.156454233,0.114022358,1.367355095,0.712094742,0.728790497,8.739649113,
1262,15:11:07:615,-9.88E-05,-9.80E-05,0.008451827,0.000356411,0.157570503,0.114799516,1.376338091,0.71205721,0.728559685,8.734744528,
1263,15:11:08:143,0.000145701,2.98E-05,0.008442562,0.000514667,0.1581387,0.114954373,1.380552114,0.710714559,0.726921199,8.730007988,
1264,15:11:08:669,3.28E-05,-9.71E-05,0.008374861,0.000509907,0.155975389,0.113613951,1.362103654,0.711593451,0.728409477,8.732811404,
1265,15:11:09:196,1.39E-05,-5.33E-05,0.008306214,0.000545845,0.156356368,0.113952546,1.3661434,0.711859173,0.728800162,8.737369767,
1266,15:11:09:723,3.44E-06,8.68E-05,0.008381275,0.00047635,0.156961956,0.114347713,1.370153663,0.712592555,0.728505911,8.729208637,
1267,15:11:10:250,-1.88E-05,-9.95E-05,0.008545191,0.000455883,0.159614081,0.116222198,1.394542515,0.711325586,0.728145018,8.736964241,
1268,15:11:10:776,3.80E-05,-0.000116593,0.008571801,0.000427325,0.158798005,0.115620101,1.388438086,0.711013596,0.728095421,8.743422703,
1269,15:11:11:302,-1.05E-06,1.94E-05,0.008249448,0.000374734,0.155815231,0.113560747,1.361134882,0.712640359,0.728816727,8.735570168,
1270,15:11:11:828,8.65E-06,-6.99E-05,0.008529036,0.000359742,0.158450044,0.115397373,1.384340622,0.711807439,0.72828868,8.736763876,
1271,15:11:12:355,-6.92E-05,-8.16E-05,0.008464417,0.000433751,0.157145882,0.114400463,1.372089034,0.71150214,0.727988932,8.731307612,
1272,15:11:12:881,9.10E-05,-9.75E-05,0.008332342,0.000543465,0.15537872,0.113096867,1.356533608,0.711076428,0.727878738,8.730498015,
1273,15:11:13:408,-3.21E-05,-0.00016421,0.008264174,0.000364501,0.154896563,0.112717011,1.353685789,0.710738995,0.727692138,8.739288765,
1274,15:11:13:936,-4.84E-05,5.56E-05,0.008422608,0.000481348,0.156334311,0.11387358,1.365503468,0.712139136,0.728397876,8.734509124,
1275,15:11:14:462,3.52E-05,-2.61E-05,0.00839624,0.000466593,0.155497267,0.113335337,1.358492551,0.712244196,0.72885742,8.736440039,
1276,15:11:14:989,-3.80E-05,8.87E-05,0.008332105,0.000525853,0.157424748,0.114377431,1.374422877,0.710504666,0.726553048,8.730665866,
1277,15:11:15:515,-2.47E-05,1.44E-05,0.00842142,0.000379493,0.157369934,0.114532225,1.375280381,0.71146619,0.727789753,8.739155889,
1278,15:11:16:042,-5.86E-05,-1.78E-05,0.008562297,0.000543227,0.158288783,0.115291471,1.382199527,0.711797625,0.7283616,8.732138197,
1279,15:11:16:568,3.89E-05,-7.02E-05,0.00843211,0.000532993,0.1581965,0.115051004,1.380573415,0.710777211,0.727266432,8.726952986,
1280,15:11:17:095,3.71E-05,-8.33E-05,0.00847392,0.000508241,0.158084959,0.115062877,1.381493238,0.710873625,0.727854681,8.738929026,
1281,15:11:17:621,7.00E-05,6.98E-05,0.008529749,0.000406146,0.158191176,0.115154655,1.381529832,0.711997373,0.727946136,8.733292645,
1282,15:11:18:148,5.29E-05,-8.64E-05,0.008417619,0.00042328,0.156897273,0.114284565,1.371366479,0.711534862,0.728403773,8.740537402,
1283,15:11:18:674,-6.61E-05,2.63E-05,0.008548993,0.000541561,0.159811088,0.116279653,1.396589943,0.710949406,0.727606915,8.739005289,
1284,15:11:19:202,8.01E-05,-3.61E-05,0.008361321,0.000380207,0.155768354,0.113604053,1.361310291,0.71275664,0.729314073,8.739325147,
1285,15:11:19:727,-1.38E-05,-0.000100165,0.00823116,0.000417092,0.155074054,0.11291805,1.355902685,0.711116238,0.728155659,8.743581843,
1286,15:11:20:255,-6.64E-05,-2.54E-06,0.0081402,0.000421376,0.1533288,0.111572349,1.339305285,0.711329274,0.727667265,8.734857923,
1287,15:11:20:782,-2.99E-05,2.65E-05,0.008139012,0.000509431,0.151966674,0.110657903,1.327940914,0.711549013,0.728172175,8.738369291,
1288,15:11:21:308,2.12E-05,-5.64E-06,0.008102915,0.000419948,0.153598801,0.111752663,1.341685579,0.711214633,0.72756208,8.73500036,
1289,15:11:21:834,3.09E-05,6.13E-05,0.008040461,0.000382111,0.150703044,0.109691501,1.315819305,0.711996703,0.727865199,8.7312059,
1290,15:11:22:361,2.40E-05,-4.30E-05,0.00820076,0.000478254,0.152307674,0.110939765,1.329573616,0.71195458,0.728392485,8.729524787,
1291,15:11:22:887,3.35E-05,-4.11E-05,0.008390776,0.000409477,0.155827901,0.113501853,1.362837399,0.711484603,0.728379531,8.745785532,
1292,15:11:23:414,2.73E-06,-4.37E-05,0.00813925,0.000420424,0.152940636,0.111345889,1.336731648,0.711315442,0.728033383,8.740199333,
1293,15:11:23:940,-4.65E-05,7.80E-08,0.008304552,0.000511573,0.155622414,0.113131249,1.358597587,0.710629999,0.72695986,8.730089378,
1294,15:11:24:467,5.05E-05,-2.61E-05,0.008394339,0.00048944,0.155845892,0.113432324,1.359834958,0.711652762,0.727849302,8.725510433,
1295,15:11:24:993,6.99E-06,4.36E-06,0.008303127,0.000534897,0.153835017,0.112026158,1.343482957,0.711676597,0.728222743,8.733271419,
1296,15:11:25:521,-7.92E-06,-6.59E-06,0.008331867,0.000451599,0.154242049,0.112154901,1.346214155,0.711008201,0.727135703,8.727932235,
1297,15:11:26:046,4.16E-05,-2.73E-05,0.008197197,0.000417568,0.151879164,0.110669275,1.327221673,0.712057951,0.728666605,8.738668516,
1298,15:11:26:574,7.89E-05,-6.59E-05,0.008166323,0.000409477,0.150926136,0.10986218,1.318098433,0.711413725,0.727920182,8.733400767,
1299,15:11:27:101,-5.00E-05,1.39E-05,0.007981811,0.000403528,0.149984313,0.109129025,1.309316518,0.711563383,0.727602926,8.729689717,
1300,15:11:27:628,-7.06E-05,-7.54E-05,0.007942158,0.000422804,0.150536071,0.109597404,1.313870854,0.71168923,0.728047462,8.727947031,
1301,15:11:28:154,7.47E-06,-3.30E-05,0.007988459,0.000411857,0.150276192,0.109327264,1.312654905,0.711058738,0.727508884,8.734949238,
1302,15:11:28:681,6.62E-05,0.00012867,0.008039512,0.000569884,0.148566628,0.108310549,1.299001798,0.712383669,0.729036868,8.743563857,
1303,15:11:29:207,0.000152329,-1.52E-05,0.00791699,0.000408763,0.148256775,0.108066883,1.295170285,0.712453978,0.728916994,8.735993903,
1304,15:11:29:735,-4.34E-05,-0.000132069,0.007779527,0.000402576,0.146719963,0.106729734,1.28075167,0.710841498,0.727438394,8.729225662,
1305,15:11:30:262,4.49E-05,-2.99E-05,0.008137825,0.000394247,0.14916841,0.108570556,1.302790163,0.71148292,0.727838794,8.733686744,
1306,15:11:30:788,1.88E-05,-5.59E-05,0.0081345,0.000480396,0.150985265,0.110028688,1.319014049,0.711958056,0.728737922,8.736044884,
1307,15:11:31:315,-8.91E-05,-4.25E-05,0.007936934,0.000463261,0.147625482,0.107369197,1.289070023,0.710787182,0.727308022,8.732029241,
1308,15:11:31:842,6.45E-05,3.41E-06,0.007902982,0.000362598,0.14765223,0.107614477,1.290306354,0.71244947,0.728837466,8.738820619,
1309,15:11:32:368,7.07E-05,-3.80E-05,0.00792625,0.00040686,0.148082823,0.107721459,1.293878847,0.710861977,0.72744061,8.737534997,
1310,15:11:32:894,8.46E-05,1.22E-05,0.008052334,0.000523711,0.15160151,0.110399844,1.324800295,0.711492604,0.72822391,8.738701198,
1311,15:11:33:421,1.48E-05,-2.37E-05,0.008141862,0.000474446,0.149918172,0.109200614,1.309629014,0.711772237,0.72840145,8.735625536,
1312,15:11:33:949,-4.53E-05,-5.18E-05,0.00787639,0.000391153,0.148108573,0.107778159,1.293878064,0.711164972,0.727696963,8.736010595,
1313,15:11:34:476,4.58E-05,1.51E-05,0.007979436,0.00037045,0.148098727,0.107855325,1.294094669,0.711948602,0.728266385,8.738053949,
1314,15:11:35:002,-6.59E-05,-0.000106832,0.008273674,0.000336184,0.15285735,0.111341444,1.334982647,0.711933745,0.728400982,8.733519487,
1315,15:11:35:529,-1.79E-05,-7.18E-05,0.008091992,0.000485394,0.151162417,0.110209802,1.320607356,0.712211522,0.729082026,8.736347158,
1316,15:11:36:055,-5.00E-05,-7.95E-05,0.007993208,0.000382587,0.150010569,0.109186296,1.310968792,0.711126045,0.727857355,8.739176185,
1317,15:11:36:582,-5.55E-05,4.84E-05,0.008022177,0.0004209,0.148447676,0.108124588,1.296896167,0.712112498,0.728368345,8.736385775,
1318,15:11:37:108,-6.78E-05,-4.59E-05,0.008129513,0.00047159,0.150296899,0.109308253,1.312866824,0.710623736,0.727282162,8.73515578,
1319,15:11:37:635,-2.95E-05,-4.92E-05,0.008011967,0.0003576,0.148216377,0.107871597,1.293443764,0.711746321,0.727798094,8.72672633,
1320,15:11:38:163,-2.38E-05,6.03E-06,0.008118351,0.000450885,0.150701275,0.109622595,1.315560745,0.711236315,0.727416503,8.729592641,
1321,15:11:38:689,-9.12E-05,-5.61E-05,0.00819886,0.000405908,0.15199222,0.110655184,1.327800444,0.71147167,0.728031897,8.735976404,
1322,15:11:39:216,-1.15E-05,-2.35E-05,0.008149699,0.000442318,0.152330445,0.110845308,1.329732854,0.71141686,0.727663522,8.729265211,
1323,15:11:39:742,5.67E-05,-4.44E-05,0.008379612,0.000451837,0.155408862,0.113072874,1.356893853,0.711185939,0.727583181,8.731122749,
1324,15:11:40:269,-0.000132166,-7.25E-05,0.008362984,0.000418044,0.155389105,0.113219806,1.358357171,0.7117519,0.728621261,8.74165,
1325,15:11:40:796,4.65E-05,-7.56E-05,0.008224985,0.000504433,0.154974544,0.112749649,1.354175432,0.710604515,0.727536578,8.738050768,
1326,15:11:41:322,-1.98E-05,4.36E-06,0.008192685,0.000418758,0.15380846,0.111853949,1.344812665,0.710583609,0.727228845,8.743424531,
1327,15:11:41:850,-5.79E-06,-8.64E-05,0.008111702,0.000449934,0.153458473,0.111781565,1.341484225,0.711400551,0.728415729,8.741675841,
1328,15:11:42:375,-4.72E-05,2.63E-05,0.007931711,0.00038925,0.147955091,0.107821549,1.293141897,0.712325037,0.728745108,8.740097354,
